experiment_id,world_seed,world_hash,replicate,n_robots,n_loads,quorum,geometry,graph,lambda2,method,step,potential
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,36,-2.3708840643430484
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,37,-2.361166355511643
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,38,-2.3515722815608466
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,39,-2.3421001500169343
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,40,-2.3327482892207083
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,41,-2.3235150481677667
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,42,-2.3143987963487374
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,43,-2.3053979235889925
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,44,-2.2965108398875556
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,45,-2.2877359752550266
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,46,-2.279071779550423
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,47,-2.270516722316883
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,48,-2.262069292616237
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,49,-2.253727998862435
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,50,-2.245491368653884
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,51,-2.2373579486047284
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,52,-2.2293263041751294
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,53,-2.2213950195005996
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,54,-2.2135626972249622
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,55,-2.20582795832878
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,56,-2.1981894419501704
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,57,-2.190645805210895
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,58,-2.1831957230422927
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,59,-2.175837888010602
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,60,-2.1685710101415743
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,61,-2.1613938166713296
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,62,-2.1543050517174147
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,63,-2.1473034762890397
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,64,-2.1403878681876023
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,65,-2.1335570218254234
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,66,-2.126809748045768
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,67,-2.1201448739441475
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,68,-2.113561242634696
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,69,-2.1070577130694503
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,70,-2.100633159936943
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,71,-2.094286473487845
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,72,-2.088016559357081
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,73,-2.08182233838715
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,74,-2.0757027464524866
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,75,-2.069656734284749
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,76,-2.063683267298999
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,77,-2.057781325420752
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,78,-2.0519499029138903
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,79,-2.0461880082094717
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,80,-2.0404946637354433
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,81,-2.034868905747297
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,82,-2.0293097841597034
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,83,-2.0238163623791445
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,84,-2.0183877171375975
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,85,-2.013022938327284
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,86,-2.007721128836538
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,87,-2.002481404386804
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,88,-1.9973028931471057
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,89,-1.992184735137454
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,90,-1.987126082639409
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,91,-1.9821261002296648
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,92,-1.9771839646066065
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,93,-1.972298864422848
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,94,-1.967470000122169
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,95,-1.9626965837788948
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,96,-1.9579778389405618
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,97,-1.9533130004731853
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,98,-1.948701314408717
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,99,-1.9441420377944851
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,100,-1.939634438304588
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,101,-1.935177793144852
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,102,-1.930771389227965
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,103,-1.9264145239877426
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,104,-1.9221065053428752
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,105,-1.9178466515266903
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,106,-1.9136342909264903
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,107,-1.909468761930024
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,108,-1.9053494127774229
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,109,-1.90127560141747
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,110,-1.897246695367372
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,111,-1.8932620715754873
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,112,-1.8893211162865833
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,113,-1.8854232249093283
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,114,-1.8815678018755546
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,115,-1.8777542600866906
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,116,-1.8739820208905686
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,117,-1.8702505143477
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,118,-1.8665591790983105
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,119,-1.8629074622332435
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,120,-1.8592948191680279
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,121,-1.8557207135196312
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,122,-1.8521846169855456
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,123,-1.848686009224956
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,124,-1.845224377741805
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,125,-1.8417992177696123
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,126,-1.8384100321579526
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,127,-1.8350563311866113
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,128,-1.8317376323989365
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,129,-1.8284534606267968
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,130,-1.825203347902952
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,131,-1.8219868333520368
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,132,-1.8188034630834249
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,133,-1.8156527900858184
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,134,-1.8125343741234587
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,135,-1.8094477816338685
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,136,-1.8063925856270693
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,137,-1.8033683655862103
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,138,-1.8003747073695766
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,139,-1.7974112031139349
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,140,-1.794477451086384
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,141,-1.791573055576431
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,142,-1.7886976268732018
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,143,-1.7858507811777389
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,144,-1.7830321405114595
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,145,-1.7802413326261515
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,146,-1.7774779909154093
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,147,-1.7747417543274289
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,148,-1.772032267279108
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,149,-1.7693491795713971
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,150,-1.7666921463058765
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,151,-1.7640608278025243
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,152,-1.7614548895186541
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,153,-1.7588740017894258
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,154,-1.7563178391565848
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,155,-1.7537860808532797
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,156,-1.7512784110378654
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,157,-1.7487945187015865
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,158,-1.7463340975815822
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,159,-1.7438968460779936
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,160,-1.7414824671743259
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,161,-1.739090668360464
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,162,-1.7367211615579208
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,163,-1.7343736630470024
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,164,-1.7320478933956605
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,165,-1.72974357738986
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,166,-1.7274604439653345
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,167,-1.725198226140619
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,168,-1.7229566609512903
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,169,-1.7207354893853488
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,170,-1.7185344563196905
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,171,-1.7163533104576263
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,172,-1.7141918042674178
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,173,-1.7120496939199248
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,174,-1.7099267392283368
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,175,-1.7078227035924498
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,176,-1.7057373539412577
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,177,-1.7036704606761464
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,178,-1.701621797614981
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,179,-1.6995911419370762
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,180,-1.697578274129032
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,181,-1.6955829779314162
SP1_HOMOGENEOUS_v1_1,330000,73057e71ed191ca70045,0,8,8,1,uniform,complete,7.999999999999991,smith_qr,182,-1.6936050402862903
