source,request_kind,query_id,window_id,status,http_status,attempts,error,cache_file,url,params,elapsed_ms,retrieved_at_utc
crossref,search,F08,primary,cache_hit,,0,,data\raw\crossref\46cfc1cf54ac5bcffb05ad02fda4f9f95660bd32f921ea0af833dc945cf4e97e.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:2000-01-01,until-pub-date:2026-12-31"", ""query.bibliographic"": ""multi-robot wrench contact force feasibility payload"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.118621+00:00
crossref,search,F08,foundational,cache_hit,,0,,data\raw\crossref\f822fefac936067d60322b0384a372e4fb635cd38f85c14c218d34c08faf42bf.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:1940-01-01,until-pub-date:1999-12-31"", ""query.bibliographic"": ""multi-robot wrench contact force feasibility payload"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.147857+00:00
crossref,search,F09,primary,cache_hit,,0,,data\raw\crossref\1302642c2933587fe8bc3726c13d907fc5c00f27333aed710b69b755f7b498ca.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:2000-01-01,until-pub-date:2026-12-31"", ""query.bibliographic"": ""distributed multi-robot formation docking cooperative transport"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.151075+00:00
crossref,search,F09,foundational,cache_hit,,0,,data\raw\crossref\3fb9d335dda1a700cbedb19fb789f108f6e5db33346c88bdb96495904c3e07cd.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:1940-01-01,until-pub-date:1999-12-31"", ""query.bibliographic"": ""distributed multi-robot formation docking cooperative transport"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.154784+00:00
crossref,search,F10,primary,cache_hit,,0,,data\raw\crossref\71db70feac83767040840505c7f165d1d815aa05e5ecc030fd73f7a970d037ad.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:2000-01-01,until-pub-date:2026-12-31"", ""query.bibliographic"": ""decentralized leaderless multi-robot cooperative transport"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.157785+00:00
crossref,search,F10,foundational,cache_hit,,0,,data\raw\crossref\26fa4397ba708ca2beae8e04470b577f2b002e9005ab4f29c71e28d21098ec0b.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:1940-01-01,until-pub-date:1999-12-31"", ""query.bibliographic"": ""decentralized leaderless multi-robot cooperative transport"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.161272+00:00
crossref,search,F11,primary,cache_hit,,0,,data\raw\crossref\5c8a3cbbf3e0b223cea60a7f29480b21cd32adfcf978fcc239bb04f4362068a1.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:2000-01-01,until-pub-date:2026-12-31"", ""query.bibliographic"": ""multi-robot coordination packet loss delay switching topology"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.194334+00:00
crossref,search,F12,primary,cache_hit,,0,,data\raw\crossref\29619e2ca753a183c11a72041d0b1288facacb014c0c159c35166a3288f06505.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:2000-01-01,until-pub-date:2026-12-31"", ""query.bibliographic"": ""multi-robot coalition failure recovery robot replacement transport"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.197662+00:00
crossref,search,F13,primary,cache_hit,,0,,data\raw\crossref\ebddb285231580c3313eba6ec341568c85aa695638624e1fc35acf9f5688d197.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:2000-01-01,until-pub-date:2026-12-31"", ""query.bibliographic"": ""multi-robot traffic planning carried payload warehouse"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.201623+00:00
crossref,search,F14,primary,cache_hit,,0,,data\raw\crossref\2434507161253d52e189d6038fb0c508e1056f496bdfb363219ee52382fc6321.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:2000-01-01,until-pub-date:2026-12-31"", ""query.bibliographic"": ""multiple robot coalitions congestion coordination logistics"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.208169+00:00
crossref,search,F15,primary,cache_hit,,0,,data\raw\crossref\bf8cadec0cd8f6fa5b8b99881d048c36c0d79a035ef0630d0b6be3dc9a28354b.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:2000-01-01,until-pub-date:2026-12-31"", ""query.bibliographic"": ""heterogeneous robot capability heterogeneous load coalition"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.211821+00:00
crossref,search,F16,primary,cache_hit,,0,,data\raw\crossref\c96b0bd6d56a2c40cc5415c2870aa7bef2ac69c520fa6de57ffd96874c7193a1.json,https://api.crossref.org/works,"{""filter"": ""from-pub-date:2000-01-01,until-pub-date:2026-12-31"", ""query.bibliographic"": ""heterogeneous distributed coalition cooperative payload failure recovery"", ""rows"": 25, ""select"": ""DOI,title,author,published-print,published-online,issued,container-title,type,is-referenced-by-count,abstract""}",0,2026-09-13T02:49:28.244685+00:00
openalex,search,F01,primary,cache_hit,,0,,data\raw\openalex\538453db16416db37ca79fd778afc2bf2a811aeef1a808e0e13c2ff05d118fb8.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""multi-robot coalition formation""}",0,2026-09-13T02:49:28.249961+00:00
openalex,search,F02,primary,cache_hit,,0,,data\raw\openalex\4407bd0cb6322d04f1b4b331f8cf31d9692729a3ffe0360ad2b2fafad1cf0474.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""heterogeneous multi-robot task allocation""}",0,2026-09-13T02:49:28.285391+00:00
openalex,search,F03,primary,cache_hit,,0,,data\raw\openalex\b00e9933d493e0de953247409de4b12e159172fba51e1255226fe056cee22bda.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""game theoretic multi-robot task allocation""}",0,2026-09-13T02:49:28.296357+00:00
openalex,search,F03,foundational,cache_hit,,0,,data\raw\openalex\3b4e7db9055ded62a7156aa971fa55ba51388e2b87707d46045b13c4aeca595d.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:1940-01-01,to_publication_date:1999-12-31"", ""per-page"": 25, ""search"": ""game theoretic multi-robot task allocation""}",0,2026-09-13T02:49:28.333105+00:00
openalex,search,F04,primary,cache_hit,,0,,data\raw\openalex\56211bb5cdb3051e841e753ebabcb0d9013e39f6d8c6fcf0db27cf587b2e354e.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""distributed auction consensus multi-robot task allocation""}",0,2026-09-13T02:49:28.369631+00:00
openalex,search,F05,primary,cache_hit,,0,,data\raw\openalex\98676a2ca55ec996a947784c34b601a3edff3e86080661c78c70b6b8cd12c8e1.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""multi-robot cooperative payload transport""}",0,2026-09-13T02:49:28.380072+00:00
openalex,search,F05,foundational,cache_hit,,0,,data\raw\openalex\3a82b6471bf6ecfb98eeb393de154f18a0c4f4b42fed7ee223b1d152eed56c12.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:1940-01-01,to_publication_date:1999-12-31"", ""per-page"": 25, ""search"": ""multi-robot cooperative payload transport""}",0,2026-09-13T02:49:28.420467+00:00
openalex,search,F06,primary,cache_hit,,0,,data\raw\openalex\cc7cac44c48bef547806226229a5f1b26daa85ceacda89f185f31684b9b5bf71.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""multi-robot shared load object transport""}",0,2026-09-13T02:49:28.429320+00:00
openalex,search,F07,primary,cache_hit,,0,,data\raw\openalex\21c7cf34f5332924056959b053ef085d851bf8cdd87729cddee99e603f595bd9.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""multi-robot non-prehensile transport caging pushing""}",0,2026-09-13T02:49:28.468249+00:00
openalex,search,F07,foundational,cache_hit,,0,,data\raw\openalex\4ddb98b18c88bc93eac8f9a41c1ff64c49754abc069e5e9bc14af306fcc4138a.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:1940-01-01,to_publication_date:1999-12-31"", ""per-page"": 25, ""search"": ""multi-robot non-prehensile transport caging pushing""}",0,2026-09-13T02:49:28.508076+00:00
openalex,search,F08,primary,cache_hit,,0,,data\raw\openalex\ad587d934d278b79442e54b4f312f2afb5a03b6499e5724e84287de7197eb64b.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""multi-robot wrench contact force feasibility payload""}",0,2026-09-13T02:49:28.510389+00:00
openalex,search,F08,foundational,cache_hit,,0,,data\raw\openalex\4f8ecd61c1c3585fe8a0df2e7cab2f45f7990bb3fc332230b9444149d8e63c7f.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:1940-01-01,to_publication_date:1999-12-31"", ""per-page"": 25, ""search"": ""multi-robot wrench contact force feasibility payload""}",0,2026-09-13T02:49:28.519796+00:00
openalex,search,F09,primary,cache_hit,,0,,data\raw\openalex\f6f330e2610e244a35be6f88a7b230d49584d34b16a6bca5d28ba54f47c8654f.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""distributed multi-robot formation docking cooperative transport""}",0,2026-09-13T02:49:28.556737+00:00
openalex,search,F09,foundational,cache_hit,,0,,data\raw\openalex\d73a9e76d3bd59a2967d154da06c1e947082ae62e2d9c50e6910689eb0450e70.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:1940-01-01,to_publication_date:1999-12-31"", ""per-page"": 25, ""search"": ""distributed multi-robot formation docking cooperative transport""}",0,2026-09-13T02:49:28.596190+00:00
openalex,search,F10,primary,cache_hit,,0,,data\raw\openalex\52f7e8455ecaea05b9ef91819b9ce5e3934843e620ac3250be4824c0fe4b9ccb.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""decentralized leaderless multi-robot cooperative transport""}",0,2026-09-13T02:49:28.604276+00:00
openalex,search,F10,foundational,cache_hit,,0,,data\raw\openalex\ce7578e7c85b3a19d0c5926acc7789d33e93dc3aa1041381902dd3ce251766d3.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:1940-01-01,to_publication_date:1999-12-31"", ""per-page"": 25, ""search"": ""decentralized leaderless multi-robot cooperative transport""}",0,2026-09-13T02:49:28.641337+00:00
openalex,search,F11,primary,cache_hit,,0,,data\raw\openalex\a8c5308906f20054e633bbb327d17f1a75ce7b3876d94a8c6c7827ac8963170b.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""multi-robot coordination packet loss delay switching topology""}",0,2026-09-13T02:49:28.643522+00:00
openalex,search,F12,primary,cache_hit,,0,,data\raw\openalex\8d6e80a9c4ffcec3bc1931140c43a58e65b481f2a455d9f607ab2375a23eac90.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""multi-robot coalition failure recovery robot replacement transport""}",0,2026-09-13T02:49:28.684712+00:00
openalex,search,F13,primary,cache_hit,,0,,data\raw\openalex\f1a14792293cb36482e571d6c7f3074dec2dd2fdb5287acf2b931a535fcc3ba7.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""multi-robot traffic planning carried payload warehouse""}",0,2026-09-13T02:49:28.701712+00:00
openalex,search,F14,primary,cache_hit,,0,,data\raw\openalex\3dc7e17eb12a950400882ac5ec977598490d3ae32ae3032887a34a9a49dbeae4.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""multiple robot coalitions congestion coordination logistics""}",0,2026-09-13T02:49:28.736374+00:00
openalex,search,F15,primary,cache_hit,,0,,data\raw\openalex\fda230af8428bd7b88efbb899b96496a3f1ac1261356f57faba737b55a716801.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""heterogeneous robot capability heterogeneous load coalition""}",0,2026-09-13T02:49:28.780396+00:00
openalex,search,F16,primary,cache_hit,,0,,data\raw\openalex\3ff47b42b22726845ff4ec3615131289ebe51201bbaa6c549b3be50574f9730d.json,https://api.openalex.org/works,"{""filter"": ""from_publication_date:2000-01-01,to_publication_date:2026-12-31"", ""per-page"": 25, ""search"": ""heterogeneous distributed coalition cooperative payload failure recovery""}",0,2026-09-13T02:49:28.822354+00:00
arxiv,search,F01,primary,network_blocked,,1,"ProxyError: HTTPSConnectionPool(host='export.arxiv.org', port=443): Max retries exceeded with url: /api/query?search_query=all%3Amulti-robot+AND+%28all%3Acoalition+OR+all%3Aformation%29&start=0&max_results=25&sortBy=relevance&sortOrder=descending (Caused by ProxyError('Unable to connect to proxy', NewConnectionError(""HTTPSConnection(host='127.0.0.1', port=9): Failed to establish a new connection: [WinError 10061] No se puede establecer una conexión ya que el equipo de destino denegó expresamente dicha conexión"")))",data\raw\arxiv\9aa80aa278a3702a5f7bb1681b7a971dae2fde7c881cccc5b7fc67993593cd6d.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:coalition OR all:formation)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",2033,2026-09-13T02:49:30.895428+00:00
arxiv,search,F02,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\8dbe3fec793b77c118774219c0457904eb59d72d5e762df7063a67511d715617.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:heterogeneous AND (all:multi-robot OR all:task OR all:allocation)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.896373+00:00
arxiv,search,F03,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\c83f2643c495deda9cc56fedbfe1e8a4ae227ba15caeb2d548878ee92a9955ff.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:game AND (all:theoretic OR all:multi-robot OR all:task OR all:allocation)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.897039+00:00
arxiv,search,F03,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\c83f2643c495deda9cc56fedbfe1e8a4ae227ba15caeb2d548878ee92a9955ff.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:game AND (all:theoretic OR all:multi-robot OR all:task OR all:allocation)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.897601+00:00
arxiv,search,F04,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\2a6011630554de16617b8f367ee303c07e31689e401711d472a91f9bedb6a3a3.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:distributed AND (all:auction OR all:consensus OR all:multi-robot OR all:task OR all:allocation)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.898131+00:00
arxiv,search,F05,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\b45090ce12fa9f6dd75bdb7973f2236082d3fa1bd84e4dae3d0f9dfd6e1deee1.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:cooperative OR all:payload OR all:transport)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.898660+00:00
arxiv,search,F05,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\b45090ce12fa9f6dd75bdb7973f2236082d3fa1bd84e4dae3d0f9dfd6e1deee1.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:cooperative OR all:payload OR all:transport)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.899166+00:00
arxiv,search,F06,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\a9029e2650342d280b1331c4e52d18eadbc8d243c937e071afb2b589061fb2ec.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:shared OR all:load OR all:object OR all:transport)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.899677+00:00
arxiv,search,F07,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\203e899414a0d03b73ac6be4c3c0f1db552cb888468baac28b0800eda2a5bf23.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:non-prehensile OR all:transport OR all:caging OR all:pushing)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.900182+00:00
arxiv,search,F07,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\203e899414a0d03b73ac6be4c3c0f1db552cb888468baac28b0800eda2a5bf23.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:non-prehensile OR all:transport OR all:caging OR all:pushing)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.900688+00:00
arxiv,search,F08,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\261a9a372ab2343c0832c001d794e500dd24e5f267a42f77234ce2cd90837060.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:wrench OR all:contact OR all:force OR all:feasibility OR all:payload)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.901201+00:00
arxiv,search,F08,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\261a9a372ab2343c0832c001d794e500dd24e5f267a42f77234ce2cd90837060.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:wrench OR all:contact OR all:force OR all:feasibility OR all:payload)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.901760+00:00
arxiv,search,F09,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\71cde5ef111c41a47938e7bb7c64525e6c8cfe2ae34098dbd08f3dc57101c870.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:distributed AND (all:multi-robot OR all:formation OR all:docking OR all:cooperative OR all:transport)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.902301+00:00
arxiv,search,F09,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\71cde5ef111c41a47938e7bb7c64525e6c8cfe2ae34098dbd08f3dc57101c870.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:distributed AND (all:multi-robot OR all:formation OR all:docking OR all:cooperative OR all:transport)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.902779+00:00
arxiv,search,F10,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\82c33330e6b73b78ccf29375611093d44acbd2c400cb7816896664be4dac4502.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:decentralized AND (all:leaderless OR all:multi-robot OR all:cooperative OR all:transport)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.903258+00:00
arxiv,search,F10,foundational,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\82c33330e6b73b78ccf29375611093d44acbd2c400cb7816896664be4dac4502.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:decentralized AND (all:leaderless OR all:multi-robot OR all:cooperative OR all:transport)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.903760+00:00
arxiv,search,F11,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\673a840b65a866baf49c076bae3b231d7de8ec743f5fbfc5d668f8f0402454d4.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:coordination OR all:packet OR all:loss OR all:delay OR all:switching)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.904241+00:00
arxiv,search,F12,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\9afd52affd24f8ea6e0c0b1f0b6939e8bd82ad13fc619ded50eef665a6c9c217.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:coalition OR all:failure OR all:recovery OR all:robot OR all:replacement)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.904813+00:00
arxiv,search,F13,primary,network_blocked,,0,provider circuit breaker open after a connection failure,data\raw\arxiv\2a997551406bc414f331412d6024176628ca377d74721417be8f2b22211b8e92.xml,https://export.arxiv.org/api/query,"{""max_results"": 25, ""search_query"": ""all:multi-robot AND (all:traffic OR all:planning OR all:carried OR all:payload OR all:warehouse)"", ""sortBy"": ""relevance"", ""sortOrder"": ""descending"", ""start"": 0}",0,2026-09-13T02:49:30.905791+00:00
