experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,method_allocator,transport_mode,scenario_transport_mode,selected_load_id,selected_load_index,n_robots,n_loads,world_size_m,obstacle_count,mobile_group_count,robot_radius_m,formation_tolerance_m,pose_tolerance_m,orientation_tolerance_rad,dt_s,horizon_s,pickup_horizon_s,communication_radius,selected_task_load,pickup_success,target_reached,transport_success,final_position_error_m,final_orientation_error_rad,final_orientation_error_deg,mean_position_error_m,formation_integrity_rate,formation_broken_rate,max_formation_error_m,mean_formation_error_m,mean_wrench_residual_norm,max_wrench_residual_norm,collision_count,collision_rate,safety_violation_count,min_robot_clearance_m,min_obstacle_clearance_m,min_mobile_group_clearance_m,min_load_clearance_m,travel_distance_m,load_travel_distance_m,path_efficiency_ratio,energy_proxy_wh,mean_speed_mps,max_speed_mps,max_speed_violation_mps,pickup_complete_time_s,completion_time_s,assigned_robots,idle_robots,communication_messages,runtime_ms,score_value,reference_score_value,signed_score_delta_vs_reference,performance_gap_vs_reference,optimality_gap_vs_reference
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,0.8252692970644021,0.0033909069242339385,0.1942846554802919,6.158293899204978,0.8265107212475633,0.1734892787524367,3.155311469307262,0.5463087040055805,0.35247562778788605,1.0015263569253918,0,0.0,0,0.1149999997595591,0.11499999999999982,0.08000032740506524,0.08000005653905062,116.88619969294797,22.669264634899932,0.6960830056199878,1156.392433623044,0.25733065485837275,0.7786018131717521,0.0,3.9200000000000004,61.60000000000001,4,2,16290,1108.4795000497252,-35.086166627904475,299.82896322889746,-334.91512985680197,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,3.8246947384544088,0.09484724858753957,5.434347042494176,5.977694993379418,1.0,0.0,1.3554854578730786,0.1430217678843545,0.3039393631528651,1.0,0,0.0,0,0.11499999993142629,0.3412382393383669,0.08000099999999943,0.08000099999999943,47.283609687585844,21.99843357301777,0.717309703433187,597.5373823677245,0.10293972521930499,0.6237548186792425,0.0,1.2600000000000002,76.0,2,4,16290,753.302099998109,-38.811001452843534,299.82896322889746,-338.639964681741,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,2.193621999111313,2.2948852753668092e-05,0.001314872407452359,7.612563448404745,1.0,0.0,4.0370138139312095,0.3565472442334478,0.5619543153957923,1.0,0,0.0,0,0.11499999980679343,0.1258126538836744,0.39970270147699716,0.08000099999999977,90.71284618380639,19.0731202981721,0.827326080660662,911.7053597811483,0.19882134218452677,0.7786018131717521,0.0,5.460000000000001,76.0,4,2,16290,1176.408400060609,-34.01178770181031,299.82896322889746,-333.84075093070777,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,1.3530285306895027,1.146293156173428e-05,0.0006567775993346797,6.414831957097524,1.0,0.0,4.0370138139312095,0.359087630518143,0.4294409134947973,1.0,0,0.0,0,0.11499999984666898,0.19260883493901476,0.08000099999999954,0.08000099999999932,90.28646829539444,19.084850138425235,0.8268175934211492,907.6909598177364,0.19789916551124556,0.7447495604251542,0.0,5.74,76.0,4,2,16290,1184.0790999121964,-26.32131891995747,299.82896322889746,-326.15028214885496,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,0.0009069887495280304,6.654801154581946e-10,3.812920196563329e-08,4.954974649538433,1.0,0.0,4.0370138139312095,0.29504033248913064,0.10322969361297155,1.0,0,0.0,0,0.11499999973261488,0.6993665448865769,0.08000099999999943,0.08000099999999943,90.98744091681189,19.76843947486176,0.7982263790888525,917.5521228909572,0.19940777198485696,0.7955279395450509,0.0,5.32,42.14,4,2,16290,592.2379000112414,300.99847224955795,299.82896322889746,1.1695090206604846,0.0,0.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,0.0013275279122027665,9.337073336723734e-10,5.349748951984029e-08,4.94528704413594,1.0,0.0,4.0370138139312095,0.3348081641797691,0.1076846544676269,1.0,0,0.0,0,0.11499999981552878,0.5464882129563944,0.08000099999999954,0.08000099999999954,89.78106530055736,19.56080023377924,0.8066996070542319,905.6314942837312,0.1967868189383813,0.761675686798453,0.0,5.6000000000000005,41.86000000000001,4,2,16290,592.7459000376984,301.5648825464784,299.82896322889746,1.7359193175809082,0.0,0.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,9.288686146145459,1.5280781884285943e-07,8.755243096295501e-06,10.437679279431423,0.9309664694280079,0.06903353057199213,2.4730613555279213,0.2604060976449452,0.9025917213050233,1.0000086230705918,0,0.0,0,0.11499999968765995,1.0113871958617073,0.08000099999999977,0.08000003110266474,36.39433909156149,8.54074126101664,1.0,381.8209910010243,0.08358469951297981,0.7786018131717521,0.0,4.9,76.0,3,3,16290,1069.943799986504,-88.28919639868249,299.82896322889746,-388.11815962758,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,1.7942216091055656,3.4769994083916345e-07,1.9921739147032478e-05,6.504725062586865,1.0,0.0,4.0370138139312095,0.32550257323437554,0.47465096391157985,1.0,0,0.0,0,0.1149999997890967,0.20642938285252305,0.0800009999999991,0.0800009999999991,90.58975564211767,18.66189731896543,0.8455565686892778,906.104983235761,0.19857124359865294,0.7786018131717521,0.0,5.460000000000001,76.0,4,2,16290,1379.7779999440536,-30.327416554959342,299.82896322889746,-330.1563797838568,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,1.9845180437562075e-05,1.6508971967255093e-10,9.458944178235048e-09,4.988361199095322,1.0,0.0,2.4730613555279213,0.24542611816010554,0.10313506260556948,1.0,0,0.0,0,0.1149999995972808,0.6893770752475261,0.08000099999999954,0.08000099999999954,68.84591524739542,19.60933018812053,0.8047031546144032,749.9935130334952,0.15675781864617178,0.795527939545051,0.0,5.460000000000001,42.42,3,3,16290,682.5586999766529,306.7926344894713,299.82896322889746,6.963671260573847,0.0,0.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6201,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,4.969982249365918e-05,6.725731083179198e-12,3.853560052061197e-10,4.884758793859477,1.0,0.0,3.155311469307262,0.2171169273407204,0.08271617125340913,1.0,0,0.0,0,0.11499999966582053,0.7496706500867518,0.08000099999999977,0.08000099999999977,92.46945111027883,20.083270732158223,0.7857131476592059,932.1740227274009,0.20242838720675374,0.8124540659183497,0.0,3.7800000000000002,43.120000000000005,4,2,16290,1607.8235000604764,299.82896322889746,299.82896322889746,0.0,0.0,0.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6202,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,2.0867081947900012,0.005944789022594765,0.34061132109038184,6.246695468212131,0.9980694980694981,0.0019305019305019266,2.830950060818933,0.21824942187188565,0.37355667155508365,1.0,0,0.0,0,0.11499999985591958,0.11499999999999982,0.08000005963152068,0.080000035087185,131.92335378822807,23.40137045408761,0.6700586519857034,1327.4769541103315,0.28818268842009787,0.7624445732374191,0.0,3.3600000000000003,76.0,4,2,16290,1280.5586999747902,-45.746704770119436,297.91088119507293,-343.65758596519237,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6202,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,3.6677209192486857,0.019729279560150914,1.1304044516303686,5.788137125096453,1.0,0.0,1.2731794934434182,0.13598456773526846,0.2903346471037364,1.0,0,0.0,0,0.11499999999999932,0.2717245986386388,0.08000072703293437,0.08000001916716792,48.69475181987631,22.86831391581344,0.6856776060888812,520.4815276375691,0.10622199772093299,0.6158284007537005,0.0,0.8400000000000001,76.0,2,4,16290,740.5444999458268,-35.37544896454945,297.91088119507293,-333.28633015962237,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6202,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,10.744653567172604,1.0604509588230115e-05,0.0006075936432116001,12.033051024883374,0.8296146044624746,0.1703853955375254,12.13744456183061,1.6837236117610235,0.8920001488331921,1.0067672229058107,0,0.0,0,0.1149999999999991,0.46393733717318814,0.1364946215885735,0.1364946215885735,63.94856578294973,10.191494940515863,1.0,621.617439444294,0.14005547192042195,0.762444573237419,0.0,7.000000000000001,76.0,4,2,16290,1245.3886000439525,-118.85883667605341,297.91088119507293,-416.7697178711263,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6202,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,False,False,3.6879461266945675,0.01604469850289414,0.9192935077757046,10.491980555347403,0.8052738336713996,0.1947261663286004,12.13744456183061,1.7735136710993211,0.8041051226003293,1.0063390223446471,0,0.0,0,0.11499999999999932,0.17836216736089022,0.08000099999999943,0.08000099999999943,105.81954293860468,20.574332372478917,0.762128775661203,1073.6568492238891,0.2316597401457386,0.7292948091836182,0.0,7.000000000000001,76.0,4,2,16290,1179.9327000044286,-70.91070543415574,297.91088119507293,-368.8215866292287,1.0,1.0
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6202,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,0.0019431338362921784,1.5211090609312805e-08,8.715312937047035e-07,6.247168705993448,0.8600405679513184,0.13995943204868155,12.13744456183061,1.5639860858554882,0.23872029810421727,1.0081348407634203,0,0.0,0,0.11499999999999866,0.9443392426237207,0.4595351713603315,0.4595351713603315,85.74352114401681,17.16500274147147,0.913503538406066,869.7647704186918,0.18772934466249833,0.7790194552643194,0.0,7.000000000000001,44.24,4,2,16290,566.2355999229476,287.6353544261017,297.91088119507293,-10.275526768971247,0.034491948490605155,0.034491948490605155
SP5_MC_cooperative_transport_high_power,formation_corridor_push,formation_corridor_push_v00,6202,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,push_drag,load-01,1,6,2,24.0,2,2,0.3,0.85,0.2,0.08726646259971647,0.14,76.0,7.0,inf,True,True,True,True,0.001179665727272732,6.225397974901625e-10,3.566890297511527e-08,6.389166986358931,0.8498985801217038,0.15010141987829617,12.13744456183061,1.654718666094794,0.2476475526261789,1.007209271735536,0,0.0,0,0.11499999999999866,0.9426035512666864,0.6052132427777448,0.6052132427777448,85.74316199416535,17.189929729132615,0.9121788738036464,870.1337336532754,0.18771514627301378,0.7458696912105186,0.0,7.000000000000001,44.800000000000004,4,2,16290,580.5941000580788,286.2543741460216,297.91088119507293,-11.656507049051356,0.039127496794649275,0.039127496794649275
