protocol_version,run_id,task_token,world_id,world_hash,world_seed,scenario_family,stage,method_id,n_robots,selected_robots,selected_robot_ids,selected_slot_ids,recovered_robot,quorum_required,integer_quorum_ok,capacity_demand,effective_capacity,capacity_ok,static_wrench_residual,wrench_ok,accepted_by_stage,first_failed_certificate,physical_false_positive,final_physical_success,success,failure_code,runtime_wall_s,runtime_cpu_s,runtime_s,target_reached,collision,dropout_unrecovered,recovery_count,recovered_robot_dynamic,final_selected_robot_ids,final_selected_slot_ids,final_selected_robots,time_to_solution_s,time_censored,final_position_error_m,final_orientation_error_rad,minimum_clearance_m,mean_dynamic_wrench_residual,p95_dynamic_wrench_residual,mean_energy_balance_residual,safety_intervention_count,messages,bytes,campaign_partition
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,423243ba5f1a95dc152d719c6e883d0022e09b7a834ea7b9fb7851d65a91458b,46dc7f901a2b8ba49404f8613df2aef85a03b621813489ba4996d7aa7ab7d9be,pcert-scarcity_capacity-001,7add5e269106be49d6cdcbca4fb1d7de9ca3a4b073963ec743f0fa4b322d3d7c,740002,scarcity_capacity,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,5,5,"[0,1,2,3,4]","[6,7,4,5,1]",-1,4,True,33.96640066407647,39.97811314039188,True,6.768363008712864e-17,True,True,NONE,False,True,True,none,0.35391859989613295,0.359375,0.35391859989613295,True,False,False,0,-1,"[0,1,2,3,4]","[6,7,4,5,1]",5,8.200000000000001,False,0.43231992045689743,0.04638051652187425,1.3967325574578493,0.18674932103440559,0.38150994069568794,0.80650869704861,0,42,2016,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,0d8d91bfd84e5e8012aa72764cba1b3ce7b837ab96fe6d48d0da65ac221ef6b7,e771883c65b806d62fa1658eeb397851cd5fadea6b9c5df6eb968e985501943e,pcert-scarcity_capacity-001,7add5e269106be49d6cdcbca4fb1d7de9ca3a4b073963ec743f0fa4b322d3d7c,740002,scarcity_capacity,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,5,5,"[0,1,2,3,4]","[6,7,4,5,1]",-1,4,True,33.96640066407647,39.97811314039188,True,6.768363008712864e-17,True,True,NONE,False,True,True,none,0.44425080018118024,0.421875,0.44425080018118024,True,False,False,0,-1,"[0,1,2,3,4]","[6,7,4,5,1]",5,8.200000000000001,False,0.43231992045689743,0.04638051652187425,1.3967325574578493,0.18674932103440559,0.38150994069568794,0.80650869704861,0,447,21456,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,f672801d261bf284a5c9551fd74c33c99148fc79c616b481a59486fcebd1bc97,0151a5340af53dd3019b411e7c6b4447083659c1861286914f326ae51e858411,pcert-torque_complementarity-002,0972a53dcacbd728b74036af943884bf0fd955dd5a11cfe51d98c1284c56830b,740003,torque_complementarity,A0_RAW_PREF,A0_RAW_PREF,8,4,"[0,1,2,3]","[0,1,2,3]",-1,3,True,20.78680010188786,41.7567678137294,True,0.1234629277395223,True,True,NONE,False,True,True,none,0.15883279987610877,0.15625,0.15883279987610877,True,False,False,0,-1,"[0,1,2,3]","[0,1,2,3]",4,8.0,False,0.44427963726011743,0.16261508282226877,0.9390995307123072,0.44754365117511274,0.8519185315876995,0.4744418857285243,0,8,384,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,e991abd3b916f166b292b4a30644706182545980140eb1b1eba28c75c3bd4657,b8e6ce60d186c1e86d61557bbdd8c1f3da5a45acd07ebfd939e3ece2f7bd3f58,pcert-torque_complementarity-002,0972a53dcacbd728b74036af943884bf0fd955dd5a11cfe51d98c1284c56830b,740003,torque_complementarity,A1_INTEGER_QR,A1_INTEGER_QR,8,4,"[0,1,2,3]","[0,1,2,3]",-1,3,True,20.78680010188786,41.7567678137294,True,0.1234629277395223,True,True,NONE,False,True,True,none,0.18905179994180799,0.1875,0.18905179994180799,True,False,False,0,-1,"[0,1,2,3]","[0,1,2,3]",4,8.0,False,0.44427963726011743,0.16261508282226877,0.9390995307123072,0.44754365117511274,0.8519185315876995,0.4744418857285243,0,16,768,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,e0be785b1a11f996d0e7b8f1b50b2e006207b884129c42432bb3c20ffabbf512,6e1af345ead90a4d053b960f2e92b4c44d591c1a62ca3e29bc2e457960f20bcf,pcert-torque_complementarity-002,0972a53dcacbd728b74036af943884bf0fd955dd5a11cfe51d98c1284c56830b,740003,torque_complementarity,A2_CAPACITY,A2_CAPACITY,8,4,"[0,1,2,3]","[0,1,2,3]",-1,3,True,20.78680010188786,41.7567678137294,True,0.1234629277395223,True,True,NONE,False,True,True,none,0.19637649995274842,0.203125,0.19637649995274842,True,False,False,0,-1,"[0,1,2,3]","[0,1,2,3]",4,8.0,False,0.44427963726011743,0.16261508282226877,0.9390995307123072,0.44754365117511274,0.8519185315876995,0.4744418857285243,0,32,1536,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,82ff84879672317020ecf9cf13317245c72f7deb95d710638ae37422aa57f45f,fad902cea12af29182385ff3ab708431e2a7ab401ef2f8229d6ecb210842cac0,pcert-torque_complementarity-002,0972a53dcacbd728b74036af943884bf0fd955dd5a11cfe51d98c1284c56830b,740003,torque_complementarity,A3_WRENCH_PAIR,A3_WRENCH_PAIR,8,4,"[0,1,2,3]","[1,2,7,5]",-1,3,True,20.78680010188786,41.7567678137294,True,7.880068164519429e-17,True,True,NONE,False,True,True,none,0.508237199857831,0.5,0.508237199857831,True,False,False,0,-1,"[0,1,2,3]","[1,2,7,5]",4,8.9,False,0.44727578629735704,0.08727837832506369,2.477756329141173,0.4395697264459094,0.7632084662228513,0.1149324815921469,0,62,2976,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,c688f8a4ff718e3c0da1a11e59ea6d87f00f694346ee794e345868ef389e0169,f0b3c71f2308305fe06e5e516009c32f1fcd40a94162e9d91787aee4e5b33a74,pcert-torque_complementarity-002,0972a53dcacbd728b74036af943884bf0fd955dd5a11cfe51d98c1284c56830b,740003,torque_complementarity,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,8,4,"[0,1,2,3]","[1,2,7,5]",-1,3,True,20.78680010188786,41.7567678137294,True,7.880068164519429e-17,True,True,NONE,False,True,True,none,0.5137734999880195,0.515625,0.5137734999880195,True,False,False,0,-1,"[0,1,2,3]","[1,2,7,5]",4,8.9,False,0.44727578629735704,0.08727837832506369,2.477756329141173,0.4395697264459094,0.7632084662228513,0.1149324815921469,0,70,3360,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,8096f989f96e392c1dc3391b28e8d6cbdcc5535357ff112b13afd93c3fa82b14,06a5e407efe09f7e6fa80c3cab293a3e67a0216dcdfcfda4b399a7149c894a4b,pcert-torque_complementarity-002,0972a53dcacbd728b74036af943884bf0fd955dd5a11cfe51d98c1284c56830b,740003,torque_complementarity,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,8,4,"[0,1,2,3]","[1,2,7,5]",-1,3,True,20.78680010188786,41.7567678137294,True,7.880068164519429e-17,True,True,NONE,False,True,True,none,0.5266428999602795,0.515625,0.5266428999602795,True,False,False,0,-1,"[0,1,2,3]","[1,2,7,5]",4,8.9,False,0.44727578629735704,0.08727837832506369,2.477756329141173,0.4395697264459094,0.7632084662228513,0.1149324815921469,0,419,20112,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,9e939765ceaae4ed7dcf814398ef644efdd2a3f3397539d59e8ca932b74015a2,d90dca0f2e368c76462fcde30007eb6024a651e1c700d58cd072280328a5ba25,pcert-obstacle_network_dropout-003,f317dc9c772a04faec7b3dc04ce0b9b0be0ed992c4909c5fa62a6ac4bf20981a,740004,obstacle_network_dropout,A0_RAW_PREF,A0_RAW_PREF,9,4,"[3,4,6,8]","[0,1,2,3]",-1,4,True,21.34674055084101,29.80207023478946,True,0.13299079457285504,True,True,NONE,True,False,False,collision,0.17540109995752573,0.171875,0.17540109995752573,True,True,True,0,-1,"[3,6,8]","[0,1,2,3]",3,8.1,False,0.42272621513462355,0.03505333037398417,-1.1950527688988446,0.48455389452837383,0.868580812127989,0.3733087957291004,0,9,432,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,9686801cc9981828fe78247317f8a49a922726cbbc4356c0c23410e41d4b53e2,2647fb77605fb32e128aafd13b266846d8e5e5178dd7d627b07289fa568e3b4b,pcert-obstacle_network_dropout-003,f317dc9c772a04faec7b3dc04ce0b9b0be0ed992c4909c5fa62a6ac4bf20981a,740004,obstacle_network_dropout,A1_INTEGER_QR,A1_INTEGER_QR,9,4,"[3,4,6,8]","[0,1,2,3]",-1,4,True,21.34674055084101,29.80207023478946,True,0.13299079457285504,True,True,NONE,True,False,False,collision,0.15537110017612576,0.15625,0.15537110017612576,True,True,True,0,-1,"[3,6,8]","[0,1,2,3]",3,8.1,False,0.42272621513462355,0.03505333037398417,-1.1950527688988446,0.48455389452837383,0.868580812127989,0.3733087957291004,0,18,864,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,f07c2b8aaff0de3fcac4c9d7ecbcf00cccca83b81ef222481dd9ca54b66eddea,d5c6326894eee1dd79f76d020e4b55370544d901064c77a2dfc7a7ecb8d9ca5c,pcert-obstacle_network_dropout-003,f317dc9c772a04faec7b3dc04ce0b9b0be0ed992c4909c5fa62a6ac4bf20981a,740004,obstacle_network_dropout,A2_CAPACITY,A2_CAPACITY,9,4,"[3,4,6,8]","[0,1,2,3]",-1,4,True,21.34674055084101,29.80207023478946,True,0.13299079457285504,True,True,NONE,True,False,False,collision,0.1651845001615584,0.140625,0.1651845001615584,True,True,True,0,-1,"[3,6,8]","[0,1,2,3]",3,8.1,False,0.42272621513462355,0.03505333037398417,-1.1950527688988446,0.48455389452837383,0.868580812127989,0.3733087957291004,0,36,1728,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,35fb01333dba19625e2e21fab450a9fa95261775cccb44160030d44c5c566d54,313b9e7f44f5edad68adf9442cec2cad0e0f45d98c1a2ca99bb385e7ff6bd5c8,pcert-obstacle_network_dropout-003,f317dc9c772a04faec7b3dc04ce0b9b0be0ed992c4909c5fa62a6ac4bf20981a,740004,obstacle_network_dropout,A3_WRENCH_PAIR,A3_WRENCH_PAIR,9,5,"[3,4,6,7,8]","[6,1,0,3,5]",-1,4,True,21.34674055084101,34.9590773634898,True,4.0437301231256526e-17,True,True,NONE,True,False,False,collision,0.5885967998765409,0.578125,0.5885967998765409,True,True,True,0,-1,"[3,6,7,8]","[6,1,0,3,5]",4,8.200000000000001,False,0.43871148175058405,0.06924962296319626,-1.4588847042785826,0.1369915989104208,0.2871125823935683,0.8261195810354773,0,68,3264,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,2aa5aaeae891d561ac27a65889c034232c131eeabd4edcd50d77ce0b8b25572a,4016783d500bf72661d3f3b3e5c0c644ef76a3d68022f732e433116c453ebdc7,pcert-obstacle_network_dropout-003,f317dc9c772a04faec7b3dc04ce0b9b0be0ed992c4909c5fa62a6ac4bf20981a,740004,obstacle_network_dropout,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,9,5,"[3,4,6,7,8]","[6,1,0,3,5]",-1,4,True,21.34674055084101,34.9590773634898,True,4.0437301231256526e-17,True,True,NONE,True,False,False,dropout_unrecovered,0.644245499977842,0.625,0.644245499977842,True,False,True,0,-1,"[3,6,7,8]","[6,1,0,3,5]",4,13.5,False,0.4308407731036427,0.09736717062660549,0.12099918753272398,0.1609973385499978,0.6141857910697781,0.09130301017744942,13,78,3744,dry_run
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,f9110a66b2edc040b05ca3f811f90b84957a34c1f2778dc1be5de7ad1e2f2913,9e7eae357a100d2f8bac9106524373a27f56495218ceaf7d0ac276fc66d517c9,pcert-obstacle_network_dropout-003,f317dc9c772a04faec7b3dc04ce0b9b0be0ed992c4909c5fa62a6ac4bf20981a,740004,obstacle_network_dropout,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,9,5,"[3,4,6,7,8]","[6,1,0,3,5]",0,4,True,21.34674055084101,34.9590773634898,True,4.0437301231256526e-17,True,True,NONE,False,True,True,none,0.6652476999443024,0.640625,0.6652476999443024,True,False,False,1,0,"[0,3,6,7,8]","[6,0,3,5,1]",5,13.3,False,0.4409114903824146,0.006271818203344548,0.12099918753272398,0.15564052126379493,0.6555330332545124,0.09287345964946661,13,590,28320,dry_run
