scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,method_allocator,transport_mode,n,selected_task_load_mean,pickup_success_mean,target_reached_mean,transport_success_mean,final_position_error_m_mean,final_orientation_error_rad_mean,final_orientation_error_deg_mean,mean_position_error_m_mean,formation_integrity_rate_mean,formation_broken_rate_mean,max_formation_error_m_mean,mean_formation_error_m_mean,mean_wrench_residual_norm_mean,max_wrench_residual_norm_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,min_mobile_group_clearance_m_mean,min_load_clearance_m_mean,travel_distance_m_mean,load_travel_distance_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,pickup_complete_time_s_mean,completion_time_s_mean,assigned_robots_mean,idle_robots_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean
formation_corridor_push,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,2,1.0,1.0,1.0,1.0,0.0009643617428195111,2.5052990793028584e-09,1.4354306366206472e-07,5.519932529296208,0.9068516929318147,0.09314830706818533,8.51220345034621,1.1196138753955505,0.17488465680064166,1.0056209506443339,0.0,0.0,0.0,0.11499999982789877,0.17517418346404884,0.47284934337076495,0.47284934337076495,74.85118921935586,20.61843584862432,0.7821851148273193,733.9539275740032,0.16125957610923305,0.8049989503543038,0.0,5.040000000000001,43.260000000000005,3.0,3.0,16290.0,721.4307500398718,296.4165703373696,297.094228925161,-0.6776585877914272,0.017455517880111272,0.017455517880111272
formation_corridor_push,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,2,1.0,1.0,0.0,0.0,4.558154731066646,0.03811666121354418,2.183923816666084,7.9917734247229575,0.9028177429752975,0.09718225702470246,8.51220345034621,1.151217825104135,0.6142905985885393,1.0046062832022074,0.0,0.0,0.0,0.11499999999999938,0.3130417327989903,0.08054654764303143,0.08054654764303143,76.7508343564952,20.572151648603892,0.7591200884912552,743.0628294355989,0.16493026704604516,0.7878713131127228,0.0,5.11,76.0,3.0,3.0,16290.0,1099.2427499732003,-60.673711036186674,297.094228925161,-357.7679399613477,1.0,1.0
formation_corridor_push,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,2,1.0,1.0,0.0,0.0,1.6955449073605018,2.1709025223026757e-05,0.001243835522622484,6.748440737635796,0.9941176470588236,0.00588235294117645,4.439045740308014,0.30716318791837105,0.5209373415967933,1.0000698064676898,0.0,0.0,0.0,0.11499999999999921,0.37274103490128335,0.1375652116840597,0.12014726486785604,98.33372123333193,19.725083023009862,0.7909040271797938,974.6116385028963,0.2125897050552221,0.7878713131127228,0.0,4.69,76.0,4.0,2.0,16290.0,1294.0447999862954,-32.21452794214479,297.094228925161,-329.3087568673058,1.0,1.0
formation_corridor_push,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,2,1.0,1.0,1.0,1.0,0.0003304087561827615,6.210809644358051e-12,3.5585317998086407e-10,4.564450329134254,0.9990384615384615,0.0009615384615384581,3.427487508458827,0.19994381537729022,0.07904675032241162,1.0,0.0,0.0,0.0,0.20730668714929046,0.497232575335517,0.08017816095794289,0.08017816095794289,105.09031587387497,22.870255697884307,0.6852657891193052,1059.1828653981568,0.22739989621817053,0.8221265875958848,0.0,3.22,41.58,4.0,2.0,16290.0,1482.650250021834,297.094228925161,297.094228925161,0.0,0.0,0.0
formation_corridor_push,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,2,1.0,1.0,1.0,1.0,0.000599689421046021,1.5189776103596841e-09,8.703100624847713e-08,5.179544998710576,0.9614604462474645,0.03853955375253548,7.271409675891638,0.652813463792604,0.1433204631105564,1.0040674203817102,0.0,0.0,0.0,0.11499999972485081,0.5753014695919995,0.08045188725483954,0.08045188725483954,93.30533825003164,19.43632018962554,0.8039983177312824,893.8441876373588,0.2046844296096389,0.8049989503543038,0.0,6.370000000000001,41.510000000000005,4.0,2.0,16290.0,515.3074000263587,297.6797540247241,297.094228925161,0.5855250995630854,0.0,0.0
formation_corridor_push,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,2,1.0,1.0,0.0,0.0,2.8069101456597387,0.004986060044568141,0.28568019695256563,9.055847331653649,0.9464838415102268,0.05351615848977315,7.271409675891638,0.7415069270527216,0.6902670445088264,1.0033836114529053,0.0,0.0,0.0,0.11499999970736852,0.36770738134560915,0.21853949748277318,0.08001083128787156,102.60044803492696,20.60356049894618,0.757777300266653,980.4803868183697,0.2247296863695276,0.7878713131127228,0.0,6.370000000000001,76.0,4.0,2.0,16290.0,1112.2732000076212,-47.66982073637561,297.094228925161,-344.7640496615366,1.0,1.0
formation_corridor_push,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,2,1.0,1.0,1.0,1.0,0.0006753674998080026,4.775801976109051e-09,2.7363329702128704e-07,5.134956339759334,0.9584178498985801,0.04158215010141986,7.271409675891638,0.6940026618648945,0.14897159049959607,1.003604635867768,0.0,0.0,0.0,0.11499999969088626,0.39690629837775354,0.08015586684807985,0.08015586684807985,92.5624221071381,19.42064625332172,0.8056526325390175,887.6079051243973,0.20291555438266756,0.7707436758711419,0.0,6.440000000000001,40.81,4.0,2.0,16290.0,559.2698000255041,298.12358650612475,297.094228925161,1.0293575809637332,0.0,0.0
formation_corridor_push,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,2,1.0,1.0,0.0,0.0,3.743725712164224,0.0002697475925952375,0.015455398589521486,8.24496196348117,0.9202332657200811,0.07976673427991887,7.271409675891638,0.7681214605666459,0.6222037465853469,1.0031695111723236,0.0,0.0,0.0,0.11499999981414533,0.27100204050354243,0.14555439576741924,0.08411867805666673,95.10409870303221,19.055221317672277,0.8187725513165794,907.2350739264309,0.20825878232068679,0.753616038629561,0.0,6.510000000000001,76.0,4.0,2.0,16290.0,1138.78580002347,-56.28178527639999,297.094228925161,-353.376014201561,1.0,1.0
multi_group_crossing_push,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,2,1.0,1.0,0.0,0.0,6.01396719399691,1.34238845683754e-06,7.691319304387051e-05,8.01974820266683,0.9655908071710146,0.03440919282898536,3.7218358834558587,0.23998110229337094,0.4617379609825892,1.0,0.0,0.0,0.0,0.11499999999999932,nan,0.18641777426765843,0.3029366877447627,86.70772293097747,18.14961073321595,0.8595832631080165,791.2119603569888,0.13357631667330058,0.6972270085842367,0.0,4.550000000000001,80.0,4.0,4.0,32032.0,1377.15479999315,-72.49653587957783,283.22944370057616,-355.725979580154,1.0,1.0
multi_group_crossing_push,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,2,1.0,1.0,0.0,0.0,4.206053356497965,2.1571905784796446,123.59791575226825,9.55320836083661,0.38122605363984674,0.6187739463601531,9.333589776187765,1.8503142825286818,0.6962878216566051,1.0241255463692323,0.0,0.0,4.0,0.11499999999999921,nan,0.2425990477128173,0.07999999999999985,80.53182467692139,22.54997099103788,0.6950619749862144,732.8178883014468,0.1258427368908989,0.7164767805555959,0.0,7.000000000000001,80.0,2.0,6.0,11125.0,938.3511500200257,-148.75697862679306,283.22944370057616,-431.9864223273692,1.0,1.0
multi_group_crossing_push,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,2,1.0,1.0,1.0,1.0,0.00019055071971187134,1.3536594067886654e-10,7.755897090717318e-09,5.889397132782494,0.896551724137931,0.10344827586206895,11.314143721834288,1.2141085331367214,0.19830876911945905,1.011241901288668,0.0,0.0,0.0,0.3051802648147291,nan,0.3076268549006427,0.33004051855327476,70.32901764931188,18.031066204002585,0.8667227674460853,638.7316131145018,0.10958912733440337,0.7653274701389319,0.0,7.000000000000001,46.34,3.0,5.0,10768.0,658.5137999500148,295.0916962999393,283.22944370057616,11.86225259936316,0.0,0.0
multi_group_crossing_push,ours_primal_dual_wrench_push,Ours primal-dual wrench push,model_based,decentralized,proposed,primal_dual_wrench_formation_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_primal_dual_wrench_formation_transport,local_wrench_residual_dual_prices,0,8,False,False,support_dual_wrench_market_guarded,push_drag,2,1.0,1.0,0.0,0.0,5.791427814776441,0.017117085154983558,0.9807367369465925,9.54164104081864,0.8256704980842912,0.17432950191570884,11.314143721834288,1.3595220006432511,0.6167126824312784,1.009115577209447,0.0,0.0,7.0,0.11499999999999949,nan,0.10327776001946795,0.08577776001946746,85.42890882762227,21.988498898602995,0.710951602347421,774.0093130331951,0.1330236617494512,0.7490439069444866,0.0,7.000000000000001,80.0,3.0,5.0,10694.0,1211.2193999928422,-83.65757589314036,283.22944370057616,-366.8870195937165,1.0,1.0
multi_group_crossing_push,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,2,1.0,1.0,0.0,0.0,6.697276089516999,3.424502164062204e-07,1.962095209341813e-05,8.631877959628028,0.9491531962501447,0.05084680374985534,4.222038745891321,0.36775206667707017,0.5824676950287971,1.0,0.0,0.0,0.0,0.11499999999999927,nan,0.11323145254461633,0.1148021511695485,97.38245845577381,19.800549207039086,0.7879093243208087,883.3472195884517,0.1503170037322275,0.6972270085842366,0.0,5.32,80.0,4.0,4.0,12906.0,1662.5373500282876,-83.23494648309385,283.22944370057616,-366.46439018367,1.0,1.0
multi_group_crossing_push,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,2,1.0,1.0,1.0,1.0,0.002641079619746651,9.940936962493652e-13,5.695737323564865e-11,5.691735823792282,1.0,0.0,3.206791433079082,0.2408942067469922,0.09414442782558402,1.0,0.0,0.0,10.5,0.18497717685070592,nan,0.1445002603740812,0.07999999999999946,123.63874359439586,27.987086837415355,0.557412658258769,1137.2343946530834,0.1915838483737302,0.7275412263487686,0.0,3.7100000000000004,54.46000000000001,4.0,4.0,32032.0,4499.388650001492,283.22944370057616,283.22944370057616,0.0,0.0,0.0
multi_group_crossing_push,sota_centralized_cbf_cargo,SOTA centralized CBF cargo,sota,centralized,baseline,cbf_overhead_cargo,baseline_sota_centralized_cargo,none,centralized_cbf_cargo_transport,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,cargo,2,1.0,1.0,1.0,1.0,0.004184229989670418,1.6603380892377118e-09,9.513036507813633e-08,6.279620401670439,0.9329501915708812,0.06704980842911878,8.303279761294558,0.9097785934310888,0.1741164970726063,1.0040674203817102,0.0,0.0,2.5,0.11499999992795351,nan,0.11371533168190404,0.26864539489737677,107.32977246236189,23.155587878948737,0.7189762754317899,985.1043576866632,0.1672830361719358,0.7123841174665025,0.0,6.440000000000001,52.36000000000001,4.0,4.0,32032.0,673.1260999804363,283.18199876397546,283.22944370057616,-0.04744493660066951,0.007827545561688158,0.007827545561688158
multi_group_crossing_push,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,2,1.0,1.0,0.0,0.0,8.792423881736278,3.332282759505034e-06,0.00019092573826384596,10.403821405676906,0.8769944737776039,0.12300552622239608,8.303279761294558,1.0206145947033332,0.7107228603886755,1.0033836114529053,0.0,0.0,0.0,0.11499999982491843,nan,0.09425698434333651,0.09425698434333651,85.45390813192327,15.602346487769246,0.8768482997612508,765.1091267937336,0.13160550035620905,0.6972270085842367,0.0,6.510000000000001,80.0,4.0,4.0,32032.0,1417.0175000326708,-105.3804128931148,283.22944370057616,-388.60985659369095,1.0,1.0
multi_group_crossing_push,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,2,1.0,1.0,1.0,1.0,0.00838182269272613,4.777573892056353e-10,2.7373482032671935e-08,6.193449514026479,0.9247211895910781,0.07527881040892193,4.222038745891321,0.4258887335650613,0.12424928838885443,1.0,0.0,0.0,6.5,0.11499999981242875,nan,0.1035600758299117,0.07999999999999946,126.72638928966764,28.696845182469303,0.5438718565783195,1170.4845832961134,0.1966524681678406,0.6820698997019705,0.0,5.460000000000001,56.7,4.0,4.0,12389.0,666.3412000052631,273.39151152662475,283.22944370057616,-9.83793217395143,0.03484595205811316,0.03484595205811316
multi_group_crossing_push,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,2,1.0,1.0,0.0,0.0,7.247916519300999,3.854431978034256e-06,0.00022084268476162453,9.035868371645483,0.9264909063282909,0.07350909367170905,4.222038745891321,0.4123420587087695,0.5476149957623528,1.0,0.0,0.0,0.0,0.11499999983409426,nan,0.11400857242413684,0.11508959229442134,100.81280990655105,20.553126152570727,0.7590283672526965,916.8638910721311,0.15541040994984384,0.6669127908197046,0.0,5.6000000000000005,80.0,4.0,4.0,12295.0,1349.785599973984,-91.36335442834172,283.22944370057616,-374.5927981289178,1.0,1.0
ALL_SCENARIOS,classic_centralized_shortest_push,Classic centralized shortest push,classic,centralized,baseline,shortest_path_push_drag,baseline_classic_centralized_push_drag,none,centralized_slot_assignment_plus_direct_payload_tracking,global_robot_slot_cost,0,2,False,False,hungarian_slots,push_drag,6,1.0,1.0,0.0,0.0,5.42968749287375,0.0032311089276622074,0.18512890470208565,7.846934868951277,0.9679553079313553,0.03204469206864461,3.6050604028033795,0.23682202409568617,0.45169772037729183,1.0,0.0,0.0,0.16666666666666666,0.11499999999999923,0.23755851925487348,0.14197377414507584,0.19497985864489076,94.06045119372438,19.963937379624394,0.7918617827606221,925.3909247259598,0.20246449903542105,0.7576565449365608,0.0,4.153333333333333,76.66666666666667,4.0,2.3333333333333335,19634.0,1148.36746667667,-67.5051654546648,294.4195457365061,-361.9247111911709,1.0,1.0
