scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_engine,method_payoff_signal,method_role,method_recommended_phase,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,n,scalar_feasible_rate_mean,wrench_feasible_rate_mean,false_positive_rate_mean,false_positive_given_scalar_rate_mean,assigned_loads_mean,feasible_assigned_loads_mean,infeasible_assigned_loads_mean,feasible_available_loads_mean,relative_feasibility_mean,feasible_coverage_mean,precision_given_assigned_mean,fp_given_assigned_mean,wrench_residual_norm_mean,max_wrench_residual_norm_mean,wrench_residual_feasible_available_mean,max_wrench_residual_feasible_available_mean,wrench_margin_mean,torque_error_nm_mean,force_error_n_mean,slot_coverage_ratio_mean,complementarity_gain_mean,scalar_wrench_success_gap_mean,slot_conflict_count_mean,assignment_valid_mean,travel_distance_m_mean,estimated_arrival_time_s_mean,energy_proxy_wh_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,oracle_score_value_mean,signed_score_delta_vs_oracle_mean,oracle_dominance_violation_mean,optimality_gap_vs_wrench_oracle_mean,captured_reward_mean,oracle_reward_mean
long_payload_slots,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,334,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.8600935469285198e-16,2.5359492009235387e-16,1.8600935469285198e-16,2.5359492009235387e-16,0.049999999999999815,5.4194838902660334e-15,6.743773869339873e-15,1.0,0.5734807970763165,0.0,0.0,1.0,11.616104545237144,8.291900034099676,67.89536287626974,40.0,78.08582844424569,133.32665906401903,133.39992984327085,-0.07327077925183711,0.0,0.0005492538908735265,7.0,7.0
long_payload_slots,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,334,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.7574903931144914e-16,2.3307428932954803e-16,1.7574903931144914e-16,2.3307428932954803e-16,0.04999999999999983,5.520534129633114e-15,6.339572911871553e-15,1.0,0.5908632992222113,0.0,0.0,1.0,6.707615433621865,3.6161453245068573,39.23619032934721,40.0,0.1400116807362901,133.39989051963187,133.39992984327085,-3.932363899228951e-05,0.0,2.948336351189825e-07,7.0,7.0
long_payload_slots,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,334,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.7574903931144914e-16,2.3307428932954803e-16,1.7574903931144914e-16,2.3307428932954803e-16,0.04999999999999983,5.520534129633114e-15,6.339572911871553e-15,1.0,0.5908632992222113,0.0,0.0,1.0,6.707535363894608,3.614252800688718,39.263007898281174,40.0,97.85827395330534,133.39987807168413,133.39992984327085,-5.1771586732132134e-05,0.0,3.8816890988273414e-07,7.0,7.0
long_payload_slots,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,334,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.865657090558619e-16,2.547076288183736e-16,1.865657090558619e-16,2.547076288183736e-16,0.049999999999999815,5.430120757567831e-15,6.701226400132682e-15,1.0,0.5738415502781958,0.0,0.0,1.0,10.99458897687306,7.621389922557424,64.35800552448883,40.0,67.11642005624428,133.33588592951529,133.39992984327085,-0.06404391375557743,0.0,0.00048008852171577647,7.0,7.0
long_payload_slots,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,334,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.854447748726671e-16,2.524657604519841e-16,1.854447748726671e-16,2.524657604519841e-16,0.049999999999999815,5.43543919121873e-15,6.679952665529085e-15,1.0,0.5735214648643601,0.0,0.0,1.0,11.500620700327095,8.160164233473774,67.38816450182881,40.0,66.96625119514351,133.32829846934516,133.39992984327085,-0.07163137392569599,0.0,0.0005369631798220878,7.0,7.0
long_payload_slots,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,334,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.8575568850926706e-16,2.5308758772518397e-16,1.8575568850926706e-16,2.5308758772518397e-16,0.049999999999999815,5.43543919121873e-15,6.679952665529085e-15,1.0,0.5735679341937028,0.0,0.0,1.0,11.42755309405689,8.066235018690778,66.84867569047653,40.0,55.85240419329462,133.32944502502605,133.39992984327085,-0.07048481824477741,0.0,0.0005283696596522594,7.0,7.0
long_payload_slots,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,334,0.7979041916167665,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.3417074676372708e-16,1.7385065566314935e-16,1.3417074676372708e-16,1.7385065566314935e-16,0.04999999999999987,5.648176537254688e-15,2.957049109899818e-15,0.9326347305389222,0.58795495284812,-0.20209580838323354,0.0,1.0,19.351804925083236,13.939428280598529,113.52392252233538,40.0,17.707636226442627,132.36895051137435,133.39992984327085,-1.0309793318964875,0.0,0.007728526426987626,7.0,7.0
long_payload_slots,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,334,1.0,1.0,0.0,0.0,2.0,2.0,0.0,2.0,1.0,1.0,1.0,0.0,1.7590449612974904e-16,2.3338520296614797e-16,1.7590449612974904e-16,2.3338520296614797e-16,0.049999999999999836,5.520534129633114e-15,6.339572911871553e-15,1.0,0.5908401877916404,0.0,0.0,1.0,6.7112258547382595,3.6346442877830105,39.07089294456931,40.0,329.3203134710125,133.39992984327085,133.39992984327085,0.0,0.0,0.0,7.0,7.0
off_center_com,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1988678817614289,0.1988678817614289,0.0,0.0,-0.14886788176142887,6.644327622764811,9.910967372964361,1.0,0.08915488085376641,1.0,0.0,1.0,5.945473148835774,5.366044837880151,34.877605133129826,18.0,28.71087275258639,-4.792125921653819,0.0,-4.792125921653819,0.0,0.0848163879938729,0.0,0.0
off_center_com,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.4454700866830664,0.4454700866830664,0.0,0.0,-0.3954700866830664,13.607472977101946,22.25321714719701,0.6666666666666667,0.05605813452415942,1.0,0.0,1.0,5.300809673688131,6.026972405490773,31.491904895785403,18.0,0.21720688558646484,-7.415195608077774,0.0,-7.415195608077774,0.0,0.13124240014296945,0.0,0.0
off_center_com,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,334,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.28763845453788667,0.28763845453788667,0.0,0.0,-0.23763845453788665,6.046912156565738,16.154644375332357,0.33333333333333337,0.0,0.0,0.0,1.0,3.283349722353986,5.072807084209667,19.344418971905153,18.0,16.567269763295833,-5.4590189606053725,0.0,-5.4590189606053725,0.0,0.09661980461248447,0.0,0.0
off_center_com,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.22982262694334096,0.22982262694334096,0.0,0.0,-0.17982262694334097,7.678549271057714,11.4536572574194,1.0,0.09579185325880214,1.0,0.0,1.0,3.7982168434797514,2.957780297798126,22.11426819025828,18.0,0.07872455188736854,-5.110720643509262,0.0,-5.110720643509262,0.0,0.0904552326284825,0.0,0.0
off_center_com,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.22982262694334096,0.22982262694334096,0.0,0.0,-0.17982262694334097,7.678549271057714,11.4536572574194,1.0,0.09579185325880214,1.0,0.0,1.0,3.7981381819505833,2.955989893996339,22.11727525018189,18.0,6.986601495331789,-5.110721203100873,0.0,-5.110721203100873,0.0,0.09045524253275881,0.0,0.0
off_center_com,replicator_wrench_deficit,Replicator wrench deficit,model_based,decentralized,baseline,replicator_wrench_deficit,wrench_dynamics_baseline,replicator,wrench_deficit_minus_rho,engine_ablation,B,none,distributed_replicator_wrench_deficit_rule,local_wrench_deficit_scores,0,4,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.19902140521262687,0.19902140521262687,0.0,0.0,-0.14902140521262688,6.649456958374474,9.918618512516566,1.0,0.08918626925888351,1.0,0.0,1.0,5.879479131928634,5.271149857442267,34.544272719994005,18.0,28.578857185101572,-4.792906877903485,0.0,-4.792906877903485,0.0,0.08483021022838028,0.0,0.0
off_center_com,smith_wrench_deficit,Smith-QR wrench deficit,model_based,decentralized,proposed,smith_qr_wrench_deficit,proposed_wrench_deficit,smith,wrench_deficit_minus_rho,main_proposal,A,model_based_tuning_optional,distributed_smith_qr_wrench_deficit_rule,local_wrench_deficit_scores,0,5,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.1986485931930854,0.1986485931930854,0.0,0.0,-0.1486485931930854,6.63700102442678,9.900038700989448,1.0,0.08910820677829506,1.0,0.0,1.0,6.076238753289132,5.538102262722133,35.668152171623255,18.0,28.696811082145523,-4.791605657320193,0.0,-4.791605657320193,0.0,0.08480717977557861,0.0,0.0
off_center_com,smith_wrench_marginal,Smith-QR wrench marginal,model_based,decentralized,proposed,smith_qr_delta_rho_wrench_marginal,proposed_wrench_ablation,smith,delta_rho_marginal,proposal_ablation,A,model_based_tuning_optional,distributed_smith_qr_delta_rho_rule,local_marginal_wrench_scores,0,5,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.19868613529732512,0.19868613529732512,0.0,0.0,-0.14868613529732513,6.638255334765922,9.901909684714607,1.0,0.08911625774413047,1.0,0.0,1.0,6.046984210433269,5.494502603361566,35.48797104681305,18.0,28.535381137967825,-4.791589896063808,0.0,-4.791589896063808,0.0,0.08480690081528866,0.0,0.0
off_center_com,support_dual_wrench_market,Residual-support wrench market,model_based,decentralized,proposed,residual_support_wrench_market,proposed_wrench_market,residual_support_market,current_residual_wrench_direction,main_proposal,A,model_based_tuning_optional,distributed_residual_support_wrench_market,current_residual_wrench_direction,0,5,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.19854280381942235,0.19854280381942235,0.0,0.0,-0.14854280381942234,6.633466520758321,9.894766481958934,1.0,0.08908555142591498,1.0,0.0,1.0,7.747280100590691,6.830739159938403,45.57721283593397,18.0,10.821702995708401,-4.81541400066604,0.0,-4.81541400066604,0.0,0.08522856638346976,0.0,0.0
off_center_com,wrench_oracle,Wrench oracle,model_based_oracle,centralized,reference,exact_role_slot_wrench,centralized_wrench_oracle_reference,oracle,strict_wrench_feasible_score,reference,A,none,centralized_exact_role_slot_search,centralized_all_robot_slot_pairs,0,3,False,False,334,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.140175425099138,1.140175425099138,0.0,0.0,-1.0901754250991382,42.0,54.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,18.0,186.43759251160904,0.0,0.0,0.0,0.0,0.0,0.0,0.0
one_sided_push,bnn_wrench_deficit,BNN wrench deficit,model_based,decentralized,baseline,bnn_wrench_deficit,wrench_dynamics_baseline,bnn,positive_excess_wrench_deficit,engine_ablation,B,none,distributed_bnn_wrench_deficit_rule,positive_excess_wrench_scores,0,4,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095475,0.9000000002095475,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,2.3600549325864107e-17,1.0,0.0,1.0,4.090751302961858,3.370374090595097,23.812090628061256,15.0,27.72976856498873,-12.590995063296505,0.0,-12.590995063296505,0.0,0.24639912061245606,0.0,0.0
one_sided_push,capacity_greedy_slots,Capacity greedy slots,classic,decentralized,baseline,capacity_greedy_slots,classic_decentralized_baseline,greedy,scalar_capacity_only,classic_baseline,A,none,distributed_capacity_slot_rule,local_robot_load_slots,0,0,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000000847291,0.9000000000847291,0.0,0.0,-0.8500000000847288,2.1415971780317138e-13,54.000000005083734,0.6666666666666667,1.0071783726389893e-16,1.0,0.0,1.0,4.826492015660376,5.553619011541522,27.865929616229742,15.0,0.193677544607753,-12.451850869945007,0.0,-12.451850869945007,0.0,0.2436761422689825,0.0,0.0
one_sided_push,cbba_slots,CBBA slots,sota,decentralized,baseline,cbba_slot_wrench_proxy,sota_decentralized_baseline,cbba,marginal_wrench_bid,sota_proxy,A,none,distributed_slot_bundle_auction_proxy,auction_robot_slot_bids,0,3,False,False,334,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000000025505,0.9000000000025505,0.0,0.0,-0.8500000000025504,2.1197336687835866e-12,54.00000000015304,0.33333333333333337,0.0,0.0,0.0,1.0,0.6490526467629546,1.0178816792228964,3.7431109079038016,15.0,19.793273951484636,-12.239660187243695,0.0,-12.239660187243695,0.0,0.23952368272492552,0.0,0.0
one_sided_push,hungarian_slots,Hungarian slots,classic,centralized,baseline,hungarian_robot_slot_cost,classic_centralized_baseline,hungarian,robot_slot_cost_only,classic_baseline,A,none,centralized_robot_slot_hungarian,centralized_robot_slot_cost_matrix,0,0,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095475,0.9000000002095475,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,3.722903555629267e-17,1.0,0.0,1.0,3.996324990684682,3.1404179705868724,23.201393596461507,15.0,0.06670987897156598,-12.589556599033381,0.0,-12.589556599033381,0.0,0.24637097062687632,0.0,0.0
one_sided_push,oracle_scalar_assignment,Oracle scalar assignment,model_based_oracle,centralized,reference,exact_scalar_capacity_reference,centralized_scalar_reference,oracle,scalar_capacity_only,reference_scalar_false_positive,A,none,centralized_exact_scalar_search,centralized_all_robot_slot_pairs,0,2,False,False,334,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.9000000002095475,0.9000000002095475,0.0,0.0,-0.8500000002095476,4.8789180479908955e-20,54.000000012572855,1.0,3.722903555629267e-17,1.0,0.0,1.0,3.9962241200002913,3.137729272020369,23.193808390664355,15.0,4.066838928523423,-12.58955159598227,0.0,-12.58955159598227,0.0,0.24637087271980954,0.0,0.0
