experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,event_kind,event_time_s,event_observation_delay_s,event_observed_time_s,n_robots,n_loads,world_size_m,obstacle_count_initial,obstacle_count_post_event,robot_radius_m,target_tolerance_m,safety_margin_m,dt_s,horizon_s,communication_radius_initial,communication_radius_post_event,feasible_load_count,completed_load_count,task_completion_rate,recovery_success,recovery_time_s,load_target_reached_rate,mean_final_pose_error_m,max_final_pose_error_m,mean_final_orientation_error_deg,max_final_orientation_error_deg,lost_load_rate,infeasible_load_count,infeasible_load_detection_rate,post_event_wrench_feasible_rate,mean_wrench_residual_norm,min_wrench_margin,unsupported_time_s,load_pause_time_s,degraded_speed_time_s,replacement_arrival_time_s,final_assigned_loads,final_idle_robots,reassignment_count,final_active_robot_rate,failed_robot_count,battery_margin_final,min_battery_fraction,communication_coverage_ratio,communication_messages,collision_count,collision_rate,safety_violation_count,min_robot_clearance_m,min_obstacle_clearance_m,min_load_clearance_m,travel_distance_m,mean_path_length_m,path_efficiency_ratio,energy_proxy_wh,mean_speed_mps,max_speed_mps,max_speed_violation_mps,runtime_ms,score_value,reference_score_value,signed_score_delta_vs_reference,performance_gap_vs_reference,optimality_gap_vs_reference
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,41.580000000000005,1.0,0.36953057607117623,0.37138314627185925,0.0005242342832945673,0.0010319966261787931,0.0,1,0.0,0.9588235294117647,0.24854889202290348,-0.33333333333333337,0.0,5.32,5.6000000000000005,2.7799999999999976,1,3,9,0.75,2,0.2564718966544963,0.4064718966544963,1.0,21616,0,0.0,28,0.1149999996698482,inf,0.07999999999999874,157.4362929884049,19.67953662355061,0.3060232411137552,1135.9721742912743,0.3817308774326892,0.7306904147961876,0.0,396.0990000050515,273.76814878377337,272.9825494111751,0.7855993725982557,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,41.440000000000005,1.0,0.36041364303899726,0.36751007671612035,0.0004726526187236572,0.0009359399818251093,0.0,1,0.0,0.9392156862745098,0.2115443380411732,-0.33333333333333337,0.0,4.62,7.000000000000001,4.18,1,3,9,0.75,2,0.25245384077960686,0.40245384077960683,1.0,21616,0,0.0,25,0.11499999973845854,inf,0.07999999999999896,157.73961078550403,19.717451348188003,0.3147969345812213,1137.3679044460232,0.38362591629075765,0.7306904147961875,0.0,399.36999999918044,272.9825494111751,272.9825494111751,0.0,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,35.42,1.0,0.3297782986835072,0.3528523436180292,0.32096500284682994,0.641920862404776,0.0,1,1.0,0.9725490196078431,0.18731248985423365,-0.047587599446767714,0.0,4.62,5.040000000000001,0.11999999999999744,0,8,13,0.75,2,0.33217492133625914,0.4821749213362591,1.0,21616,0,0.0,16,0.1149999997534682,inf,0.07999999999999918,140.29830512312097,17.53728814039012,0.39072580627863224,1191.608051848451,0.3300518346698912,0.7159033384631986,0.0,324.3596999673173,324.72486349170333,325.7541265061382,-1.029263014434889,0.003159631546265292,0.003159631546265292
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,cbf_recovery,CBF recovery,sota,centralized,baseline,centralized_cbf_recovery,baseline_sota_centralized,none,centralized_cbf_recovery,global_state_and_obstacles,0,5,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,34.720000000000006,1.0,0.34398278768504686,0.35415443038367467,0.32268414880130436,0.6449978314470418,0.0,1,1.0,1.0,0.18528545814611042,-0.029091306816840135,0.0,4.760000000000001,3.08,0.11999999999999744,0,8,13,0.75,2,0.32812829308935365,0.4781282930893537,1.0,21616,0,0.0,7,0.1149999997214699,inf,0.07999999999999896,143.42845216609572,17.928556520761965,0.3758540960678189,1214.4184136419908,0.3378834226707435,0.73255225331118,0.0,311.287899967283,325.90391121138174,325.7541265061382,0.14978470524351906,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,smith_qr_recovery,Smith-QR recovery,model_based,decentralized,proposed,smith_qr_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_smith_qr_recovery,local_deficit_prices,0,5,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,34.720000000000006,1.0,0.3195878875385678,0.33467378450968666,0.3228128502453347,0.6453954117837635,0.0,1,1.0,1.0,0.20011033866601907,-0.02761408729592707,0.0,5.32,2.5200000000000005,0.11999999999999744,0,8,13,0.75,2,0.3256047881913464,0.47560478819134644,1.0,21616,0,0.0,8,0.11499999972175212,inf,0.07999999999999874,145.25884194006872,18.15735524250859,0.37654867569407346,1231.4185294142865,0.3431793749752837,0.7492011681591615,0.0,322.4950999720022,325.40735135601824,325.7541265061382,-0.3467751501199814,0.0010645303371573623,0.0010645303371573623
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,tensor_flow_recovery,Tensor-flow recovery,model_based,decentralized,proposed,tensor_flow_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_tensor_flow_recovery,local_tensor_field,0,7,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,34.300000000000004,1.0,0.3716730777781624,0.3798903083985088,0.003486659712514966,0.006967015792488431,0.0,1,1.0,1.0,0.18649314875013775,-0.008889574030659042,0.0,5.180000000000001,1.9600000000000002,0.11999999999999744,0,8,13,0.75,2,0.3334628923505506,0.4834628923505506,1.0,21616,0,0.0,19,0.11499999970015806,inf,0.07999999999999874,141.6345598828697,17.704319985358712,0.37746953768365604,1197.552303030092,0.33256440088549816,0.7492011681591615,0.0,322.8659000014886,326.4743883812084,325.7541265061382,0.7202618750702072,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,34.02,1.0,0.3684627657947427,0.3737202584410938,0.002917534389349857,0.005831277613242728,0.0,1,1.0,1.0,0.17827768639574884,-0.00752414122319256,0.0,4.760000000000001,2.1,0.11999999999999744,0,8,13,0.75,2,0.3315361174451744,0.4815361174451744,1.0,21616,0,0.0,12,0.11499999965990593,inf,0.0799999999999994,141.92510256792448,17.74063782099056,0.3765804294906928,1199.84299549232,0.3336924354580374,0.7658500830071429,0.0,333.18400010466576,326.7393186689035,325.7541265061382,0.9851921627652587,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,34.580000000000005,1.0,0.3651770944709678,0.3706772149943819,0.0027026213986797226,0.005402084808433558,0.0,1,1.0,1.0,0.19356020719347322,-0.01942999490274966,0.0,5.32,2.24,0.11999999999999744,0,8,13,0.75,2,0.33314912506200567,0.48314912506200564,1.0,21616,0,0.0,24,0.11499999967277263,inf,0.07999999999999852,143.3434151397543,17.91792689246929,0.3753042295072283,1211.2134352415524,0.3360618123716247,0.7658500830071429,0.0,339.6025999682024,325.7541265061382,325.7541265061382,0.0,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7653,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,33.6,1.0,0.3133458981363653,0.33060967949097597,0.3266118983806216,0.6496698045910237,0.0,1,1.0,0.9666666666666667,0.0113616091776983,-0.051804380483482126,0.0,0.0,5.74,0.11999999999999744,0,8,13,0.75,2,0.29440304407460105,0.4444030440746011,1.0,21616,0,0.0,9,0.11499999963237817,inf,0.07999999999999918,149.816098198259,18.727012274782375,0.34604357363715277,1190.2717062178956,0.3548279930276778,0.7270370378084289,0.0,344.99430004507303,324.53952479564646,271.91015352049743,52.629371275149026,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7653,cbf_recovery,CBF recovery,sota,centralized,baseline,centralized_cbf_recovery,baseline_sota_centralized,none,centralized_cbf_recovery,global_state_and_obstacles,0,5,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,32.06,1.0,0.33348946558953363,0.36901369791484373,0.32823832387978596,0.652332553309592,0.0,1,1.0,0.996078431372549,0.0036581511026365023,-0.03244882595587617,0.0,0.0,2.24,0.11999999999999744,0,8,14,0.75,2,0.2829360318163192,0.4329360318163192,1.0,21616,0,0.0,17,0.11499999999999932,inf,0.07999999999999874,152.79816158546777,19.09977019818347,0.3337118312443229,1210.0015791494047,0.35962348481487,0.743944875896997,0.0,309.39140007831156,325.8399862241517,271.91015352049743,53.929832703654256,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7653,smith_qr_recovery,Smith-QR recovery,model_based,decentralized,proposed,smith_qr_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_smith_qr_recovery,local_deficit_prices,0,5,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,31.640000000000004,1.0,0.3333892533980087,0.35321854283422954,0.33235066823414106,0.6604644627264453,0.0,1,1.0,1.0,0.0037165038451108965,-0.027043226250559993,0.0,0.0,1.4000000000000001,0.11999999999999744,0,8,14,0.75,2,0.27640471825226265,0.42640471825226267,1.0,21616,0,0.0,7,0.11499999999999932,inf,0.07999999999999918,152.85407722983965,19.106759653729956,0.3277514260604623,1211.8323016348475,0.36004959122197516,0.760852713985565,0.0,304.35320001561195,326.4811007959059,271.91015352049743,54.57094727540846,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7653,tensor_flow_recovery,Tensor-flow recovery,model_based,decentralized,proposed,tensor_flow_recovery,proposed_model_based_decentralized,model_based_tuning_optional,distributed_tensor_flow_recovery,local_tensor_field,0,7,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,44.800000000000004,1.0,0.3722029750923136,0.37885747948024356,0.0036752202645330993,0.007350407149170261,0.0,1,0.0,0.9980392156862745,0.041830169759953365,-0.6666666666666667,0.0,0.56,2.8000000000000003,0.259999999999998,1,4,7,0.75,2,0.2693649100064014,0.4193649100064014,1.0,21616,0,0.0,93,0.11499999909765457,inf,0.07999901447382207,155.9126364918272,19.4890795614784,0.28995948794913157,1257.5198094217212,0.3697026603877699,0.760852713985565,0.0,374.79660008102655,271.41783151904764,271.91015352049743,-0.4923220014497929,0.0018106054337271378,0.0018106054337271378
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7653,ours_guarded_wrench_market_recovery,Ours guarded wrench-market recovery,model_based,decentralized,proposed,guarded_wrench_market_recovery,proposed_model_based_decentralized,model_based_tuning_optional,guarded_wrench_market_recovery,local_wrench_prices_and_repair,0,8,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,44.800000000000004,1.0,0.35619142762325673,0.3675653187825229,0.002932538981010572,0.005865063014228363,0.0,1,0.0,1.0,0.040411148045897516,-0.00994575431319944,0.0,0.56,2.5200000000000005,0.11999999999999744,1,4,7,0.75,2,0.26874896145058014,0.4187489614505801,1.0,21616,0,0.0,90,0.11499999920887016,inf,0.07999912953272914,156.90989066950993,19.613736333688742,0.28627145869989856,1266.6337430566416,0.3720573933150345,0.7777605520741331,0.0,378.3773999894038,271.3011114828938,271.91015352049743,-0.609042037603615,0.002239865005841731,0.002239865005841731
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7653,reference_resilient_oracle,Reference centralized resilient recovery,model_based_reference,centralized,reference,centralized_resilient_recovery,reference_model_based_reference_centralized,none,centralized_resilient_recovery,global_state_and_event_observation,0,10,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,44.800000000000004,1.0,0.3781791574050295,0.3794967314466165,0.0030265228308817976,0.006053035883695283,0.0,1,0.0,1.0,0.03567299040247819,-0.0030594215872133956,0.0,0.42000000000000004,2.5200000000000005,0.11999999999999744,1,4,7,0.75,2,0.26741998094106056,0.41741998094106053,1.0,21616,0,0.0,77,0.11499999946264339,inf,0.07999904304011407,155.43151300695416,19.42893912586927,0.286058679173664,1253.8599607049525,0.3679883851769476,0.7777605520741331,0.0,378.1197000062093,271.91015352049743,271.91015352049743,0.0,0.0,0.0
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7654,classic_decentralized_greedy_recovery,Classic decentralized greedy recovery,classic,decentralized,baseline,local_greedy_recovery,baseline_classic_decentralized,none,local_greedy_recovery,local_load_robot_state,0,2,False,False,robot_dropout_mid_task,18.360000000000003,0.0,18.360000000000003,8,3,24.0,0,0,0.3,0.45,0.08,0.14,54.0,inf,inf,2,2,1.0,True,32.760000000000005,1.0,0.346958799336623,0.34730170614743083,0.3280540030410248,0.6524970913767874,0.0,1,1.0,1.0,0.08675440513833874,-0.018566034767214634,0.0,1.9600000000000002,3.22,0.11999999999999744,0,8,16,0.75,2,0.2510895390024014,0.4010895390024014,1.0,21616,0,0.0,18,0.11499999971454977,inf,0.07999999999999896,148.17311472184377,18.52163934023047,0.3887142670078887,1215.1457135231055,0.3571784069753271,0.6786346845533313,0.0,345.919500105083,325.40548422944613,279.6195085939319,45.785975635514205,0.0,0.0
