experiment_id,scenario_generator,scenario_variant_id,seed,method,method_family,method_scope,method_ownership,load_id,load_index,mass_kg,post_event_demand_kg,min_coalition_size,assigned_robots,assigned_capacity_kg,assigned_force_n,assigned_torque_nm,wrench_force_demand_n,wrench_torque_demand_nm,feasible_after_event,completed,physically_feasible_final,final_unassigned_infeasible,final_pose_x,final_pose_y,final_pose_theta_rad,target_pose_x,target_pose_y,target_pose_theta_rad,final_pose_error_m,final_orientation_error_deg,final_wrench_margin,unsupported_time_s,load_pause_time_s,degraded_speed_time_s,completion_time_s,destination_x,destination_y,method_variant,method_comparison_group
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7650,tensor_flow_recovery,model_based,decentralized,proposed,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.409131726290286,0.00031159196721808335,0.3140441735023245,5.76,-0.0,0.3141592653589793,0.350868412065818,0.006594277642645514,0.0,0.0,3.08,2.66,15.680000000000001,5.76,-0.0,tensor_flow_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7650,tensor_flow_recovery,model_based,decentralized,proposed,load-03,3,60.0,60.0,2,4,71.16773896613896,382.9809812129347,126.29809812129346,88.76936408468859,36.0,False,False,True,False,3.0419173752784525,-0.7878811190462472,0.17453292509905305,5.76,-3.0800000000000005,0.17453292519943295,3.555528388191812,5.751333419396848e-09,0.1861289827689825,0.0,21.840000000000003,14.280000000000001,,5.76,-3.0800000000000005,tensor_flow_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7650,ours_guarded_wrench_market_recovery,model_based,decentralized,proposed,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.479923133320273,2.853341708690432,0.45378483547535,5.76,3.0800000000000005,0.4537856055185257,0.36030130761420565,4.412022402138022e-05,0.0,0.0,11.620000000000001,2.24,31.220000000000002,5.76,3.0800000000000005,guarded_wrench_market_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7650,ours_guarded_wrench_market_recovery,model_based,decentralized,proposed,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.416341330555038,0.0003074885652989412,0.3140456678995629,5.76,-0.0,0.3141592653589793,0.34365880700761847,0.00650865498796921,0.0,0.0,5.32,1.8200000000000003,17.64,5.76,-0.0,guarded_wrench_market_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7650,ours_guarded_wrench_market_recovery,model_based,decentralized,proposed,load-03,3,60.0,60.0,2,0,0.0,0.0,0.0,88.76936408468859,36.0,False,True,True,True,5.438126585362674,-2.9021609004109523,0.17453280917821745,5.76,-3.0800000000000005,0.17453292519943295,0.3677352857599268,6.647525970768496e-06,0.0,0.0,18.76,4.760000000000001,39.900000000000006,5.76,-3.0800000000000005,guarded_wrench_market_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7650,reference_resilient_oracle,model_based_reference,centralized,reference,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.463039668130694,2.8429436074653096,0.45378493660108354,5.76,3.0800000000000005,0.4537856055185257,0.37997522543646134,3.832614628795275e-05,0.0,0.0,11.620000000000001,2.8000000000000003,31.220000000000002,5.76,3.0800000000000005,centralized_resilient_recovery,reference_model_based_reference_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7650,reference_resilient_oracle,model_based_reference,centralized,reference,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.381942212635299,0.0003382671731348985,0.31404193916920997,5.76,-0.0,0.3141592653589793,0.37805793869693255,0.006722295500134163,0.0,0.0,5.32,1.8200000000000003,17.500000000000004,5.76,-0.0,centralized_resilient_recovery,reference_model_based_reference_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7650,reference_resilient_oracle,model_based_reference,centralized,reference,load-03,3,60.0,60.0,2,0,0.0,0.0,0.0,88.76936408468859,36.0,False,True,True,True,5.4364690139747465,-2.9041670591793665,0.1745328612785233,5.76,-3.0800000000000005,0.17453292519943295,0.3682248253392284,3.662398334374759e-06,0.0,0.0,18.48,5.460000000000001,40.040000000000006,5.76,-3.0800000000000005,centralized_resilient_recovery,reference_model_based_reference_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,classic_decentralized_greedy_recovery,classic,decentralized,baseline,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.469533562192292,2.854985798073963,0.45376201396768634,5.76,3.0800000000000005,0.4537856055185257,0.367426377062277,0.0013516962952733905,0.0,0.0,21.28,6.16,42.14000000000001,5.76,3.0800000000000005,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,classic_decentralized_greedy_recovery,classic,decentralized,baseline,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.402280775774392,0.0012201085128469291,0.3258945620853595,5.76,-0.0,0.3141592653589793,0.357721304992244,0.6723829737552758,0.0,0.0,4.0600000000000005,11.620000000000001,17.78,5.76,-0.0,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,classic_decentralized_greedy_recovery,classic,decentralized,baseline,load-03,3,60.0,60.0,2,5,68.95093058696209,475.15092515658574,157.51509251565858,88.76936408468859,36.0,False,False,True,False,4.580183116889316,-2.5115503041451315,0.17454359212938053,5.76,-3.0800000000000005,0.17453292519943295,1.309619385314108,0.0006111700663693807,0.14918217644936815,0.0,22.96,29.540000000000003,,5.76,-3.0800000000000005,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,cbf_recovery,sota,centralized,baseline,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.461203473792997,2.8478038208060505,0.4538228004498732,5.76,3.0800000000000005,0.4537856055185257,0.3784103985167968,0.0021311125854820423,0.0,0.0,22.400000000000002,4.340000000000001,42.42,5.76,3.0800000000000005,centralized_cbf_recovery,baseline_sota_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,cbf_recovery,sota,centralized,baseline,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.410287884411648,0.0011927978715684517,0.32526942814960025,5.76,-0.0,0.3141592653589793,0.3497141497795635,0.6365654376058686,0.0,0.0,3.9200000000000004,6.580000000000001,16.520000000000003,5.76,-0.0,centralized_cbf_recovery,baseline_sota_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,cbf_recovery,sota,centralized,baseline,load-03,3,60.0,60.0,2,5,63.9887686209825,475.15092515658574,157.51509251565858,88.76936408468859,36.0,False,False,True,False,4.229689420227243,-2.3220591194430806,0.17458062089869442,5.76,-3.0800000000000005,0.17453292519943295,1.7077250507572437,0.0027327622686185173,0.06647947701637502,0.0,17.360000000000003,33.46,,5.76,-3.0800000000000005,centralized_cbf_recovery,baseline_sota_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,smith_qr_recovery,model_based,decentralized,proposed,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.4879502866943835,2.866001118308002,0.453786448083878,5.76,3.0800000000000005,0.4537856055185257,0.3461308536884484,4.827543864242846e-05,0.0,0.0,19.6,6.720000000000001,43.260000000000005,5.76,3.0800000000000005,smith_qr_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,smith_qr_recovery,model_based,decentralized,proposed,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.387441902107613,-0.0012599806600328556,0.3208737081585875,5.76,-0.0,0.3141592653589793,0.37256022849528175,0.3847092341995546,0.0,0.0,7.5600000000000005,8.96,21.980000000000004,5.76,-0.0,smith_qr_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,smith_qr_recovery,model_based,decentralized,proposed,load-03,3,60.0,60.0,2,5,67.20868545842406,475.15092515658574,157.51509251565858,88.76936408468859,36.0,False,False,True,False,3.3760663905487425,-1.6937994081628467,0.17450574774929528,5.76,-3.0800000000000005,0.17453292519943295,2.7576605184614325,0.0015571531908043956,0.12014475764040089,0.0,15.680000000000001,37.1,,5.76,-3.0800000000000005,smith_qr_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,tensor_flow_recovery,model_based,decentralized,proposed,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.47107239042893,2.844727780705888,0.4537848829313669,5.76,3.0800000000000005,0.4537856055185257,0.372601906522269,4.1401194540856384e-05,0.0,0.0,19.740000000000002,5.460000000000001,41.160000000000004,5.76,3.0800000000000005,tensor_flow_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,tensor_flow_recovery,model_based,decentralized,proposed,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.4116035461421905,-0.0026343664857335636,0.31415447479973,5.76,-0.0,0.3141592653589793,0.3484064134706446,0.0002744788264916932,0.0,0.0,7.5600000000000005,7.000000000000001,21.700000000000003,5.76,-0.0,tensor_flow_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,tensor_flow_recovery,model_based,decentralized,proposed,load-03,3,60.0,60.0,2,5,61.63393064602906,475.15092515658574,157.51509251565858,88.76936408468859,36.0,False,False,True,False,4.939302280669693,-2.628626716184485,0.17453292519601948,5.76,-3.0800000000000005,0.17453292519943295,0.9366336465536396,1.9556594625382872e-10,0.02723217743381756,0.0,15.820000000000002,36.540000000000006,,5.76,-3.0800000000000005,tensor_flow_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,ours_guarded_wrench_market_recovery,model_based,decentralized,proposed,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.47089056547828,2.846888060783416,0.4537853180289315,5.76,3.0800000000000005,0.4537856055185257,0.37138314627185925,1.6471940410341405e-05,0.0,0.0,19.46,5.32,41.580000000000005,5.76,3.0800000000000005,guarded_wrench_market_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,ours_guarded_wrench_market_recovery,model_based,decentralized,proposed,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.39234341726638,-0.003969026774846229,0.314141253619983,5.76,-0.0,0.3141592653589793,0.3676780058704932,0.0010319966261787931,0.0,0.0,7.420000000000001,4.9,21.000000000000004,5.76,-0.0,guarded_wrench_market_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,ours_guarded_wrench_market_recovery,model_based,decentralized,proposed,load-03,3,60.0,60.0,2,5,62.60449224034011,475.15092515658574,157.51509251565858,88.76936408468859,36.0,False,False,True,False,4.620186376982548,-2.458328969992796,0.17453292519885855,5.76,-3.0800000000000005,0.17453292519943295,1.2983258315100985,3.2899657625058616e-11,0.04340820400566847,0.0,15.540000000000001,36.540000000000006,,5.76,-3.0800000000000005,guarded_wrench_market_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,reference_resilient_oracle,model_based_reference,centralized,reference,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.485021283805583,2.8581447407174383,0.45378544206397997,5.76,3.0800000000000005,0.4537856055185257,0.35331720936187416,9.365255622205113e-06,0.0,0.0,18.76,6.720000000000001,41.440000000000005,5.76,3.0800000000000005,centralized_resilient_recovery,reference_model_based_reference_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,reference_resilient_oracle,model_based_reference,centralized,reference,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.39251410129154,-0.00421553535440089,0.3141429301246954,5.76,-0.0,0.3141592653589793,0.36751007671612035,0.0009359399818251093,0.0,0.0,7.420000000000001,4.9,21.000000000000004,5.76,-0.0,centralized_resilient_recovery,reference_model_based_reference_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7651,reference_resilient_oracle,model_based_reference,centralized,reference,load-03,3,60.0,60.0,2,5,61.673877634740414,475.15092515658574,157.51509251565858,88.76936408468859,36.0,False,False,True,False,4.882259952582888,-2.60126442890076,0.1745329251978065,5.76,-3.0800000000000005,0.17453292519943295,0.9998076504385784,9.317752994815519e-11,0.027897960579006842,0.0,15.680000000000001,34.86000000000001,,5.76,-3.0800000000000005,centralized_resilient_recovery,reference_model_based_reference_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,classic_decentralized_greedy_recovery,classic,decentralized,baseline,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.517402238582881,2.892346528347796,0.4537854459380304,5.76,3.0800000000000005,0.4537856055185257,0.30670425374898524,9.143288883873515e-06,0.0,0.0,10.22,14.000000000000002,35.42,5.76,3.0800000000000005,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,classic_decentralized_greedy_recovery,classic,decentralized,baseline,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.407175706269013,0.00444906169499526,0.32536289794518414,5.76,-0.0,0.3141592653589793,0.3528523436180292,0.641920862404776,0.0,0.0,5.32,2.8000000000000003,17.500000000000004,5.76,-0.0,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,classic_decentralized_greedy_recovery,classic,decentralized,baseline,load-03,3,60.0,60.0,2,0,0.0,0.0,0.0,88.76936408468859,36.0,False,True,True,True,5.414238985884525,-2.9529789662862607,0.17453010531064672,5.76,-3.0800000000000005,0.17453292519943295,0.36835447857718306,0.0001615677261359034,0.0,0.0,22.12,21.840000000000003,47.46000000000001,5.76,-3.0800000000000005,local_greedy_recovery,baseline_classic_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,cbf_recovery,sota,centralized,baseline,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.480749094834233,2.8621828920298387,0.453779139664344,5.76,3.0800000000000005,0.4537856055185257,0.35415443038367467,0.00037046615556687103,0.0,0.0,10.920000000000002,11.48,34.720000000000006,5.76,3.0800000000000005,centralized_cbf_recovery,baseline_sota_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,cbf_recovery,sota,centralized,baseline,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.426215391226474,0.0042089741088100485,0.3254166011859536,5.76,-0.0,0.3141592653589793,0.33381114498641906,0.6449978314470418,0.0,0.0,5.180000000000001,2.66,17.360000000000003,5.76,-0.0,centralized_cbf_recovery,baseline_sota_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,cbf_recovery,sota,centralized,baseline,load-03,3,60.0,60.0,2,0,0.0,0.0,0.0,88.76936408468859,36.0,False,True,True,True,5.4322054361311505,-2.9737385716749336,0.17454383044934785,5.76,-3.0800000000000005,0.17453292519943295,0.3445878222625583,0.0006248247946702923,0.0,0.0,21.700000000000003,12.32,45.36000000000001,5.76,-3.0800000000000005,centralized_cbf_recovery,baseline_sota_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,smith_qr_recovery,model_based,decentralized,proposed,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.5197656825479795,2.8928932524522417,0.45378962481469154,5.76,3.0800000000000005,0.4537856055185257,0.30450199056744903,0.0002302887069059664,0.0,0.0,11.06,11.340000000000002,34.720000000000006,5.76,3.0800000000000005,smith_qr_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,smith_qr_recovery,model_based,decentralized,proposed,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.425352820278467,0.004219850999751085,0.3254235402718706,5.76,-0.0,0.3141592653589793,0.33467378450968666,0.6453954117837635,0.0,0.0,5.040000000000001,2.66,17.220000000000002,5.76,-0.0,smith_qr_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,smith_qr_recovery,model_based,decentralized,proposed,load-03,3,60.0,60.0,2,0,0.0,0.0,0.0,88.76936408468859,36.0,False,True,True,True,5.4684229833770175,-2.9920518256141935,0.17452824089387242,5.76,-3.0800000000000005,0.17453292519943295,0.3045521925722342,0.0002683909385566784,0.0,0.0,21.000000000000004,13.72,45.36000000000001,5.76,-3.0800000000000005,smith_qr_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,tensor_flow_recovery,model_based,decentralized,proposed,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.4635102431331815,2.842491114927949,0.4537854954993832,5.76,3.0800000000000005,0.4537856055185257,0.3798903083985088,6.3036325415008085e-06,0.0,0.0,10.500000000000002,10.780000000000001,34.300000000000004,5.76,3.0800000000000005,tensor_flow_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,tensor_flow_recovery,model_based,decentralized,proposed,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.396573045651434,0.004582759663237734,0.31403766799436195,5.76,-0.0,0.3141592653589793,0.3634558471578159,0.006967015792488431,0.0,0.0,5.040000000000001,2.5200000000000005,17.64,5.76,-0.0,tensor_flow_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,tensor_flow_recovery,model_based,decentralized,proposed,load-03,3,60.0,60.0,2,0,0.0,0.0,0.0,88.76936408468859,36.0,False,True,True,True,5.450069090673561,-2.9098916726729582,0.17453291411828165,5.76,-3.0800000000000005,0.17453292519943295,0.3535449215897709,6.349031906246206e-07,0.0,0.0,20.860000000000003,12.040000000000001,45.080000000000005,5.76,-3.0800000000000005,tensor_flow_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,ours_guarded_wrench_market_recovery,model_based,decentralized,proposed,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.468397871169901,2.8462586257612226,0.45378553935020616,5.76,3.0800000000000005,0.4537856055185257,0.3737202584410938,3.7911654569864925e-06,0.0,0.0,10.080000000000002,11.06,34.02,5.76,3.0800000000000005,guarded_wrench_market_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,ours_guarded_wrench_market_recovery,model_based,decentralized,proposed,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.3968235997415555,0.004579600213549195,0.3140574903650304,5.76,-0.0,0.3141592653589793,0.36320527314839157,0.005831277613242728,0.0,0.0,5.040000000000001,2.3800000000000003,17.500000000000004,5.76,-0.0,guarded_wrench_market_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,ours_guarded_wrench_market_recovery,model_based,decentralized,proposed,load-03,3,60.0,60.0,2,0,0.0,0.0,0.0,88.76936408468859,36.0,False,True,True,True,5.431946255945287,-2.899770377885899,0.17453291941482885,5.76,-3.0800000000000005,0.17453292519943295,0.3743019846002779,3.3143339002533625e-07,0.0,0.0,20.3,12.740000000000002,44.660000000000004,5.76,-3.0800000000000005,guarded_wrench_market_recovery,proposed_model_based_decentralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,reference_resilient_oracle,model_based_reference,centralized,reference,load-01,1,44.0,44.0,2,0,0.0,0.0,0.0,73.37574531137656,24.0,True,True,True,False,5.470947707897902,2.847943174746972,0.45378555040122137,5.76,3.0800000000000005,0.4537856055185257,0.3706772149943819,3.157988925887345e-06,0.0,0.0,10.500000000000002,11.340000000000002,34.580000000000005,5.76,3.0800000000000005,centralized_resilient_recovery,reference_model_based_reference_centralized
SP6_MC_explicit_control_law,robot_dropout_mid_task,robot_dropout_mid_task_v00,7652,reference_resilient_oracle,model_based_reference,centralized,reference,load-02,2,52.0,52.0,3,0,0.0,0.0,0.0,81.04319835741924,30.0,True,True,True,False,5.4003516184613485,0.004535112423950105,0.3140649811926002,5.76,-0.0,0.3141592653589793,0.35967697394755366,0.005402084808433558,0.0,0.0,5.040000000000001,2.3800000000000003,17.500000000000004,5.76,-0.0,centralized_resilient_recovery,reference_model_based_reference_centralized
