candidate_id,title,title_original,title_norm,authors,authors_original,authors_norm,year,year_original,venue,venue_original,doi,doi_original,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,duplicate_status,dedup_status,dedup_parent_candidate_id,notes,seed_raw,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,manual_audit_status,manual_audit_decision,manual_audit_correction,manual_audit_reviewer,doi_recovery_status,doi_recovery_method,doi_recovery_candidates,snowball_anchor_ids,snowball_directions,doi_recovered,identity_resolution,version_relationship,alias_candidate_ids,alias_dois,alias_titles,alias_source_ids
C588D4A383D4C,Proceedings of the 24th international conference on Machine learning,Proceedings of the 24th international conference on Machine learning,proceedings of the 24th international conference on machine learning,,,,2007,2007,,,10.1145/1273496,https://doi.org/10.1145/1273496,10.1145/1273496,,paratext,openalex:https://openalex.org/W1583837637,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,11740,openalex,2026-09-13T22:43:14.521926+00:00,unique,unique,,,,exclude,non_research_item,"Metadata identifies front matter, a withdrawn item, supplementary media, index, standard, or another non-research item.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,backward,,new_snowball_candidate,,,,,
CFE7295FCC68D,"Game theory in wireless and communication networks: theory, models, and applications","Game theory in wireless and communication networks: theory, models, and applications",game theory in wireless and communication networks theory models and applications,"Han, Zhu","Han, Zhu","han, zhu",2012,2012,Choice Reviews Online,Choice Reviews Online,10.5860/choice.49-6929,https://doi.org/10.5860/choice.49-6929,10.5860/choice.49-6929,,book-review,openalex:https://openalex.org/W656369140,openalex;openalex_snowball,openalex;openalex_snowball,SB_B_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,916,openalex,2026-09-13T22:43:14.522879+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,game_or_distributed_optimization,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,backward,,new_snowball_candidate,,,,,
C2DD4F64EAC02,Survival probability-weighted clustering for UAV-based multi-robot task allocation in disaster response,Survival probability-weighted clustering for UAV-based multi-robot task allocation in disaster response,survival probability weighted clustering for uav based multi robot task allocation in disaster response,Abdullah Osman; Tarık Küçükdeniz,Abdullah Osman; Tarık Küçükdeniz,abdullah osman; tarık küçükdeniz,2026,2026,Evolutionary Intelligence,Evolutionary Intelligence,10.1007/s12065-026-01257-5,https://doi.org/10.1007/s12065-026-01257-5,10.1007/s12065-026-01257-5,,article,openalex:https://openalex.org/W7211884472,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C1E34C4925F5C,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.523810+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot;uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A;C1E34C4925F5C,forward,,new_snowball_candidate,,,,,
C138E0F0FDB05,An Improved Multi-Population Genetic Algorithm for Multi-UAV Cooperative Jamming Task Allocation in Networked Radar Systems,An Improved Multi-Population Genetic Algorithm for Multi-UAV Cooperative Jamming Task Allocation in Networked Radar Systems,an improved multi population genetic algorithm for multi uav cooperative jamming task allocation in networked radar systems,Nan Sun; Xin Zhao; Bing He; Zixin Jiang,Nan Sun; Xin Zhao; Bing He; Zixin Jiang,nan sun; xin zhao; bing he; zixin jiang,2026,2026,Drones,Drones,10.3390/drones10080567,https://doi.org/10.3390/drones10080567,10.3390/drones10080567,,article,openalex:https://openalex.org/W7171444834,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.524778+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,optimization,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
CA02C6A395115,Firefly-Pareto clustering-based frontier exploration (FPCFE) for multi-Mobile robot systems,Firefly-Pareto clustering-based frontier exploration (FPCFE) for multi-Mobile robot systems,firefly pareto clustering based frontier exploration fpcfe for multi mobile robot systems,Yucheng Jiao; Guoliang Wang,Yucheng Jiao; Guoliang Wang,yucheng jiao; guoliang wang,2026,2026,Applied Soft Computing,Applied Soft Computing,10.1016/j.asoc.2026.115969,https://doi.org/10.1016/j.asoc.2026.115969,10.1016/j.asoc.2026.115969,,article,openalex:https://openalex.org/W7168125851,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.525804+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
C8B65A4E02530,Multi-agent task and motion planning trends analysis: a survey,Multi-agent task and motion planning trends analysis: a survey,multi agent task and motion planning trends analysis a survey,Xi Tao; José-Fernán Martínez-Ortega; Néstor Lucas-Martínez; Mario San-Emeterio-de-la-Parte,Xi Tao; José-Fernán Martínez-Ortega; Néstor Lucas-Martínez; Mario San-Emeterio-de-la-Parte,xi tao; josé-fernán martínez-ortega; néstor lucas-martínez; mario san-emeterio-de-la-parte,2026,2026,Artificial Intelligence Review,Artificial Intelligence Review,10.1007/s10462-026-11588-5,https://doi.org/10.1007/s10462-026-11588-5,10.1007/s10462-026-11588-5,,article,openalex:https://openalex.org/W7162197008,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C20FBE73D7292,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.527630+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,survey,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A;C20FBE73D7292,forward,,new_snowball_candidate,,,,,
CA62B02BA137E,Dynamic Adaptive Task Planning for Multi-Robot Collaborative System,Dynamic Adaptive Task Planning for Multi-Robot Collaborative System,dynamic adaptive task planning for multi robot collaborative system,Renluan Hou; Ningbo Gu; Kun Tong; Shengjie Li; Bing Han; Hao Chen,Renluan Hou; Ningbo Gu; Kun Tong; Shengjie Li; Bing Han; Hao Chen,renluan hou; ningbo gu; kun tong; shengjie li; bing han; hao chen,2026,2026,,,10.1109/ccdc69976.2026.11560480,https://doi.org/10.1109/ccdc69976.2026.11560480,10.1109/ccdc69976.2026.11560480,,conference-paper,openalex:https://openalex.org/W7165771692,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C1E34C4925F5C;SB_F_C8620A2DF94BF,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.529304+00:00,unique,unique,,,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A;C1E34C4925F5C;C8620A2DF94BF,forward,,new_snowball_candidate,,,,,
CC2684A1624D7,Novel fixed point clustering with RETOPSOM for robust multi-USV task allocation,Novel fixed point clustering with RETOPSOM for robust multi-USV task allocation,novel fixed point clustering with retopsom for robust multi usv task allocation,Xiaozhen Yan; Junfeng Chen; Qinghua Luo; Liqi Zhang,Xiaozhen Yan; Junfeng Chen; Qinghua Luo; Liqi Zhang,xiaozhen yan; junfeng chen; qinghua luo; liqi zhang,2026,2026,Measurement Science and Technology,Measurement Science and Technology,10.1088/1361-6501/ae6abb,https://doi.org/10.1088/1361-6501/ae6abb,10.1088/1361-6501/ae6abb,,article,openalex:https://openalex.org/W7160608539,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.531138+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
C7509B64A17CE,A novel marine predator algorithm for robot task allocation problem,A novel marine predator algorithm for robot task allocation problem,a novel marine predator algorithm for robot task allocation problem,Xuefeng Gao; Junkai Yi; Yue Wang; Hao Tan; Lingling Tan; Zhen Liu,Xuefeng Gao; Junkai Yi; Yue Wang; Hao Tan; Lingling Tan; Zhen Liu,xuefeng gao; junkai yi; yue wang; hao tan; lingling tan; zhen liu,2026,2026,Robotica,Robotica,10.1017/s0263574726103531,https://doi.org/10.1017/s0263574726103531,10.1017/s0263574726103531,,article,openalex:https://openalex.org/W7163995055,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.533092+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
CACE7C6BAFBE9,Decentralised task planning and motion coordination for scalable multi-robot collaborative manufacturing,Decentralised task planning and motion coordination for scalable multi-robot collaborative manufacturing,decentralised task planning and motion coordination for scalable multi robot collaborative manufacturing,Hang Yang; Wenjun Xu; Duc Truong Pham; Lei Qi; Mengyuan Ba,Hang Yang; Wenjun Xu; Duc Truong Pham; Lei Qi; Mengyuan Ba,hang yang; wenjun xu; duc truong pham; lei qi; mengyuan ba,2026,2026,Robotics and Computer-Integrated Manufacturing,Robotics and Computer-Integrated Manufacturing,10.1016/j.rcim.2026.103255,https://doi.org/10.1016/j.rcim.2026.103255,10.1016/j.rcim.2026.103255,,article,openalex:https://openalex.org/W7127563053,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,7,openalex,2026-09-13T22:43:14.534824+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,decentralized;centralized,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,explicit_industrial,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
CA64D4C2D7BE8,Lightweight Log-Linear Learning With Neighborhood Search for Equilibrium Selection in Finite Potential Games,Lightweight Log-Linear Learning With Neighborhood Search for Equilibrium Selection in Finite Potential Games,lightweight log linear learning with neighborhood search for equilibrium selection in finite potential games,Zhe Li; C.W. Liu; Shaolin Tan; Wei Wang,Zhe Li; C.W. Liu; Shaolin Tan; Wei Wang,zhe li; c.w. liu; shaolin tan; wei wang,2026,2026,IEEE Transactions on Systems Man and Cybernetics Systems,IEEE Transactions on Systems Man and Cybernetics Systems,10.1109/tsmc.2026.3651822,https://doi.org/10.1109/tsmc.2026.3651822,10.1109/tsmc.2026.3651822,,article,openalex:https://openalex.org/W7124182368,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.536741+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,game_or_distributed_optimization,unclear,game_theoretic;learning,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
C9CB48A9D925E,Coalition Formation Game-Based Task Allocation With Minimum Requirements in Dynamic Environments,Coalition Formation Game-Based Task Allocation With Minimum Requirements in Dynamic Environments,coalition formation game based task allocation with minimum requirements in dynamic environments,Xiaoyong Zhang; Wei Yue; Liyuan. Wang; Lili Li; Lei Zhu; Zhongchang Liu,Xiaoyong Zhang; Wei Yue; Liyuan. Wang; Lili Li; Lei Zhu; Zhongchang Liu,xiaoyong zhang; wei yue; liyuan. wang; lili li; lei zhu; zhongchang liu,2026,2026,IEEE Internet of Things Journal,IEEE Internet of Things Journal,10.1109/jiot.2026.3651713,https://doi.org/10.1109/jiot.2026.3651713,10.1109/jiot.2026.3651713,,article,openalex:https://openalex.org/W7123362487,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2,openalex,2026-09-13T22:43:14.538139+00:00,unique,unique,,,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,unclear,unclear,explicit_coalition,unclear,unclear,unclear,unclear,unclear,unclear,unclear,selected_single_reviewer,maybe_fulltext,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
CC216083649CC,Applications,Applications,applications,Eduardo F. Camacho; Carlos Bordons; José M. Maestre,Eduardo F. Camacho; Carlos Bordons; José M. Maestre,eduardo f. camacho; carlos bordons; josé m. maestre,2026,2026,Advanced textbooks in control and signal processing,Advanced textbooks in control and signal processing,10.1007/978-3-031-87596-0_10,https://doi.org/10.1007/978-3-031-87596-0_10,10.1007/978-3-031-87596-0_10,,book-chapter,openalex:https://openalex.org/W7117979130,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.539569+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
C5603AB6CF5A0,A Closed-Loop Coordination Method for Multi-Robot Allocation and Execution in Continuous Wall Construction,A Closed-Loop Coordination Method for Multi-Robot Allocation and Execution in Continuous Wall Construction,a closed loop coordination method for multi robot allocation and execution in continuous wall construction,Zihao Guo; Liangxi Xie,Zihao Guo; Liangxi Xie,zihao guo; liangxi xie,2026,2026,SSRN Electronic Journal,SSRN Electronic Journal,10.2139/ssrn.6623541,https://doi.org/10.2139/ssrn.6623541,10.2139/ssrn.6623541,,preprint,openalex:https://openalex.org/W7155083979,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.540972+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,distributed_coordination,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
CA02257AF44D0,Integrating LLMs and Digital Twins for Adaptive Multi-Robot Task Allocation in Construction,Integrating LLMs and Digital Twins for Adaptive Multi-Robot Task Allocation in Construction,integrating llms and digital twins for adaptive multi robot task allocation in construction,Min Deng; Bo Fu; Lingyao Li; X J Wang,Min Deng; Bo Fu; Lingyao Li; X J Wang,min deng; bo fu; lingyao li; x j wang,2026,2026,IEEE Transactions on Automation Science and Engineering,IEEE Transactions on Automation Science and Engineering,10.1109/tase.2026.3697962,https://doi.org/10.1109/tase.2026.3697962,10.1109/tase.2026.3697962,,article,openalex:https://openalex.org/W7162676352,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,openalex,2026-09-13T22:43:14.542562+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition,task_allocation,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
C2806F197E462,"A Review on Path Planning for Autonomous Underwater Vehicles: From Models, Classical Methods, and Learning‐Based Intelligence Perspectives","A Review on Path Planning for Autonomous Underwater Vehicles: From Models, Classical Methods, and Learning‐Based Intelligence Perspectives",a review on path planning for autonomous underwater vehicles from models classical methods and learning based intelligence perspectives,Yinyi Lai; Yu Li; Zhiyuan Xu; JiaShu Han; Wenbin Kang; Zenghui Liu,Yinyi Lai; Yu Li; Zhiyuan Xu; JiaShu Han; Wenbin Kang; Zenghui Liu,yinyi lai; yu li; zhiyuan xu; jiashu han; wenbin kang; zenghui liu,2025,2025,Journal of Field Robotics,Journal of Field Robotics,10.1002/rob.70143,https://doi.org/10.1002/rob.70143,10.1002/rob.70143,,article,openalex:https://openalex.org/W7117543247,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,openalex,2026-09-13T22:43:14.544868+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,safety_or_navigation,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
CC820828EAD63,"A comprehensive review on multi robot task assignment and path planning: Operational constraints, challenges, and potentials of deep reinforcement learning","A comprehensive review on multi robot task assignment and path planning: Operational constraints, challenges, and potentials of deep reinforcement learning",a comprehensive review on multi robot task assignment and path planning operational constraints challenges and potentials of deep reinforcement learning,Suaib Al Mahmud; Azhar Mohd Ibrahim; Mazbahur Rahman Khan,Suaib Al Mahmud; Azhar Mohd Ibrahim; Mazbahur Rahman Khan,suaib al mahmud; azhar mohd ibrahim; mazbahur rahman khan,2025,2025,Applied Soft Computing,Applied Soft Computing,10.1016/j.asoc.2025.114498,https://doi.org/10.1016/j.asoc.2025.114498,10.1016/j.asoc.2025.114498,,article,openalex:https://openalex.org/W7116850369,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A;SB_F_C20FBE73D7292;SB_F_C8620A2DF94BF;SB_F_C9A98F3EFEE56,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,6,openalex,2026-09-13T22:43:14.546249+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;safety_or_navigation,task_allocation;safety_navigation,learning;planning;physical_manipulation;survey,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A;C20FBE73D7292;C8620A2DF94BF;C9A98F3EFEE56,forward,,new_snowball_candidate,,,,,
C1F04FD0BD507,Heterogeneous Graph Attention Networks for Multi-Robot Task Allocation,Heterogeneous Graph Attention Networks for Multi-Robot Task Allocation,heterogeneous graph attention networks for multi robot task allocation,Yu Hu; Daxue Liu; Jinhong Li; Tao Wu,Yu Hu; Daxue Liu; Jinhong Li; Tao Wu,yu hu; daxue liu; jinhong li; tao wu,2025,2025,,,10.1109/irac67707.2025.11381124,https://doi.org/10.1109/irac67707.2025.11381124,10.1109/irac67707.2025.11381124,,conference-paper,openalex:https://openalex.org/W7129088450,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.547405+00:00,unique,unique,,,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities,task_allocation,unclear,unclear,mobile_robot,explicit_heterogeneous,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
CE123A8ECB798,A two-stage self-learning Jaya algorithm for the unmanned aerial vehicle scheduling problem under conflicting battlefield cargoes features,A two-stage self-learning Jaya algorithm for the unmanned aerial vehicle scheduling problem under conflicting battlefield cargoes features,a two stage self learning jaya algorithm for the unmanned aerial vehicle scheduling problem under conflicting battlefield cargoes features,Zhou Xuanying; Ning Yida; Hou Yizhi; Wang Jiongqi; He Zhangming,Zhou Xuanying; Ning Yida; Hou Yizhi; Wang Jiongqi; He Zhangming,zhou xuanying; ning yida; hou yizhi; wang jiongqi; he zhangming,2025,2025,Expert Systems with Applications,Expert Systems with Applications,10.1016/j.eswa.2025.130007,https://doi.org/10.1016/j.eswa.2025.130007,10.1016/j.eswa.2025.130007,,article,openalex:https://openalex.org/W4416117557,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.549021+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
C85AD9D8C94E2,Distributed Nash Equilibrium Seeking Over Time-Varying Signed Networks,Distributed Nash Equilibrium Seeking Over Time-Varying Signed Networks,distributed nash equilibrium seeking over time varying signed networks,Dongxue Peng; Hao Yang; Bin Jiang; Georgios Ellinas; Marios M. Polycarpou,Dongxue Peng; Hao Yang; Bin Jiang; Georgios Ellinas; Marios M. Polycarpou,dongxue peng; hao yang; bin jiang; georgios ellinas; marios m. polycarpou,2025,2025,IEEE Transactions on Automatic Control,IEEE Transactions on Automatic Control,10.1109/tac.2025.3631723,https://doi.org/10.1109/tac.2025.3631723,10.1109/tac.2025.3631723,,article,openalex:https://openalex.org/W7104657130,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.550289+00:00,unique,unique,,,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
CAB9D5237B648,Cross-fold deep learning for improving robot task execution precision in smart industries,Cross-fold deep learning for improving robot task execution precision in smart industries,cross fold deep learning for improving robot task execution precision in smart industries,Guoyong Dai; Hongxu Yang; Hongxing Bai; Jinming Wang; Heng Zhang; Yulong Cui; Fan Wu; Hanjie Gu; Hang Zheng; Tianrong Zhang,Guoyong Dai; Hongxu Yang; Hongxing Bai; Jinming Wang; Heng Zhang; Yulong Cui; Fan Wu; Hanjie Gu; Hang Zheng; Tianrong Zhang,guoyong dai; hongxu yang; hongxing bai; jinming wang; heng zhang; yulong cui; fan wu; hanjie gu; hang zheng; tianrong zhang,2025,2025,Ain Shams Engineering Journal,Ain Shams Engineering Journal,10.1016/j.asej.2025.103843,https://doi.org/10.1016/j.asej.2025.103843,10.1016/j.asej.2025.103843,,article,openalex:https://openalex.org/W4416028303,openalex;openalex_snowball,openalex;openalex_snowball,SB_F_C3EF72778D75A,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,0,openalex,2026-09-13T22:43:14.551362+00:00,unique,unique,,,,exclude,no_multi_robot_component,The available metadata describes a single-robot problem without a relevant multi-robot component.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,not_selected,,none_recorded,codex_agent_manual_pass,,,,C3EF72778D75A,forward,,new_snowball_candidate,,,,,
