candidate_id,attempt,url,source,access_route,http_status,outcome,bytes,mime_type,message,elapsed_ms,timestamp_utc
CBA9163BD49F9,0,http://xplorestaging.ieee.org/ielx7/7083369/9223766/09250488.pdf?arnumber=9250488,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:36.376975+00:00
CBA9163BD49F9,0,https://doi.org/10.1109/lra.2020.3036569,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:36.376975+00:00
CA83EBBE5248C,0,http://xplorestaging.ieee.org/ielx7/9620207/9620540/09620678.pdf?arnumber=9620678,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:39.114279+00:00
CA83EBBE5248C,0,https://doi.org/10.1109/mrs50823.2021.9620678,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:39.114279+00:00
CAA486E53BD55,0,http://xplorestaging.ieee.org/ielx7/9482409/9482614/09482946.pdf?arnumber=9482946,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:41.229538+00:00
CAA486E53BD55,0,https://doi.org/10.23919/acc50511.2021.9482946,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:41.229538+00:00
C91A4294CAB8E,0,http://xplorestaging.ieee.org/ielx7/9549237/9549238/09549497.pdf?arnumber=9549497,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:43.045343+00:00
C91A4294CAB8E,0,https://doi.org/10.23919/ccc52363.2021.9549497,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:43.045343+00:00
CE784349F030E,0,https://www.mdpi.com/1424-8220/21/14/4780/pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:44.848643+00:00
CE784349F030E,0,https://doi.org/10.3390/s21144780,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:44.848643+00:00
CC1697E0C2E40,0,http://xplorestaging.ieee.org/ielx7/6287639/9312710/09360591.pdf?arnumber=9360591,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:48.816576+00:00
CAAAE1784EBA9,0,http://xplorestaging.ieee.org/ielx7/9551387/9551265/09551582.pdf?arnumber=9551582,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:50.859129+00:00
CAAAE1784EBA9,0,https://doi.org/10.1109/case49439.2021.9551582,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:50.859129+00:00
C6C363875453A,0,https://www.mdpi.com/2218-6581/10/3/84/pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:52.509473+00:00
C6C363875453A,0,https://doi.org/10.3390/robotics10030084,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:52.509473+00:00
C8620A2DF94BF,0,https://link.springer.com/content/pdf/10.1007/s10846-021-01378-2.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:56.504794+00:00
C8620A2DF94BF,0,https://doi.org/10.1007/s10846-021-01378-2,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:08:56.504794+00:00
C85B2ACA511C4,0,https://www.mdpi.com/1424-8220/21/19/6536/pdf?version=1633080853,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:09:08.985678+00:00
C85B2ACA511C4,0,https://doaj.org/article/ae33be39f8ca4014ab661a076589c1d8,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:09:08.985678+00:00
C85B2ACA511C4,0,http://hdl.handle.net/10198/24606,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:09:08.985678+00:00
C85B2ACA511C4,0,https://doi.org/10.3390/s21196536,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:09:08.985678+00:00
C85B2ACA511C4,0,https://pubmed.ncbi.nlm.nih.gov/34640854,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:09:08.985678+00:00
C85B2ACA511C4,0,https://repositorio.udesc.br/handle/UDESC/3557,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:09:08.985678+00:00
C85B2ACA511C4,0,https://www.ncbi.nlm.nih.gov/pmc/articles/8512959,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:09:08.985678+00:00
CCA212E5CE079,0,https://link.springer.com/content/pdf/10.1007/s10846-021-01457-4.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:09:12.695197+00:00
CD9E8C3865AB6,0,https://ieeexplore.ieee.org/ielx7/6287639/9312710/09420064.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:09:15.824793+00:00
CD4F0CFD7E495,0,https://beei.org/index.php/EEI/article/download/2395/2149,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:10:44.713964+00:00
CD4F0CFD7E495,0,https://doi.org/10.11591/eei.v10i2.2395,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:10:44.713964+00:00
CADFC0AC6330F,0,http://xplorestaging.ieee.org/ielx7/6287639/9668973/09970722.pdf?arnumber=9970722,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:10:54.865221+00:00
C7ACE3A84F8C2,0,https://arxiv.org/pdf/2209.02865,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:10:58.007086+00:00
C7ACE3A84F8C2,0,http://arxiv.org/abs/2209.02865,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:10:58.007086+00:00
C7ACE3A84F8C2,0,https://doi.org/10.1109/iros47612.2022.9981353,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:10:58.007086+00:00
C7ACE3A84F8C2,0,https://doi.org/10.48550/arxiv.2209.02865,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:10:58.007086+00:00
CEF38139B8CDE,0,https://www.worldscientific.com/doi/pdf/10.1142/S2301385022500042,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:00.428214+00:00
CEF38139B8CDE,0,https://doi.org/10.1142/s2301385022500042,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:00.428214+00:00
CED945C1731C7,0,https://www.mdpi.com/2226-4310/9/3/157/pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:02.946594+00:00
CED945C1731C7,0,https://doi.org/10.3390/aerospace9030157,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:02.946594+00:00
C3BF2A99B0DC5,0,https://doi.org/10.2139/ssrn.4290226,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:04.263853+00:00
C9640A4C5FE24,0,https://doi.org/10.1109/lra.2022.3148489,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:21:39.925067+00:00
C9640A4C5FE24,0,https://hdl.handle.net/1721.1/145530,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:21:39.925067+00:00
CA18F18150684,0,https://ieeexplore.ieee.org/ielx7/6287639/9791217/09791239.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:10.499892+00:00
CA18F18150684,0,https://doaj.org/article/1fbb8aaadad947e0bc048298bc956df1,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:10.499892+00:00
CA18F18150684,0,https://doi.org/10.1109/access.2022.3181377,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:10.499892+00:00
CA18F18150684,0,https://mediatum.ub.tum.de/1771300,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:10.499892+00:00
CE36492A28569,0,http://xplorestaging.ieee.org/ielx7/9881599/9881528/09881703.pdf?arnumber=9881703,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:12.735414+00:00
CE36492A28569,0,https://doi.org/10.1109/dcoss54816.2022.00048,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:12.735414+00:00
C3EF72778D75A,0,https://idus.us.es/bitstream/11441/141759/1/RAS_2023_Martin_multi-robot_OA.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:25.396072+00:00
CDFE4D3F1DE67,0,https://api.elsevier.com/content/article/PII:S0921889021001901?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:27.998008+00:00
CDFE4D3F1DE67,0,https://api.elsevier.com/content/article/PII:S0921889021001901?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:27.998008+00:00
CDFE4D3F1DE67,0,https://doi.org/10.1016/j.robot.2021.103905,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:27.998008+00:00
C1FED6B0DC6B4,0,https://link.springer.com/content/pdf/10.1007/s43154-022-00087-4.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:32.601092+00:00
C2929EFAEA5D5,0,https://journal.umy.ac.id/index.php/jrc/article/download/18650/8684,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:35.547005+00:00
C2929EFAEA5D5,0,https://doi.org/10.18196/jrc.v4i6.18650,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:35.547005+00:00
C41F7C8CC14A1,0,https://www.mdpi.com/1424-8220/23/18/7950/pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:37.713458+00:00
C41F7C8CC14A1,0,https://doi.org/10.3390/s23187950,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:37.713458+00:00
C9B14DC8CEC46,0,http://xplorestaging.ieee.org/ielx7/10416762/10416768/10416771.pdf?arnumber=10416771,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:41.557780+00:00
C9B14DC8CEC46,0,https://doi.org/10.1109/mrs60187.2023.10416771,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:41.557780+00:00
C0DB8404395A4,0,https://api.elsevier.com/content/article/PII:S0921889022001968?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:45.222468+00:00
C0DB8404395A4,0,https://api.elsevier.com/content/article/PII:S0921889022001968?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:45.222468+00:00
C0DB8404395A4,0,https://doi.org/10.1016/j.robot.2022.104307,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:45.222468+00:00
C394CCFE6567A,0,https://api.elsevier.com/content/article/PII:S001905782300174X?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:48.423671+00:00
C394CCFE6567A,0,https://api.elsevier.com/content/article/PII:S001905782300174X?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:48.423671+00:00
C394CCFE6567A,0,https://doi.org/10.1016/j.isatra.2023.04.006,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:48.423671+00:00
C64E3848C7D11,0,https://www.mdpi.com/2504-446X/7/2/103/pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:47.700124+00:00
C9ECC32B85296,0,http://xplorestaging.ieee.org/ielx7/10196083/10196094/10196251.pdf?arnumber=10196251,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:50.577795+00:00
C9ECC32B85296,0,https://doi.org/10.1109/aim46323.2023.10196251,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:50.577795+00:00
CAD59551B5523,0,https://api.elsevier.com/content/article/PII:S240589632300798X?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:54.365146+00:00
CAD59551B5523,0,https://api.elsevier.com/content/article/PII:S240589632300798X?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:54.365146+00:00
CCFE8ABE83AD1,0,https://onlinelibrary.wiley.com/doi/pdfdirect/10.1002/asjc.3095,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:56.352361+00:00
CCFE8ABE83AD1,0,https://doi.org/10.1002/asjc.3095,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:56.352361+00:00
C1E34C4925F5C,0,https://hal.science/hal-04191459v1/document,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:11:59.438888+00:00
CFA3ED1756E20,0,http://xplorestaging.ieee.org/ielx7/6287639/10005208/10075456.pdf?arnumber=10075456,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:04.477985+00:00
C3A88EABFDA15,0,https://link.springer.com/content/pdf/10.1007/978-981-19-3998-3_22,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:05.899715+00:00
C22635AD687FB,0,http://xplorestaging.ieee.org/ielx7/10416762/10416768/10416770.pdf?arnumber=10416770,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:07.739303+00:00
C22635AD687FB,0,https://doi.org/10.1109/mrs60187.2023.10416770,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:07.739303+00:00
C4E676F926E1D,0,https://riunet.upv.es/bitstream/10251/203884/1/GutierrezEnguixLujak%20-%20Towards%20Agrirobot%20Digital%20Twins%20Agri-RO5A%20Multi-Agent%20Architecture%20for%20Dyn....pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:36.648082+00:00
C4E676F926E1D,0,https://www.mdpi.com/2079-9292/13/1/80/pdf?version=1703388072,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:36.648082+00:00
C4E676F926E1D,0,http://hdl.handle.net/10251/203884,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:36.648082+00:00
C3C0DDA383C6E,0,https://link.springer.com/content/pdf/10.1007/s41315-023-00276-0.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:27.879722+00:00
C7A4D9D57B954,0,https://api.elsevier.com/content/article/PII:S0921889024001052?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:27:14.759794+00:00
C7A4D9D57B954,0,https://api.elsevier.com/content/article/PII:S0921889024001052?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:27:14.759794+00:00
C92F67FDFA73C,0,http://xplorestaging.ieee.org/ielx8/10801246/10801290/10801429.pdf?arnumber=10801429,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:29.182566+00:00
C1DDA86BCCB0A,0,https://api.elsevier.com/content/article/PII:S0921889023002518?httpAccept=text/plain,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:31.526877+00:00
C1DDA86BCCB0A,0,https://api.elsevier.com/content/article/PII:S0921889023002518?httpAccept=text/xml,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:31.526877+00:00
CF62DCF88CC10,0,http://xplorestaging.ieee.org/ielx8/10604286/10604296/10604405.pdf?arnumber=10604405,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:32.559358+00:00
C120BB21DF6B4,0,https://doaj.org/article/60a1553a62614c979db1f90102ca92a6,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:27:16.760978+00:00
C120BB21DF6B4,0,https://doi.org/10.1109/access.2024.3404823,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:27:16.760978+00:00
CCDE1C53018AD,0,http://xplorestaging.ieee.org/ielx8/10609961/10609862/10611244.pdf?arnumber=10611244,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:34.078718+00:00
C6AC6BA3A5DD5,0,http://xplorestaging.ieee.org/ielx8/10587298/10587321/10587961.pdf?arnumber=10587961,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:35.174561+00:00
C22E958FDA806,0,http://xplorestaging.ieee.org/ielx8/10661363/10661196/10662499.pdf?arnumber=10662499,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:36.264208+00:00
CA8C1701D70AB,0,http://xplorestaging.ieee.org/ielx8/10739386/10739777/10739829.pdf?arnumber=10739829,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:38.311465+00:00
CA8C1701D70AB,0,https://doi.org/10.1109/irce62232.2024.10739829,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:38.311465+00:00
CCF0155D630D6,0,https://journals.flvc.org/FLAIRS/article/download/135575/139819,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:40.832333+00:00
CC92204905BE0,0,http://xplorestaging.ieee.org/ielx8/7083369/10601335/10598334.pdf?arnumber=10598334,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:40.615176+00:00
CCEDEBBEF2649,0,http://xplorestaging.ieee.org/ielx7/6979/10659279/10492665.pdf?arnumber=10492665,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:42.385573+00:00
CCEDEBBEF2649,0,https://doi.org/10.1109/tits.2024.3380668,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:42.385573+00:00
C892F518F8C64,0,http://xplorestaging.ieee.org/ielx7/8856/10839176/10521671.pdf?arnumber=10521671,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:44.453678+00:00
C892F518F8C64,0,https://doi.org/10.1109/tase.2024.3395283,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:44.453678+00:00
CF36EA7CBA57B,0,http://xplorestaging.ieee.org/ielx8/11357243/11357244/11357248.pdf?arnumber=11357248,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:48:35.530249+00:00
C96F294D621AC,0,https://link.springer.com/content/pdf/10.1007/s10846-025-02287-4.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:46.796410+00:00
C9AB086F4D3FD,0,https://doi.org/10.51202/9783690301312-7,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:50.148148+00:00
C639C30C86C3C,0,http://xplorestaging.ieee.org/ielx8/11064917/11064922/11066024.pdf?arnumber=11066024,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:49.626844+00:00
C33F7AC523F54,0,https://www.mdpi.com/2673-4052/7/1/1/pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:12:50.706641+00:00
CB010FC862245,0,http://xplorestaging.ieee.org/ielx8/11357243/11357244/11357271.pdf?arnumber=11357271,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:14:59.290699+00:00
CA5A4BBA9A8CC,0,https://link.springer.com/content/pdf/10.1186/s40648-025-00308-3.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:06.302012+00:00
CE8AA9D7499C9,0,http://xplorestaging.ieee.org/ielx8/11178279/11178246/11179678.pdf?arnumber=11179678,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:07.464386+00:00
C980AAB7A17C7,0,https://www.researchsquare.com/article/rs-7772689/v1,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:09.567127+00:00
C980AAB7A17C7,0,https://www.researchsquare.com/article/rs-7772689/v1.html,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:09.567127+00:00
C4649C0749E2E,0,http://xplorestaging.ieee.org/ielx8/7083369/11082640/11091462.pdf?arnumber=11091462,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:10.870230+00:00
C824C187693EF,0,https://ijra.iaescore.com/index.php/IJRA/article/viewFile/21040/13277,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:16.074855+00:00
C81C4EBC5F38D,0,https://ijra.iaescore.com/index.php/IJRA/article/viewFile/21040/13211,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:17.121407+00:00
CEB6E822A55B8,0,https://ijra.iaescore.com/index.php/IJRA/article/viewFile/21040/13211,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:17.329102+00:00
CE3EC521638F5,0,https://link.springer.com/content/pdf/10.1007/s10462-025-11340-5.pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:20.537022+00:00
CE490248EFFC2,0,http://xplorestaging.ieee.org/ielx8/7083369/11125679/11122630.pdf?arnumber=11122630,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:21.410778+00:00
C7C4B3F758B85,0,https://www.mdpi.com/1424-8220/25/11/3269/pdf,manifest_replay,manifest,,manifest_reused,0,,Candidate acquisition manifest reused; see stage2_fulltext_acquisition.csv,0,2026-09-12T21:15:22.400867+00:00
