scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_tuned_parameters,method_uses_neural_policy,method_uses_decoder,method_allocator,transport_mode,n,selected_task_load_mean,pickup_success_mean,target_reached_mean,transport_success_mean,final_position_error_m_mean,final_orientation_error_rad_mean,final_orientation_error_deg_mean,mean_position_error_m_mean,formation_integrity_rate_mean,formation_broken_rate_mean,max_formation_error_m_mean,mean_formation_error_m_mean,mean_wrench_residual_norm_mean,max_wrench_residual_norm_mean,collision_count_mean,collision_rate_mean,safety_violation_count_mean,min_robot_clearance_m_mean,min_obstacle_clearance_m_mean,min_mobile_group_clearance_m_mean,min_load_clearance_m_mean,travel_distance_m_mean,load_travel_distance_m_mean,path_efficiency_ratio_mean,energy_proxy_wh_mean,mean_speed_mps_mean,max_speed_mps_mean,max_speed_violation_mps_mean,pickup_complete_time_s_mean,completion_time_s_mean,assigned_robots_mean,idle_robots_mean,communication_messages_mean,runtime_ms_mean,score_value_mean,reference_score_value_mean,signed_score_delta_vs_reference_mean,performance_gap_vs_reference_mean,optimality_gap_vs_reference_mean
monte_carlo,ours_explicit_vgne_cbf_cargo,Ours explicit vGNE-CBF cargo,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo,closed_form_model_based,distributed_explicit_vgne_cbf_caging_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,cargo,12,1.0,1.0,1.0,0.8333333333333334,9.886571167732043e-09,2.960594732333751e-15,1.6962958301138755e-13,5.677131647698796,0.8917250433246896,0.10827495667531051,9.284815359277637,1.179347048868955,0.19967576976039195,1.1330319273328955,0.0,0.0,0.0,0.17689693886776992,0.6606232979547179,0.10333988705078394,0.2676891258309677,67.88724608627312,17.41265938208009,0.9113573703804021,688.5251262394421,0.1339774166722956,0.7552992363336766,0.0,6.009999999999999,44.803333333333335,3.0,4.0,12335.5,660.7483416543497,260.6293732164639,301.2776182300103,-40.64824501354645,0.14174976319911395,0.14174976319911395
monte_carlo,ours_explicit_vgne_cbf_push,Ours explicit vGNE-CBF push,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag,closed_form_model_based,distributed_explicit_vgne_cbf_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,push_drag,12,1.0,1.0,0.0,0.0,4.546492410234255,0.005190214826948629,0.29737740435037935,8.104503403366207,0.8891101328760597,0.11088986712394026,9.284815359277637,1.2208118005312965,0.8065301215364622,1.1092725890077018,0.0,0.0,0.0,0.12875007975127659,0.3818228393069977,0.08500067529351697,0.1397458175857521,78.85033295276374,20.50515466359897,0.7747407400974243,801.1299290069178,0.15523667054742338,0.7392290398159388,0.0,6.046666666666666,77.83082872143258,3.0,4.0,12268.5,1084.0522666694596,-63.72613355642262,301.2776182300103,-365.00375178643293,1.0,1.0
monte_carlo,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,12,1.0,1.0,1.0,0.9166666666666666,0.00045835856815559074,3.528208910215843e-09,2.0215147979581941e-07,5.739388952433093,0.8855962352469614,0.1144037647530387,9.284815359277637,1.1810216321380371,0.17833286999937478,1.0064923945480986,0.0,0.0,0.0,0.18098793558506795,0.6921015333361125,0.1126220580312388,0.33303201554237655,72.4102384562626,18.98476882090751,0.8362375299103483,737.1200255344361,0.14309929573675106,0.7552992363336766,0.0,6.009999999999999,44.21666666666667,3.0,4.0,12326.333333333334,581.1462500035608,276.5857338292996,301.2776182300103,-24.691884400710624,0.087984018391842,0.087984018391842
monte_carlo,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,12,1.0,1.0,0.0,0.0,5.8423183184159475,0.0002540781239065056,0.014557604166444756,8.285779222755068,0.9784932569443189,0.021506743055681166,3.770959618567654,0.29444142334725465,0.5754035327134449,1.0000001645141319,0.0,0.0,0.0,0.11499999994047357,0.4760313840067923,0.11206820348386118,0.32782951348636147,90.89870948304751,17.873584520119117,0.8506991163586216,845.2828228463962,0.18305844787990688,0.7734432424509882,0.0,4.553333333333334,77.83082872143258,4.0,3.0,14244.5,1401.5355500159785,-69.50686198444329,301.2776182300103,-370.78448021445365,1.0,1.0
monte_carlo,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,12,1.0,1.0,1.0,1.0,0.00013267710659970431,9.712564086328257e-12,5.564889303969457e-10,4.4426848509100925,0.9947232137296041,0.005276786270395841,2.9168983369787864,0.19386294568832288,0.07420521098829272,1.0,0.0,0.0,0.25,0.17468269136224934,0.4565202626509534,0.08358151791705024,0.1607925660357408,94.22818927872902,21.27433753758639,0.749360972427306,909.6932424997202,0.18451655880995207,0.8067431124724352,0.0,3.063333333333334,40.45666666666666,3.9166666666666665,3.0833333333333335,24152.166666666668,3555.103583338981,301.2776182300103,301.2776182300103,0.0,0.0,0.0
monte_carlo,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,12,1.0,1.0,0.0,0.0,5.803789726808191,0.2577970220666022,14.770681335457262,8.766656216948682,0.8951207409749403,0.10487925902505985,6.035001960915127,0.7509552150413393,0.5965739362752643,1.010331840653083,0.0,0.0,0.0,0.11499999989359018,0.5553372470399905,0.2026418478129059,0.35500700764479665,87.28005717526567,17.799449689906528,0.8540152813519232,827.8574064046087,0.17159293494866937,0.7631462463549785,0.0,5.426666666666667,77.83082872143258,3.8333333333333335,3.1666666666666665,24152.166666666668,1145.7503583321038,-80.85580425533081,301.2776182300103,-382.1334224853411,1.0,1.0
monte_carlo,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,12,1.0,1.0,1.0,1.0,0.0006278741919740097,6.237556994988699e-07,3.573856902851568e-05,4.768398991462746,0.9489909429288678,0.051009057071132256,5.508247149130963,0.4700673909335861,0.11805833358395541,1.0012015452892562,0.0,0.0,0.08333333333333333,0.11499999991689419,0.30939039269972085,0.08412244652936718,0.10257591538444931,90.68687618099317,20.270268096343926,0.7858624439072357,871.50031146524,0.17653029580201463,0.7488926811611907,0.0,5.510000000000001,40.17666666666667,3.8333333333333335,3.1666666666666665,13502.833333333334,558.4563916684905,298.2343360327505,301.2776182300103,-3.0432821972598654,0.012700507070301592,0.012700507070301592
monte_carlo,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,12,1.0,1.0,0.0,0.0,4.931766977299668,0.08807160079989525,5.046131020795003,8.710623097427899,0.8543099752157036,0.14569002478429638,5.508247149130963,0.6523906902390341,0.592066548650061,1.0096521756398844,0.0,0.0,0.0,0.11499999984317232,0.5042883036798622,0.08500085714285639,0.2961343252947389,99.89048866930159,21.009919625626157,0.7624750877189556,954.1366537209702,0.1989066783844141,0.7322506215798308,0.0,5.5566666666666675,77.83082872143258,3.8333333333333335,3.1666666666666665,13509.666666666666,1131.5253749877836,-77.61479331080365,301.2776182300103,-378.892411540814,1.0,1.0
multi_group_crossing_push,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,12,1.0,1.0,0.0,0.0,7.284247916108754,1.5486330763727507,88.7301392905195,10.171882162221502,0.7250763270614584,0.27492367293854164,9.460672604318331,1.5095626133527038,0.7276154456660028,1.02632528852686,0.0,0.0,0.0,0.14131102078379845,nan,0.1819082340084427,1.8055550553621764,43.12705211319432,13.549353247329746,0.8729040155939116,434.3750488135275,0.06633473612860508,0.6913585831277631,0.0,5.425000000000001,80.0,2.0,6.0,11251.333333333334,1158.8062166896027,-122.52674551498706,293.6791408942235,-416.20588640921056,1.0,1.0
multi_group_crossing_push,ours_explicit_vgne_cbf_cargo,Ours explicit vGNE-CBF cargo,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo,closed_form_model_based,distributed_explicit_vgne_cbf_caging_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,cargo,12,1.0,1.0,1.0,0.8333333333333334,1.982514165462714e-09,1.5173048003210472e-15,8.693516129333611e-14,5.938727540889374,0.8676766611597361,0.13232333884026387,11.442136943356198,1.57361999776134,0.24346180206925774,1.177644798007788,0.0,0.0,0.0,0.1407523700563709,nan,0.11732382263260381,0.49767689659401304,69.07993425137624,17.34101797971115,0.9164310251630545,681.9967626191855,0.10682377789930003,0.7546078450005931,0.0,6.5566666666666675,46.66666666666668,3.0,5.0,12498.333333333334,865.6295833643526,256.81093347565434,293.6791408942235,-36.868207418569206,0.14028397390153438,0.14028397390153438
multi_group_crossing_push,ours_explicit_vgne_cbf_push,Ours explicit vGNE-CBF push,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_push,proposed_model_based_decentralized_push_drag,closed_form_model_based,distributed_explicit_vgne_cbf_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,push_drag,12,1.0,1.0,0.0,0.0,5.102519478591702,0.003555872750388119,0.20373650108281524,8.611824467318502,0.8612965780181804,0.13870342198181954,11.442136943356198,1.6187644790363611,0.8441855676709474,1.1563749475041187,0.0,0.0,0.0,0.11499999992571008,nan,0.0908923034426161,0.23342381720218255,76.8054168963671,19.322503438476936,0.8056238556637222,760.3373865428845,0.1189961085318425,0.7385523589367505,0.0,6.615000000000001,80.0,3.0,5.0,11006.0,1201.2635499995667,-72.11252978496584,293.6791408942235,-365.79167067918934,1.0,1.0
multi_group_crossing_push,ours_hamiltonian_cargo,Ours Hamiltonian cargo,model_based,decentralized,proposed,hamiltonian_tensor_cargo,proposed_model_based_decentralized_cargo,model_based_tuning_optional,distributed_hamiltonian_cargo_transport,local_energy_wrench_formation_game,0,9,False,False,support_dual_wrench_market_guarded,cargo,12,1.0,1.0,1.0,0.8333333333333334,0.000804079908949722,2.4828340494664758e-09,1.4225591226580452e-07,6.059920517675263,0.8666512287201943,0.13334877127980574,11.442136943356198,1.5779174340432203,0.21340676663550776,1.0084314259665008,0.0,0.0,0.0,0.1408338173116879,nan,0.1371755811476166,0.5452955891195129,74.77848711693694,19.23406406662787,0.8286111895727544,741.9810912875505,0.11589292354439684,0.7546078450005931,0.0,6.5566666666666675,46.73666666666668,3.0,5.0,12408.0,747.7026499982458,254.9082291880476,293.6791408942235,-38.77091170617589,0.14161803146687055,0.14161803146687055
multi_group_crossing_push,ours_tensor_game_push,Ours tensor-game push,model_based,decentralized,proposed,smooth_tensor_game_wrench_push,proposed_model_based_decentralized_push_drag,model_based_tuning_optional,distributed_tensor_game_wrench_transport,local_tensor_field_and_wrench_residual,0,9,False,False,smith_wrench_pairs_guarded,push_drag,12,1.0,1.0,0.0,0.0,6.6152182999694995,1.4307318296769012e-07,8.197489545551657e-06,8.178399296139327,0.9998506571087216,0.00014934289127837194,3.5895435108987623,0.24661320090147876,0.5289326503786272,1.0,0.0,0.0,0.0,0.1149999999517864,nan,0.10741033742203272,0.18911198423327868,94.8966716145165,19.783174335486425,0.7973154243925159,925.9024661456951,0.1471557098284772,0.7723186151878982,0.0,4.2,80.0,4.0,4.0,12797.666666666666,1683.554108341923,-77.74338533407555,293.6791408942235,-371.4225262282991,1.0,1.0
multi_group_crossing_push,reference_centralized_mpc_cbf_cargo,Reference centralized MPC-CBF cargo,model_based_reference,centralized,reference,time_expanded_mpc_cbf_cargo,reference_model_based_reference_centralized_cargo,none,centralized_reference_mpc_cbf_cargo,global_state_and_time_expanded_constraints,0,10,False,False,wrench_oracle,cargo,12,1.0,1.0,1.0,1.0,0.0003264402744013125,7.343015084870785e-13,4.207237732639941e-11,4.4925678625737655,0.9915488388894355,0.008451161110564662,2.907708697468225,0.21084206468140176,0.07870729760001345,1.0,0.0,0.0,0.0,0.12546740371996118,nan,0.08000099999999964,0.08000099999999964,108.5410703758991,24.12956841292341,0.6512900499129315,1065.743180844013,0.16693875772253605,0.8099034683373921,0.0,3.103333333333334,44.25166666666667,4.0,4.0,32032.0,4250.844566665667,293.6791408942235,293.6791408942235,0.0,0.0,0.0
multi_group_crossing_push,sota_centralized_cbf_push,SOTA centralized CBF push,sota,centralized,baseline,cbf_payload_push_drag,baseline_sota_centralized_push_drag,none,centralized_cbf_payload_velocity_projection,global_payload_robot_traffic_state,0,6,False,False,wrench_greedy,push_drag,12,1.0,1.0,0.0,0.0,5.984424440587844,6.725151331784159e-06,0.0003853227878980171,8.771195915276897,0.9350716683559409,0.06492833164405915,7.705720740519958,0.8079875977971516,0.540280367133248,1.0039475466950563,0.0,0.0,0.0,0.11499999988713379,nan,0.10822258649656093,0.16515935850019797,101.60395765926552,19.87518469850562,0.7949911685569284,971.117672830063,0.15795234321346877,0.7755020857650913,0.0,5.821666666666668,80.0,4.0,4.0,32032.0,1330.441250000149,-79.97025697682874,293.6791408942235,-373.64939787105226,1.0,1.0
multi_group_crossing_push,sota_decentralized_vo_cargo,SOTA decentralized VO cargo,sota,decentralized,baseline,velocity_obstacle_cargo,baseline_sota_decentralized_cargo,none,distributed_velocity_obstacle_cargo_transport,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,cargo,12,1.0,1.0,1.0,0.9166666666666666,0.0008862289289752116,2.301230502451309e-09,1.3185079547722986e-07,5.2641064159440445,0.9383780332056194,0.06162196679438058,7.700358056565133,0.7524762521631406,0.14775225333789954,1.0042054085123961,0.0,0.0,0.0,0.11499999984099356,nan,0.12614857373286134,0.13539513065257788,101.32524929014467,21.30246758385916,0.7500440279446486,972.3821559010797,0.15744326242969928,0.7539788120137253,0.0,6.090000000000001,44.695,4.0,4.0,15082.666666666666,717.0581999913944,273.2095563097119,293.6791408942235,-20.469584584511626,0.07368961551328324,0.07368961551328324
multi_group_crossing_push,sota_decentralized_vo_push,SOTA decentralized VO push,sota,decentralized,baseline,velocity_obstacle_push_drag,baseline_sota_decentralized_push_drag,none,distributed_velocity_obstacle_payload_tracking,local_relative_traffic_state,0,6,False,False,cbba_wrench_score,push_drag,12,1.0,1.0,0.0,0.0,6.341704229784129,1.5730636444777346e-05,0.00090129907734042,9.013673493327444,0.9089058367875223,0.09109416321247761,7.700358056565133,0.834227184236331,0.5439198274802529,1.0036977630343775,0.0,0.0,0.0,0.11499999975131975,nan,0.08644547265365878,0.13470963871820532,102.42036768950511,20.26018254627527,0.7778673393401169,976.0768529507849,0.15949168177134818,0.7372237273023092,0.0,6.136666666666668,80.0,4.0,4.0,12061.0,1348.1668249781553,-85.87815514421887,293.6791408942235,-379.5572960384425,1.0,1.0
overactuated_push_drag,classic_decentralized_apf_push,Classic decentralized APF push,classic,decentralized,baseline,apf_push_drag,baseline_classic_decentralized_push_drag,none,distributed_apf_payload_tracking,local_obstacle_and_slot_state,0,3,False,False,greedy_capacity,push_drag,12,1.0,1.0,0.0,0.0,4.347622852567856,1.3459456047862266,77.11700260843388,9.523465310943289,0.4727224594347293,0.5272775405652707,6.859440395615617,1.6745571332558111,0.7265680298847764,1.037407010071333,0.0,0.0,0.0,0.11499999989108327,0.49584445805923566,nan,0.6957107121306038,65.13302842322766,19.953652173371385,0.7354829320529156,654.5080343529316,0.08809676749154326,0.7199376752327978,0.0,4.375,74.0,2.0,8.0,47610.0,833.9899583661463,-118.52503444137965,308.91423401335027,-427.4392684547299,1.0,1.0
overactuated_push_drag,ours_explicit_vgne_cbf_cargo,Ours explicit vGNE-CBF cargo,model_based,decentralized,proposed,closed_form_explicit_vgne_cbf_cargo,proposed_model_based_decentralized_cargo,closed_form_model_based,distributed_explicit_vgne_cbf_caging_transport,local_contact_geometry_consensus_scalars_and_wrench_residual,0,10,False,False,support_dual_wrench_market_guarded,cargo,12,1.0,1.0,1.0,0.9166666666666666,9.183681043709627e-09,1.9721261660758197e-13,1.1299450598346054e-11,5.765600867018527,0.8992891741872558,0.1007108258127442,9.673950256551786,1.254666202689981,0.20600918192013154,1.1579064871180338,0.0,0.0,0.0,0.11499999989619226,0.5985419759151837,nan,0.13090424751891652,68.20241815084736,17.525790364794993,0.8962600368671426,673.6753240940355,0.09206037842046161,0.7830919359676839,0.0,5.7633333333333345,43.038333333333334,3.0,7.0,47610.0,645.3542999806814,280.29318230885167,308.91423401335027,-28.621051704498598,0.09942801644807879,0.09942801644807879
