protocol_version,run_id,task_token,world_id,world_hash,world_seed,scenario_family,stage,method_id,n_robots,selected_robots,selected_robot_ids,selected_slot_ids,recovered_robot,quorum_required,integer_quorum_ok,capacity_demand,effective_capacity,capacity_ok,static_wrench_residual,wrench_ok,accepted_by_stage,first_failed_certificate,physical_false_positive,final_physical_success,success,failure_code,runtime_wall_s,runtime_cpu_s,runtime_s,target_reached,collision,dropout_unrecovered,recovery_count,recovered_robot_dynamic,final_selected_robot_ids,final_selected_slot_ids,final_selected_robots,time_to_solution_s,time_censored,final_position_error_m,final_orientation_error_rad,minimum_clearance_m,mean_dynamic_wrench_residual,p95_dynamic_wrench_residual,mean_energy_balance_residual,safety_intervention_count,messages,bytes,world_ordinal,campaign_partition,exception
PHYSICAL_COALITION_CERTIFICATE_v1,1afc94ded8749b5bb786e2cfb3a329f9bb97612cb2a8828cfbaa2ec8c888bc7a,2935743d9846937c12f87888e79d380eddc28f42890fe5154a93b62e0ab5e43e,pcert-nominal_rotation-001,84cb4025b8e49aa896faab301c839f214a971a128e5be7bb4e21fd4bb3ced69d,430001,nominal_rotation,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,6,4,"[0,2,4,5]","[6,7,2,4]",-1,3,True,16.02816981702342,28.09307243097241,True,2.4483738196331656e-16,True,True,NONE,False,True,True,none,0.27131210011430085,0.265625,0.27131210011430085,True,False,False,0,-1,"[0,2,4,5]","[6,7,2,4]",4,8.5,False,0.4387987756906728,0.1109905753162197,1.2535755653333456,0.3769722897368468,0.6242566531401771,0.3917726157536457,0,46,2208,1,base,
PHYSICAL_COALITION_CERTIFICATE_v1,5ea6f3d2d4a7c50252e6a7937ceb603983517f9198a782fbfea4c16065c09020,35d3814db27a4149170762fa9f0cecf1d47e8d8c411813d520eaf80fd9973a16,pcert-nominal_rotation-001,84cb4025b8e49aa896faab301c839f214a971a128e5be7bb4e21fd4bb3ced69d,430001,nominal_rotation,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,6,4,"[0,2,4,5]","[6,7,2,4]",-1,3,True,16.02816981702342,28.09307243097241,True,2.4483738196331656e-16,True,True,NONE,False,True,True,none,0.29730210010893643,0.296875,0.29730210010893643,True,False,False,0,-1,"[0,2,4,5]","[6,7,2,4]",4,8.5,False,0.4387987756906728,0.1109905753162197,1.2535755653333456,0.3769722897368468,0.6242566531401771,0.3917726157536457,0,384,18432,1,base,
PHYSICAL_COALITION_CERTIFICATE_v1,8e839990d2be3c66e2c6ff6187278e671bb04132b1988b0b06bc668c01b04fa0,0a79a85212d1c43b9cee44a4c1433ddec3cc71fd2ec14c1a73b4cb32bec81df7,pcert-nominal_rotation-002,abbcdd3af028ff4118138f6457509b75ac39f8bfefffc14e1deee0d66369b14a,430002,nominal_rotation,A0_RAW_PREF,A0_RAW_PREF,7,3,"[3,5,6]","[0,1,2]",-1,3,True,14.1787124548047,18.29566025609097,True,0.11342810287453162,True,True,NONE,False,True,True,none,0.153322400059551,0.15625,0.153322400059551,True,False,False,0,-1,"[3,5,6]","[0,1,2]",3,8.6,False,0.4427413896263169,0.17576398081383493,0.993209763001719,0.5485424217767623,0.9333584946945651,0.36027410360435924,0,7,336,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1,9d602a837b38ba0e68c2ddc8067eab0f837c309c7dfaaa1578c9a20136fbaf9b,bc07663a147af47e419e4165b52571b6ec6b30139091e4b6764a295968bbfb91,pcert-nominal_rotation-002,abbcdd3af028ff4118138f6457509b75ac39f8bfefffc14e1deee0d66369b14a,430002,nominal_rotation,A1_INTEGER_QR,A1_INTEGER_QR,7,3,"[3,5,6]","[0,1,2]",-1,3,True,14.1787124548047,18.29566025609097,True,0.11342810287453162,True,True,NONE,False,True,True,none,0.20144130010157824,0.171875,0.20144130010157824,True,False,False,0,-1,"[3,5,6]","[0,1,2]",3,8.6,False,0.4427413896263169,0.17576398081383493,0.993209763001719,0.5485424217767623,0.9333584946945651,0.36027410360435924,0,14,672,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1,15a61074eaaba61d526834c3b48c6ebd8ebc98cf9f53bb80a781763d94745da6,7f9c2ae63524d22488eb462b6dd73b711fcc63f712e48961da23b127b8d94e7e,pcert-nominal_rotation-002,abbcdd3af028ff4118138f6457509b75ac39f8bfefffc14e1deee0d66369b14a,430002,nominal_rotation,A2_CAPACITY,A2_CAPACITY,7,3,"[3,5,6]","[0,1,2]",-1,3,True,14.1787124548047,18.29566025609097,True,0.11342810287453162,True,True,NONE,False,True,True,none,0.15818569995462894,0.140625,0.15818569995462894,True,False,False,0,-1,"[3,5,6]","[0,1,2]",3,8.6,False,0.4427413896263169,0.17576398081383493,0.993209763001719,0.5485424217767623,0.9333584946945651,0.36027410360435924,0,28,1344,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1,11fdfecb2bda4df05e6b83bdb63fc6e521204fdddc95acbf8e2c3f386ed85864,b2cab690284d18d5827cff1fcb6e0b5b642b77abb1504ef22aacbfea6391e8e1,pcert-nominal_rotation-002,abbcdd3af028ff4118138f6457509b75ac39f8bfefffc14e1deee0d66369b14a,430002,nominal_rotation,A3_WRENCH_PAIR,A3_WRENCH_PAIR,7,4,"[1,3,5,6]","[6,7,0,1]",-1,3,True,14.1787124548047,23.42375422360184,True,4.451588762969392e-17,True,True,NONE,False,True,True,none,0.5051836001221091,0.515625,0.5051836001221091,True,False,False,0,-1,"[1,3,5,6]","[6,7,0,1]",4,8.3,False,0.4413487479521957,0.023042764812629457,0.9422111466177135,0.3014027568724827,0.6367427140509967,0.4557162272463341,0,50,2400,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1,1f1c5b75939c8d3de2d53976f837d04aa9571d84187a776345c92d80dc3027ab,5611427002485b2ff24cc616f2f37d74cfb13072a03c3c3e2e1bab56f16982af,pcert-nominal_rotation-002,abbcdd3af028ff4118138f6457509b75ac39f8bfefffc14e1deee0d66369b14a,430002,nominal_rotation,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,7,4,"[1,3,5,6]","[6,7,0,1]",-1,3,True,14.1787124548047,23.42375422360184,True,4.451588762969392e-17,True,True,NONE,False,True,True,none,0.4936836000997573,0.484375,0.4936836000997573,True,False,False,0,-1,"[1,3,5,6]","[6,7,0,1]",4,8.3,False,0.4413487479521957,0.023042764812629457,0.9422111466177135,0.3014027568724827,0.6367427140509967,0.4557162272463341,0,58,2784,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1,79be940d84272b6c1dd93293061fcaa7661da0c6a2a1f5e7ff5d6089b0f0e063,849a483c2ab807189306af0eade94a1c0192a12bf36404fb547716978618f182,pcert-nominal_rotation-002,abbcdd3af028ff4118138f6457509b75ac39f8bfefffc14e1deee0d66369b14a,430002,nominal_rotation,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,7,4,"[1,3,5,6]","[6,7,0,1]",-1,3,True,14.1787124548047,23.42375422360184,True,4.451588762969392e-17,True,True,NONE,False,True,True,none,0.5187880999874324,0.515625,0.5187880999874324,True,False,False,0,-1,"[1,3,5,6]","[6,7,0,1]",4,8.3,False,0.4413487479521957,0.023042764812629457,0.9422111466177135,0.3014027568724827,0.6367427140509967,0.4557162272463341,0,391,18768,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1,a9599ebb8d163a0dee45ac4bd6db148b911b0590401458fe65b832a7f9a2b27c,150eea9724c448e7b7c4b3005bac1b4dacca50e6d210d9cd4baf1933b571eff8,pcert-nominal_rotation-003,e1b57dce09707106537a82f55c715c34be01cf78f65c4350562229723ffe453c,430003,nominal_rotation,A0_RAW_PREF,A0_RAW_PREF,8,4,"[2,3,5,6]","[0,1,2,3]",-1,3,True,18.63226767238612,34.61519270132776,True,0.004844370608564991,True,True,NONE,False,True,True,none,0.22225930006243289,0.234375,0.22225930006243289,True,False,False,0,-1,"[2,3,5,6]","[0,1,2,3]",4,7.7,False,0.4234265218556162,0.005362217499722544,0.4563388503977933,0.5693559433875528,0.8751457376205457,0.24709547938142243,0,8,384,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1,e83cf4377106218b538f90085ae08261f9c2e4a9631f04017ef2a8b52899d5a2,8a2c56751e92017f2feec1be9c524c70bbfb27caba90b7b5ead7a7fb8e4c3588,pcert-nominal_rotation-003,e1b57dce09707106537a82f55c715c34be01cf78f65c4350562229723ffe453c,430003,nominal_rotation,A1_INTEGER_QR,A1_INTEGER_QR,8,4,"[2,3,5,6]","[0,1,2,3]",-1,3,True,18.63226767238612,34.61519270132776,True,0.004844370608564991,True,True,NONE,False,True,True,none,0.18386920006014407,0.171875,0.18386920006014407,True,False,False,0,-1,"[2,3,5,6]","[0,1,2,3]",4,7.7,False,0.4234265218556162,0.005362217499722544,0.4563388503977933,0.5693559433875528,0.8751457376205457,0.24709547938142243,0,16,768,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1,f8db7b6fba4e29079d79e10555b1c441ac2a4ed800f6397f832b6f5a4283913d,a676d118d2fed692ed0e6a6731114ce04a87450fa8bec5da0fa4360e30e41592,pcert-nominal_rotation-003,e1b57dce09707106537a82f55c715c34be01cf78f65c4350562229723ffe453c,430003,nominal_rotation,A2_CAPACITY,A2_CAPACITY,8,4,"[2,3,5,6]","[0,1,2,3]",-1,3,True,18.63226767238612,34.61519270132776,True,0.004844370608564991,True,True,NONE,False,True,True,none,0.25320679997093976,0.25,0.25320679997093976,True,False,False,0,-1,"[2,3,5,6]","[0,1,2,3]",4,7.7,False,0.4234265218556162,0.005362217499722544,0.4563388503977933,0.5693559433875528,0.8751457376205457,0.24709547938142243,0,32,1536,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1,f76c7401c953c5bf18fe1210704cb645ebee3287d0056f4a3138ba64eb68da0f,08a151535986f0fbf0c58e31553aa0dfcce166fc053e6ce3fec9025167e77dce,pcert-nominal_rotation-003,e1b57dce09707106537a82f55c715c34be01cf78f65c4350562229723ffe453c,430003,nominal_rotation,A3_WRENCH_PAIR,A3_WRENCH_PAIR,8,4,"[2,3,5,6]","[6,7,0,1]",-1,3,True,18.63226767238612,34.61519270132776,True,4.451588762969392e-17,True,True,NONE,False,True,True,none,0.6821477999910712,0.625,0.6821477999910712,True,False,False,0,-1,"[2,3,5,6]","[6,7,0,1]",4,8.4,False,0.43744414528763415,0.03007870075927155,0.4467433672300295,0.28793752909034365,0.6913798085082318,0.44273110237465735,0,62,2976,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1,a15408bf09ac285aa304c7d8bee01501a34dd1c27b1ca1d48ceeaa501f240250,5eabb736b65ea777818a219f60c5251fa93422b262a0385f954d2d231a753da9,pcert-nominal_rotation-003,e1b57dce09707106537a82f55c715c34be01cf78f65c4350562229723ffe453c,430003,nominal_rotation,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,8,4,"[2,3,5,6]","[6,7,0,1]",-1,3,True,18.63226767238612,34.61519270132776,True,4.451588762969392e-17,True,True,NONE,False,True,True,none,0.7317876000888646,0.734375,0.7317876000888646,True,False,False,0,-1,"[2,3,5,6]","[6,7,0,1]",4,8.4,False,0.43744414528763415,0.03007870075927155,0.4467433672300295,0.28793752909034365,0.6913798085082318,0.44273110237465735,0,70,3360,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1,93bab9b493fcd98ab4fe09fa02eec4586855a47eeed6b83e5bcc1205681bb5a5,e2262f4d3eb6d541a68373ccc2a6686d6ebc2e0f11529b26402eb6a870f26f5b,pcert-nominal_rotation-003,e1b57dce09707106537a82f55c715c34be01cf78f65c4350562229723ffe453c,430003,nominal_rotation,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,8,4,"[2,3,5,6]","[6,7,0,1]",-1,3,True,18.63226767238612,34.61519270132776,True,4.451588762969392e-17,True,True,NONE,False,True,True,none,0.7585327997803688,0.75,0.7585327997803688,True,False,False,0,-1,"[2,3,5,6]","[6,7,0,1]",4,8.4,False,0.43744414528763415,0.03007870075927155,0.4467433672300295,0.28793752909034365,0.6913798085082318,0.44273110237465735,0,403,19344,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1,fedd83cc5a85e77b03f5ce9e9f035f3c5c7080862023405be4e772f4723b163c,8e879df14a1bc954f45f5417c546d799c200331be8124cba3f79a2a925e58e2c,pcert-nominal_rotation-004,957164b7c0d7ebbff43aee18384ff6498de4515b543f49e829394df040758dbe,430004,nominal_rotation,A0_RAW_PREF,A0_RAW_PREF,6,3,"[1,3,5]","[0,1,2]",-1,3,True,17.373199564227193,24.474721251838247,True,0.13496595729075062,True,True,NONE,False,True,True,none,0.18921810016036034,0.1875,0.18921810016036034,True,False,False,0,-1,"[1,3,5]","[0,1,2]",3,8.5,False,0.43019745912390106,0.13057762310699506,0.5324650269720675,0.5504353466612905,0.9216994404710721,0.30594204586525364,0,6,288,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1,987958b2d3e1893e9059bfb19c08d3e605972c5d9745f99953f3ad1cc5dc79bd,32a93b84918762d192319664293b0cf3b6693d7e37ac177ee66dd027ecf34518,pcert-nominal_rotation-004,957164b7c0d7ebbff43aee18384ff6498de4515b543f49e829394df040758dbe,430004,nominal_rotation,A1_INTEGER_QR,A1_INTEGER_QR,6,3,"[1,3,5]","[0,1,2]",-1,3,True,17.373199564227193,24.474721251838247,True,0.13496595729075062,True,True,NONE,False,True,True,none,0.20088609983213246,0.203125,0.20088609983213246,True,False,False,0,-1,"[1,3,5]","[0,1,2]",3,8.5,False,0.43019745912390106,0.13057762310699506,0.5324650269720675,0.5504353466612905,0.9216994404710721,0.30594204586525364,0,12,576,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1,8d8cde158de8661a20f3211d4a4a9b9a207babcd35a9b4aebc618ce2781a437f,54f5b87ea697e7bb2fcfb9003fbb91c88ff848fc0f3636cdbfeade503d68acca,pcert-nominal_rotation-004,957164b7c0d7ebbff43aee18384ff6498de4515b543f49e829394df040758dbe,430004,nominal_rotation,A2_CAPACITY,A2_CAPACITY,6,3,"[1,3,5]","[0,1,2]",-1,3,True,17.373199564227193,24.474721251838247,True,0.13496595729075062,True,True,NONE,False,True,True,none,0.2085022001992911,0.203125,0.2085022001992911,True,False,False,0,-1,"[1,3,5]","[0,1,2]",3,8.5,False,0.43019745912390106,0.13057762310699506,0.5324650269720675,0.5504353466612905,0.9216994404710721,0.30594204586525364,0,24,1152,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1,d0ae723ea5cfc19a5a126a2d9a3a86527f015de06748a4bb94a9090cd3174079,632b9e49daf4de5784d206e84f68b469c49b84e36625be018c203ad018a8a959,pcert-nominal_rotation-004,957164b7c0d7ebbff43aee18384ff6498de4515b543f49e829394df040758dbe,430004,nominal_rotation,A3_WRENCH_PAIR,A3_WRENCH_PAIR,6,5,"[1,2,3,4,5]","[6,7,4,2,3]",-1,3,True,17.373199564227193,39.28147494750366,True,1.6566849393507073e-16,True,True,NONE,False,True,True,none,0.39094110019505024,0.390625,0.39094110019505024,True,False,False,0,-1,"[1,2,3,4,5]","[6,7,4,2,3]",5,8.200000000000001,False,0.442217443482139,0.021924347728065285,0.3793946369008784,0.27610986642064994,0.6115265608010314,0.4974339832778939,0,38,1824,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1,fc35f1d08b0459712095b25d383d07e4a546bea247494821cbbac5afed2cdff7,ecf6dc256492ff32f14b162ae2c8590b6b6b9d858c13764167104ae04aebb8ad,pcert-nominal_rotation-004,957164b7c0d7ebbff43aee18384ff6498de4515b543f49e829394df040758dbe,430004,nominal_rotation,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,6,5,"[1,2,3,4,5]","[6,7,4,2,3]",-1,3,True,17.373199564227193,39.28147494750366,True,1.6566849393507073e-16,True,True,NONE,False,True,True,none,0.44568099989555776,0.4375,0.44568099989555776,True,False,False,0,-1,"[1,2,3,4,5]","[6,7,4,2,3]",5,8.200000000000001,False,0.442217443482139,0.021924347728065285,0.3793946369008784,0.27610986642064994,0.6115265608010314,0.4974339832778939,0,48,2304,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1,2ffbe7413a95d0c89dea7e0845711126aaf8d2de913498afdb6893707b2c6058,f59534776d006554d116b17058d04c1fca58f16c6f9f2cd3b1faa28d14845264,pcert-nominal_rotation-004,957164b7c0d7ebbff43aee18384ff6498de4515b543f49e829394df040758dbe,430004,nominal_rotation,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,6,5,"[1,2,3,4,5]","[6,7,4,2,3]",-1,3,True,17.373199564227193,39.28147494750366,True,1.6566849393507073e-16,True,True,NONE,False,True,True,none,0.5300882000010461,0.53125,0.5300882000010461,True,False,False,0,-1,"[1,2,3,4,5]","[6,7,4,2,3]",5,8.200000000000001,False,0.442217443482139,0.021924347728065285,0.3793946369008784,0.27610986642064994,0.6115265608010314,0.4974339832778939,0,457,21936,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1,fa65306633163aaf5b630ef7c04736646be1ab89be48dad4f77f3c7b57b2edb8,966bbd194b50c75900c018593cc291915bae70d7cb521407fdcdffd37dcf18a8,pcert-nominal_rotation-005,4fe6efae9cfd41b7f50ec6d88536dd09ab804fd5667ba7b0615c6a87bb1b6958,430005,nominal_rotation,A0_RAW_PREF,A0_RAW_PREF,8,4,"[0,3,4,7]","[0,1,2,3]",-1,3,True,15.374538192971462,26.22426661377046,True,3.1930647619112445e-16,True,True,NONE,False,True,True,none,0.16903169988654554,0.171875,0.16903169988654554,True,False,False,0,-1,"[0,3,4,7]","[0,1,2,3]",4,7.800000000000001,False,0.4211819521827801,0.07766220536879809,1.0332876137929619,0.41125663075739455,0.8562869900203527,0.7096079981132938,0,8,384,5,base,
PHYSICAL_COALITION_CERTIFICATE_v1,404850bf4d9e6b275f23834e855dce82bde26cc95d3284a5505b49b36d146add,a5bd1cb9e71d0376c119ad93bf5e0e0c9e6acb6f2070ec546aaaf5b0196c8a67,pcert-nominal_rotation-005,4fe6efae9cfd41b7f50ec6d88536dd09ab804fd5667ba7b0615c6a87bb1b6958,430005,nominal_rotation,A1_INTEGER_QR,A1_INTEGER_QR,8,4,"[0,3,4,7]","[0,1,2,3]",-1,3,True,15.374538192971462,26.22426661377046,True,3.1930647619112445e-16,True,True,NONE,False,True,True,none,0.21517669991590083,0.21875,0.21517669991590083,True,False,False,0,-1,"[0,3,4,7]","[0,1,2,3]",4,7.800000000000001,False,0.4211819521827801,0.07766220536879809,1.0332876137929619,0.41125663075739455,0.8562869900203527,0.7096079981132938,0,16,768,5,base,
