study,seed,N,N_original,K,M,requested_delta,observed_delta,capacity_delta,quota_mode,spatial_mode,capacity_mode,treatment,failure_count,failed_robot_was_assigned,total_capacity_kg,total_demand_kg,capacity_mean_kg,capacity_std_kg,capacity_cv,capacity_min_kg,capacity_max_kg,quota_cv,milp_feasible,milp_optimal,milp_status,milp_message,milp_mip_gap,milp_node_count,milp_assigned_robot_count,milp_idle_robot_count,milp_robot_utilization,milp_total_distance,milp_mean_distance_per_assigned_robot,milp_normalized_mean_distance_per_assigned_robot,milp_distance_per_nominal_slot,milp_normalized_distance_p95,milp_total_excess_kg,milp_objective_value,milp_matrix_bytes,milp_binary_variable_count,milp_constraint_count,milp_solver_wall_ns,milp_total_wall_ns,milp_total_cpu_ns,hungarian_feasible,hungarian_coverage,hungarian_assigned_robot_count,hungarian_total_distance,hungarian_mean_distance_per_slot,hungarian_normalized_distance_p95,hungarian_solver_wall_ns,hungarian_total_wall_ns,hungarian_matrix_bytes,both_feasible,same_capacity_model,milp_to_hungarian_distance_ratio,milp_minus_hungarian_assigned_robots,milp_to_hungarian_solver_ratio,base_milp_total_distance,relative_distance_increase,assignment_churn,central_logical_messages,central_communication_bytes,retry_messages
scaling,2438152185,64,64,16,49,0.13,0.13274336283185842,0.2514880928426006,symmetric,uniform,moderate,none,0,False,320.00000000000006,191.39120193011115,5.000000000000001,1.7836234517182985,0.3567246903436596,2.317136334536519,11.342790547904702,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,40,24,0.625,545.9857599813881,13.649643999534703,0.09651755832853257,11.142566530232411,0.22412033321907482,10.18738923463445,548.5726072900467,45636,1024,96,727094800,728813300,750000000,True,1.0,49,873.9691775068064,17.83610566340421,0.2942414835850301,95000,1198100,25088,True,False,0.6247196972540099,-9,7653.62947368421,nan,nan,nan,104,8763,0
scaling,1953799955,64,64,16,49,0.13,0.13274336283185842,0.20295991751940504,symmetric,uniform,moderate,none,0,False,320.0,212.0210513079511,5.0,1.7146002978066672,0.3429200595613334,1.998663264327549,10.412473405573573,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,19,43,21,0.671875,444.75353301264556,10.343105418898734,0.07313679980230621,9.076602714543787,0.15641237635500085,15.821287064581988,448.7518547787911,45636,1024,96,2085572800,2088252900,2578125000,True,1.0,49,508.7370009201562,10.382387773880739,0.15469631420086907,102700,2443500,25088,True,False,0.8742307561828935,-6,20307.42745861733,nan,nan,nan,107,8874,0
scaling,1674936363,64,64,16,49,0.13,0.13274336283185842,0.22132030064253813,symmetric,uniform,moderate,none,0,False,319.99999999999994,204.02305903152117,5.0,1.9788206125396406,0.39576412250792814,1.8351934905029543,10.011417740036999,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,39,25,0.609375,414.32944051105625,10.623831807975801,0.07512183513605028,8.455702867572576,0.12458526763694519,16.80634719296831,418.5700273092983,45636,1024,96,557033700,558652300,609375000,True,1.0,49,502.5471019581665,10.256063305268704,0.12058276326272002,47500,1946000,25088,True,False,0.8244589191672351,-10,11727.025263157895,nan,nan,nan,103,8735,0
scaling,2561667127,64,64,16,49,0.13,0.13274336283185842,0.21978510620277797,symmetric,uniform,moderate,none,0,False,320.0,204.68258281357137,5.0,2.006197691459161,0.4012395382918322,1.4564114969395716,11.762259669274592,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,41,23,0.640625,423.33519532274136,10.325248666408326,0.07301053349454684,8.639493782096762,0.16582597289596454,18.0414935421397,427.8865687082763,45636,1024,96,466985300,469381300,515625000,True,1.0,49,491.4953183846022,10.030516701726574,0.1749884871435574,62100,2198600,25088,True,False,0.8613209108768671,-8,7519.892109500805,nan,nan,nan,105,8814,0
scaling,10674519,64,64,16,49,0.13,0.13274336283185842,0.22598589320987775,symmetric,uniform,moderate,none,0,False,320.0,202.02884514792518,5.0,1.777144470239204,0.35542889404784084,2.2572968370164372,9.985117982141217,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,25,40,24,0.625,573.3558815001957,14.333897037504892,0.10135595796049474,11.701140438779504,0.1821839239311745,13.222859591221194,576.7015963980009,45636,1024,96,1360114400,1362447000,1812500000,True,1.0,49,708.1375638545976,14.451787017440767,0.17880004099377927,77500,1952900,25088,True,False,0.8096673736374804,-9,17549.86322580645,nan,nan,nan,104,8781,0
scaling,1889427584,64,64,16,49,0.13,0.13274336283185842,0.21315789974238783,symmetric,uniform,moderate,none,0,False,320.00000000000006,207.54880476474088,5.000000000000001,2.103741940222351,0.4207483880444701,2.022815627179478,15.160328983005076,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,41,23,0.640625,555.433854409569,13.547167180721194,0.09579293779355799,11.335384783868754,0.2700299340378918,20.66816590098086,560.6418958848143,45636,1024,96,1634452200,1636969800,1796875000,True,1.0,49,753.3762695404354,15.375025908988476,0.22425282522269815,127800,2298000,25088,True,False,0.7372595565671154,-8,12789.140845070422,nan,nan,nan,105,8808,0
scaling,2035796948,64,64,16,49,0.13,0.13274336283185842,0.22982142514872814,symmetric,uniform,moderate,none,0,False,320.0,200.4007564940591,5.0,1.8736408859017943,0.3747281771803589,1.9144178755378929,11.570031136633425,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,26,0.59375,471.2564772803581,12.401486244219951,0.08769175020079616,9.617479128170574,0.15370692021786367,17.318539788261006,475.6241122274234,45636,1024,96,763867700,766139900,843750000,True,1.0,49,597.4164399399193,12.192172243671823,0.17261276511698476,97800,2168200,25088,True,False,0.7888240861395632,-11,7810.5081799591,nan,nan,nan,102,8681,0
scaling,2930321322,64,64,16,49,0.13,0.13274336283185842,0.23708702136334192,symmetric,uniform,moderate,none,0,False,320.0,197.344365390466,5.0,1.9871562351333536,0.3974312470266707,2.296114311378713,11.548594392162908,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,26,0.59375,472.75841943622737,12.441011037795457,0.08797123269641854,9.648131008902599,0.1691367034065872,15.23261116920305,476.6045722285281,45636,1024,96,798953400,801107300,875000000,True,1.0,49,624.3760121900941,12.742367595716207,0.14482250462198315,99400,2060100,25088,True,False,0.7571694142732279,-11,8037.760563380281,nan,nan,nan,102,8692,0
scaling,1673204764,73,73,16,49,0.2,0.19672131147540983,0.2659468193935144,symmetric,uniform,moderate,none,0,False,365.0,211.6434962487018,5.0,1.6875564770036755,0.3375112954007351,2.131955607711867,11.253198138216389,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,42,31,0.5753424657534246,436.5593363626166,10.394269913395632,0.07349858741245359,8.909374211481971,0.14593212336550523,22.17745214906364,442.14569939988246,52008,1168,105,860686600,863060100,812500000,True,1.0,49,473.2613820033698,9.65839555108918,0.1275141534905628,39100,1093800,28616,True,False,0.9224486783912322,-7,22012.445012787724,nan,nan,nan,115,9857,0
scaling,2362784338,73,73,16,49,0.2,0.19672131147540983,0.2789169384060807,symmetric,uniform,moderate,none,0,False,364.99999999999994,205.7954739498578,4.999999999999999,1.6986687545656407,0.3397337509131282,1.497009026313143,9.789031632177892,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,33,42,31,0.5753424657534246,594.2303686064861,14.14834210967824,0.10004388648300666,12.127150379724206,0.22718847921773347,15.541949199643616,598.157855906397,52008,1168,105,3204303200,3207324500,4031250000,True,1.0,49,634.1459849879508,12.941754795672464,0.20614391614741834,90200,2651800,28616,True,False,0.9370561080155335,-7,35524.42572062084,nan,nan,nan,115,9875,0
scaling,3702823541,73,73,16,49,0.2,0.19672131147540983,0.25665702698317205,symmetric,uniform,moderate,none,0,False,365.0,215.9063128007921,4.999999999999999,1.6647972547709826,0.3329594509541966,2.018605886808776,9.547484507240814,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,42,31,0.5753424657534246,498.55850838864666,11.87044067592016,0.08393669097615769,10.174663436502993,0.1529333628274614,19.265426791117893,503.4168650864261,52008,1168,105,560422200,562950300,609375000,True,1.0,49,594.7105503595955,12.136950007338683,0.17401500308009632,77600,2137500,28616,True,False,0.838321277615119,-7,7221.93556701031,nan,nan,nan,115,9853,0
scaling,1553447193,73,73,16,49,0.2,0.19672131147540983,0.2675880023395345,symmetric,uniform,moderate,none,0,False,365.0,210.89689919174788,5.0,1.8879478888378416,0.3775895777675683,1.861211675827131,10.877737118401072,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,6,39,34,0.5342465753424658,497.34337513196454,12.752394234152936,0.0901730443933377,10.149864798611521,0.19325878115864917,10.801351320251143,500.0827129620273,52008,1168,105,997472500,999492000,1109375000,True,1.0,49,534.7867438998605,10.914015181629807,0.15837318914866522,53900,1678600,28616,True,False,0.9299844859750164,-10,18505.983302411874,nan,nan,nan,112,9760,0
scaling,133064170,73,73,16,49,0.2,0.19672131147540983,0.2691434295230019,symmetric,uniform,moderate,none,0,False,365.0,210.191095835689,5.0,1.695914334395851,0.3391828668791702,2.063596750678887,10.22470615518598,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,41,32,0.5616438356164384,516.6071176086832,12.600173600211786,0.08909668196837468,10.543002400177208,0.2097636920035947,12.291079394871378,519.7208874574011,52008,1168,105,741481100,743895700,812500000,True,1.0,49,597.1322146537997,12.186371727628565,0.1735521508688094,55000,1170700,28616,True,False,0.8651469556171867,-8,13481.474545454545,nan,nan,nan,114,9833,0
scaling,872869131,73,73,16,49,0.2,0.19672131147540983,0.30426083832885953,symmetric,uniform,moderate,none,0,False,365.0,194.70399366996557,5.0,1.7763083032625528,0.3552616606525106,1.8545970216136474,9.789066068769129,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,36,37,0.4931506849315068,435.92149226179737,12.108930340605482,0.08562306756757666,8.89635698493464,0.16077970406441253,12.705073645889852,439.1337606732698,52008,1168,105,627354300,629998000,718750000,True,1.0,49,608.0223108955868,12.408618589705853,0.15569481310314137,99300,2436100,28616,True,False,0.7169498297187591,-13,6317.767371601209,nan,nan,nan,109,9628,0
scaling,3428499525,73,73,16,49,0.2,0.19672131147540983,0.2906870311691404,symmetric,uniform,moderate,none,0,False,365.0,200.59024951133628,5.0,1.968388618741088,0.3936777237482176,2.0694620736964633,11.248561016271694,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,15,39,34,0.5342465753424658,463.81167687834835,11.89260709944483,0.08409343126004716,9.465544426088742,0.16752975759445624,17.221624470067376,468.1560829958652,52008,1168,105,1103923100,1105759900,1281250000,True,1.0,49,547.2575261084771,11.168520940989328,0.16984338307320374,59500,1223300,28616,True,False,0.8475199604407301,-10,18553.329411764706,nan,nan,nan,112,9769,0
scaling,2086182669,73,73,16,49,0.2,0.19672131147540983,0.27088590224337994,symmetric,uniform,moderate,none,0,False,365.0,209.40246894815422,5.0,1.6696953539845203,0.33393907079690405,1.5936738826798378,10.675624464550287,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,43,30,0.589041095890411,569.9962862513579,13.255727587240882,0.0937321486649962,11.632577270435876,0.1950471151560406,18.014012787049,574.5427894481202,52008,1168,105,707043500,709745300,812500000,True,1.0,49,636.030606588483,12.98021646098945,0.19822195542937182,74800,2225100,28616,True,False,0.8961774486116045,-6,9452.45320855615,nan,nan,nan,116,9933,0
scaling,638192138,73,73,16,49,0.2,0.19672131147540983,0.27866076321297806,symmetric,uniform,moderate,none,0,False,365.0,205.90983081836282,5.0,1.5387731578323387,0.30775463156646776,2.360125864408072,10.383905244349785,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,41,32,0.5616438356164384,462.78200277107305,11.287365921245684,0.07981372984646765,9.444530668797409,0.13797249397139927,16.70998102692625,467.0004980278046,52008,1168,105,654511800,657383700,703125000,True,1.0,49,534.2537999018896,10.903138773507951,0.13855447360945353,78400,2403400,28616,True,False,0.866221265728121,-8,8348.364795918367,nan,nan,nan,114,9827,0
scaling,46560569,73,73,16,49,0.2,0.19672131147540983,0.2766013581334276,symmetric,uniform,moderate,none,0,False,365.0,206.83081887627287,4.999999999999999,2.0430004524710514,0.40860009049421037,1.5948782980068443,13.161597605687774,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,40,33,0.547945205479452,598.212442759315,14.955311068982875,0.10575001871632025,12.208417199169693,0.23634498331359635,7.430908983165017,600.1101700051062,52008,1168,105,804067100,806343300,875000000,True,1.0,49,738.2944401717959,15.067233472893795,0.2249263771534581,106000,2216900,28616,True,False,0.8102626949488,-9,7585.538679245283,nan,nan,nan,113,9801,0
scaling,4158774187,85,85,16,49,0.27,0.26865671641791045,0.3287657933039507,symmetric,uniform,moderate,none,0,False,425.00000000000006,214.69136192653733,5.000000000000001,1.631061796200685,0.326212359240137,2.0862884807881583,9.828973237525204,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,42,43,0.49411764705882355,446.80910144077563,10.638311939066087,0.07522422512491439,9.118553090628074,0.194791085384986,15.82390217031221,450.8070769833537,60504,1360,117,744091700,746286600,781250000,True,1.0,49,527.6803374957899,10.768986479505916,0.17977019064086894,83600,2056200,33320,True,False,0.8467419945211442,-7,8900.618421052632,nan,nan,nan,127,11218,0
scaling,3892917201,85,85,16,49,0.27,0.26865671641791045,0.3513605824521407,symmetric,uniform,moderate,none,0,False,425.0,203.99570332117727,5.000000000000001,1.799491097533639,0.35989821950672773,2.4862062429220644,11.690295389228728,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,39,46,0.4588235294117647,493.26297985508563,12.647768714232965,0.0894332302471319,10.066591425613993,0.20356898653619337,12.384299138576967,496.3980546397299,60504,1360,117,775594600,778636300,843750000,True,1.0,49,630.5545010832955,12.86845920578154,0.1791539363733203,86000,2752900,33320,True,False,0.7822685890080201,-10,9018.541860465117,nan,nan,nan,124,11122,0
scaling,3933448774,85,85,16,49,0.27,0.26865671641791045,0.35019312153709437,symmetric,uniform,moderate,none,0,False,425.00000000000006,204.53957211123864,5.0,1.810140693071852,0.3620281386143704,1.3670178831979038,11.128829508584426,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,47,0.4470588235294118,422.55232060476163,11.119797910651622,0.07862884508045764,8.623516747035952,0.15928526557478298,18.589980103472836,427.2378156306298,60504,1360,117,553837600,556624300,609375000,True,1.0,49,523.9697104019779,10.693259395958732,0.15131187644125432,82900,2530600,33320,True,False,0.8064441745699172,-11,6680.791314837154,nan,nan,nan,123,11072,0
scaling,3446025266,85,85,16,49,0.27,0.26865671641791045,0.3562350577688556,symmetric,uniform,moderate,none,0,False,424.99999999999994,201.7350155350919,4.999999999999998,1.4474556361436042,0.28949112722872095,2.000782934293354,9.843911394971038,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,39,46,0.4588235294117647,476.32199391232325,12.21338445929034,0.08636166972402594,9.720857018618842,0.22239638809301776,12.960216644430798,479.60104807343095,60504,1360,117,638951700,641444200,687500000,True,1.0,49,560.6432915214843,11.441699826969069,0.1756368576031417,80300,2376400,33320,True,False,0.8495990251121558,-10,7957.057285180573,nan,nan,nan,124,11113,0
scaling,2911707631,85,85,16,49,0.27,0.26865671641791045,0.34321453448612904,symmetric,uniform,moderate,none,0,False,425.00000000000006,207.8103055594041,5.0,2.335779522905386,0.46715590458107725,1.5170145650522107,14.650495131112317,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,47,0.4470588235294118,384.8331020430385,10.127186895869434,0.07161002528412819,7.853736776388541,0.17916583604841554,11.701284825374568,387.79642324938214,60504,1360,117,1081281500,1084699200,1078125000,True,1.0,49,464.4889867440984,9.47936707641017,0.1386110968803815,68700,2727900,33320,True,False,0.8285085610760782,-11,15739.177583697234,nan,nan,nan,123,11088,0
scaling,1515728562,85,85,16,49,0.27,0.26865671641791045,0.35427007400991795,symmetric,uniform,moderate,none,0,False,425.0,202.6443792951856,5.0,1.9159621223421766,0.3831924244684353,1.2374817948499097,12.364835563456749,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,39,46,0.4588235294117647,342.6927057652463,8.786992455519135,0.062133419515326124,6.993728689086659,0.11297983454771272,20.835413618338386,347.94055916983086,60504,1360,117,455871000,458788700,468750000,True,1.0,49,425.7493350905413,8.688761940623293,0.10646245563890065,80200,2825500,33320,True,False,0.8049165965047674,-10,5684.177057356608,nan,nan,nan,124,11102,0
scaling,121684945,85,85,16,49,0.27,0.26865671641791045,0.35290495552417844,symmetric,uniform,moderate,none,0,False,425.0000000000001,203.2776898179595,5.000000000000002,1.4994659564574826,0.2998931912914964,2.2318699922686656,9.423387197953033,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,41,44,0.4823529411764706,440.1299175241625,10.734876037174695,0.07590703641083199,8.982243214778826,0.16815055810875537,21.491736697426497,445.5438516985191,60504,1360,117,550943500,555238900,625000000,True,1.0,49,505.69702612926557,10.320347472025828,0.14760449117508367,69500,2542100,33320,True,False,0.8703431002808728,-8,7927.244604316546,nan,nan,nan,126,11206,0
scaling,1490139803,85,85,16,49,0.27,0.26865671641791045,0.3567225957486382,symmetric,uniform,moderate,none,0,False,425.0,201.50979843891437,5.0,1.4727589647031618,0.2945517929406324,1.5984603576697516,9.244151496548103,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,40,45,0.47058823529411764,450.97356542505685,11.274339135626422,0.0797216165619832,9.203542151531773,0.13990565745228897,17.667445439735836,455.4304267849908,60504,1360,117,705718800,708848900,781250000,True,1.0,49,552.2048784011906,11.269487314310012,0.14547018869542042,81000,2620300,33320,True,False,0.8166779814237956,-9,8712.577777777778,nan,nan,nan,125,11151,0
scaling,2657793546,85,85,16,49,0.27,0.26865671641791045,0.35463082062270596,symmetric,uniform,moderate,none,0,False,425.0,202.47723369328492,5.0,2.0175522975815996,0.4035104595163199,1.8983524229547286,12.62888002231047,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,44,41,0.5176470588235295,405.3529715758364,9.212567535814465,0.0651426897671345,8.272509623996662,0.13229182170495027,18.098460191851196,409.9215866237992,60504,1360,117,582019000,584773900,656250000,True,1.0,49,452.8968128456686,9.242792098891195,0.13201420710454184,76200,1756700,33320,True,False,0.8950227956538227,-5,7638.044619422572,nan,nan,nan,129,11291,0
scaling,2482874271,85,85,16,49,0.27,0.26865671641791045,0.36178930324672254,symmetric,uniform,moderate,none,0,False,425.0,199.1787903411083,5.0,1.621016899004201,0.32420337980084024,1.479263413835848,9.567720528889385,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,40,45,0.47058823529411764,392.9962433150892,9.82490608287723,0.0694725771572345,8.02033149622631,0.14635027692997143,20.93078425356292,398.26893937847996,60504,1360,117,488579500,491453000,546875000,True,1.0,49,487.83535639581476,9.955823599914586,0.1519695238417333,85600,2649300,33320,True,False,0.8055919649174096,-9,5707.704439252337,nan,nan,nan,125,11135,0
scaling,2663239772,97,97,16,49,0.33,0.3287671232876712,0.42157660999320856,symmetric,uniform,moderate,none,0,False,484.99999999999994,197.34099603301297,5.0,1.695266069636993,0.3390532139273986,1.5496853164442121,9.69263119794146,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,39,58,0.4020618556701031,322.8465104462266,8.27811565246735,0.058535117133061636,6.588704294820951,0.11948599064603173,19.683781217909253,327.8064557507039,69000,1552,129,695224400,698274800,796875000,True,1.0,49,416.0142097786641,8.490085913850288,0.11741646904172126,70600,2969900,38024,True,False,0.7760468341165404,-10,9847.371104815864,nan,nan,nan,136,12470,0
scaling,1710573314,97,97,16,49,0.33,0.3287671232876712,0.39558981556334194,symmetric,uniform,moderate,none,0,False,485.0,210.0466313115441,5.0,2.0819893183576585,0.4163978636715317,1.8675997449110526,13.224507193804342,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,41,56,0.422680412371134,410.3114653121265,10.007596714929914,0.07076439500507158,8.373703373716866,0.11871971271991046,15.788305689981868,414.2995417346219,69000,1552,129,1532518600,1534709200,1765625000,True,1.0,49,465.47154478290594,9.499419281283794,0.12274513858171274,52400,1434700,38024,True,False,0.8814963447518454,-8,29246.538167938932,nan,nan,nan,138,12563,0
scaling,3017474589,97,97,16,49,0.33,0.3287671232876712,0.43093743604184337,symmetric,uniform,moderate,none,0,False,485.0,192.87729607741937,5.0,2.003711822252573,0.40074236445051464,1.4817646269049185,12.870294001775909,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,35,62,0.36082474226804123,356.49324827885,10.185521379395714,0.07202251237291267,7.275372413854082,0.15221664027931978,21.292812686477326,361.85145145046937,69000,1552,129,574282800,577678500,625000000,True,1.0,49,510.9289745509414,10.427121929611049,0.13581186047715668,92100,3147800,38024,True,False,0.697735431019887,-14,6235.4267100977195,nan,nan,nan,132,12328,0
scaling,1944630471,97,97,16,49,0.33,0.3287671232876712,0.40829894694576685,symmetric,uniform,moderate,none,0,False,485.00000000000006,203.77421381566543,5.000000000000002,1.6932825806009326,0.3386565161201864,1.684839892865965,10.716052102975752,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,43,54,0.44329896907216493,401.7961411550691,9.34409630593184,0.06607273861984572,8.199921248062635,0.15877719486743108,22.64758150135114,407.5010365304069,69000,1552,129,631417300,634400700,640625000,True,1.0,49,441.8935985409481,9.018236704917308,0.11271709924347913,77300,3010600,38024,True,False,0.9092599270089599,-6,8168.399741267788,nan,nan,nan,140,12626,0
scaling,716450786,97,97,16,49,0.33,0.3287671232876712,0.41293453857971796,symmetric,uniform,moderate,none,0,False,484.99999999999994,201.51446582588613,5.0,1.843077990715054,0.3686155981430108,2.2546916543300184,10.26456019213929,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,40,57,0.41237113402061853,329.93869659965475,8.248467414991369,0.05832547243536669,6.733442787748056,0.10534898231728614,15.651602368592217,333.8915971918028,69000,1552,129,575261500,578636200,609375000,True,1.0,49,408.94949975295754,8.345908158223622,0.10766236562667113,69800,3077600,38024,True,False,0.8067956967766621,-9,8241.56876790831,nan,nan,nan,137,12508,0
scaling,1508799378,97,97,16,49,0.33,0.3287671232876712,0.4105332497560092,symmetric,uniform,moderate,none,0,False,484.99999999999994,202.6831866017964,4.999999999999999,1.6157907356505317,0.3231581471301064,2.2441661730630784,9.367131770158224,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,39,58,0.4020618556701031,361.91959440829066,9.27998960021258,0.06561943575650954,7.386114171597769,0.1482573704733786,15.8631474310495,365.92438126605305,69000,1552,129,626846600,629980100,687500000,True,1.0,49,477.9067168707049,9.753198303483773,0.15568038368916745,92800,2870700,38024,True,False,0.7573017528987902,-10,6754.8125,nan,nan,nan,136,12489,0
scaling,2982236193,97,97,16,49,0.33,0.3287671232876712,0.4322663078995017,symmetric,uniform,moderate,none,0,False,485.0,192.2483543389071,5.0,1.5857354669225485,0.3171470933845097,2.170040569747244,9.956370353703598,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,59,0.3917525773195876,337.2932401956362,8.876137899885164,0.0627637729975572,6.883535514196657,0.10530412858256882,15.957245502360003,341.3205515712262,69000,1552,129,712378500,715073000,812500000,True,1.0,49,468.00740323419063,9.55117149457532,0.14235318533728605,76500,2200700,38024,True,False,0.7207006510255028,-11,9312.137254901962,nan,nan,nan,135,12405,0
scaling,2733339868,97,97,16,49,0.33,0.3287671232876712,0.4132755841898362,symmetric,uniform,moderate,none,0,False,485.0,201.34879909572274,5.0,1.8284148547231343,0.3656829709446269,1.511812339768495,11.653555888737756,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,5,37,60,0.38144329896907214,421.0058824234378,11.378537362795617,0.08045840929217275,8.591956784151792,0.16691655066105504,16.372481180639294,425.13600271859764,69000,1552,129,1286315300,1288748900,1625000000,True,1.0,49,535.069621814406,10.919788200294,0.15816737452607493,65000,1745900,38024,True,False,0.7868244902332873,-12,19789.466153846155,nan,nan,nan,134,12399,0
scaling,2452177410,97,97,16,49,0.33,0.3287671232876712,0.40800684531237036,symmetric,uniform,moderate,none,0,False,485.0000000000001,203.9171052181943,5.000000000000001,1.777304762565623,0.35546095251312454,2.0482833114197505,10.823103834537035,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,35,62,0.36082474226804123,333.02915482320134,9.515118709234324,0.06728204963094579,6.796513363738803,0.11445754355345027,15.360269363252272,336.9042221640144,69000,1552,129,280238000,283012700,359375000,True,1.0,49,458.45401786767144,9.356204446279008,0.1379973176253815,65900,2653700,38024,True,False,0.7264177907572121,-14,4252.47344461305,nan,nan,nan,132,12313,0
scaling,1603801850,97,97,16,49,0.33,0.3287671232876712,0.4091489203510546,symmetric,uniform,moderate,none,0,False,485.0,203.3587575388047,5.000000000000001,2.1130344789264295,0.4226068957852858,1.730465813952725,12.374291755842155,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,38,59,0.3917525773195876,281.41866358152504,7.405754304776974,0.05236659088709264,5.743238032276021,0.11989783026266149,22.986160123794306,287.2032036124736,69000,1552,129,475590600,478407600,546875000,True,1.0,49,354.0599092641065,7.225712433961357,0.09781337896249148,69100,2900400,38024,True,False,0.7948334624115952,-11,6882.642547033285,nan,nan,nan,135,12429,0
scaling,3468286158,114,114,16,49,0.4,0.3987730061349693,0.4438103105905045,symmetric,uniform,moderate,none,0,False,569.9999999999998,219.57740614399052,4.999999999999998,1.657877922975995,0.33157558459519915,1.9231364312648067,11.236109359510053,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,42,72,0.3684210526315789,357.03923120120913,8.500934076219265,0.06011068131714441,7.286514922473656,0.12491385652409967,18.139417980834914,361.6160856964178,81036,1824,146,918042400,921732600,1062500000,True,1.0,49,397.9873309217524,8.122190426974539,0.10602479969309261,83200,3508300,44688,True,False,0.8971120522210945,-7,11034.163461538461,nan,nan,nan,156,14539,0
scaling,598460846,114,114,16,49,0.4,0.3987730061349693,0.4714100925113674,symmetric,uniform,moderate,none,0,False,570.0000000000001,204.76701145516506,5.0,1.859933695560476,0.3719867391120952,1.9432257059552278,12.699262550686921,0.07904047645321259,True,True,0,Optimization terminated successfully. (HiGHS Status 7: Optimal),0.0,1,39,75,0.34210526315789475,300.74308965986955,7.711361273329989,0.05452755848550965,6.137614074691215,0.10016970407060573,18.109205259160028,305.30939097465955,81036,1824,146,539266400,542653200,640625000,True,1.0,49,358.2183980522774,7.310579552087294,0.08051048615129847,63600,2763000,44688,True,False,0.8395523270024225,-10,8479.031446540881,nan,nan,nan,153,14409,0
