protocol_version,run_id,task_token,world_id,world_hash,world_seed,scenario_family,stage,method_id,n_robots,selected_robots,selected_robot_ids,selected_slot_ids,recovered_robot,quorum_required,integer_quorum_ok,capacity_demand,effective_capacity,capacity_ok,static_wrench_residual,wrench_ok,accepted_by_stage,first_failed_certificate,physical_false_positive,final_physical_success,success,failure_code,runtime_wall_s,runtime_cpu_s,runtime_s,target_reached,collision,dropout_unrecovered,recovery_count,recovered_robot_dynamic,final_selected_robot_ids,final_selected_slot_ids,final_selected_robots,time_to_solution_s,time_censored,final_position_error_m,final_orientation_error_rad,minimum_clearance_m,mean_dynamic_wrench_residual,p95_dynamic_wrench_residual,mean_energy_balance_residual,safety_intervention_count,messages,bytes,world_ordinal,campaign_partition,exception
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,7b58aab28fcf434a42230d846530b563f0479bf025d868995a1b486379fbcb1c,ab8f8e6b18cbe47f03afb7c70300ab9f6623480e976cc74afd261adba9c64d0f,pcert-nominal_rotation-001,7b01c1c8e881761050484ac588b1c141f2c844d9b9b6939f2269a0613f5f4e74,640001,nominal_rotation,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,6,5,"[0,1,3,4,5]","[6,7,4,2,3]",-1,3,True,15.854551678259254,34.162341866383635,True,1.6566849393507073e-16,True,True,NONE,False,True,True,none,0.29136460018344223,0.296875,0.29136460018344223,True,False,False,0,-1,"[0,1,3,4,5]","[6,7,4,2,3]",5,8.1,False,0.44190891600414106,0.019553616142180097,1.02097830459814,0.23578549387957126,0.6044259866493883,0.6524147709679193,0,48,2304,1,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,1fdcc8f2408df767556af3536dae56737c0bb0d1b55b72d852b9cceb75815745,7c0a1203f5f4a16f24af73611f48a052d126bf445648d5384d14249a3db6e097,pcert-nominal_rotation-001,7b01c1c8e881761050484ac588b1c141f2c844d9b9b6939f2269a0613f5f4e74,640001,nominal_rotation,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,6,5,"[0,1,3,4,5]","[6,7,4,2,3]",-1,3,True,15.854551678259254,34.162341866383635,True,1.6566849393507073e-16,True,True,NONE,False,True,True,none,0.4230305999517441,0.421875,0.4230305999517441,True,False,False,0,-1,"[0,1,3,4,5]","[6,7,4,2,3]",5,8.1,False,0.44190891600414106,0.019553616142180097,1.02097830459814,0.23578549387957126,0.6044259866493883,0.6524147709679193,0,447,21456,1,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,2303c05bfaa85f9c1ee468564b8a0c020525201aaade2094ea780d8a79e765c0,d26a15bc4984e1ba9cc3ee2b27921c0f75ff53536646df7059e9ed49bb69ed89,pcert-nominal_rotation-002,1b0f89ad10d18f78bf77d5b8eb92ca3e0d377340b6400f2e31efe6daa723a4bd,640002,nominal_rotation,A0_RAW_PREF,A0_RAW_PREF,6,3,"[1,3,5]","[0,1,2]",-1,3,True,14.015273954743416,21.318366323527048,True,0.15552387580793262,True,True,NONE,False,True,True,none,0.20529869990423322,0.203125,0.20529869990423322,True,False,False,0,-1,"[1,3,5]","[0,1,2]",3,11.200000000000001,False,0.35250738685387106,0.2665596105608006,2.1438797771897247,0.6075417308141507,0.9261700888817205,0.25671787385310907,0,6,288,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,23c024ddb68407bd5f81925032befd5aa3da67c16445037a56ab578938c89739,b380f82507f62f4322cab269ece0224a1c79fdc96ca013f8926f3be857decc87,pcert-nominal_rotation-002,1b0f89ad10d18f78bf77d5b8eb92ca3e0d377340b6400f2e31efe6daa723a4bd,640002,nominal_rotation,A1_INTEGER_QR,A1_INTEGER_QR,6,3,"[1,3,5]","[0,1,2]",-1,3,True,14.015273954743416,21.318366323527048,True,0.15552387580793262,True,True,NONE,False,True,True,none,0.18500040005892515,0.1875,0.18500040005892515,True,False,False,0,-1,"[1,3,5]","[0,1,2]",3,11.200000000000001,False,0.35250738685387106,0.2665596105608006,2.1438797771897247,0.6075417308141507,0.9261700888817205,0.25671787385310907,0,12,576,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,f424b98e3622135a5da4b3d4fa8bcc9d5404ce51a7002b3ed5121002e5882456,3e7e71948a42d3ae1cfc62a471b8d4fb0b45dc48bd7a8ebf244b49e8c686eedc,pcert-nominal_rotation-002,1b0f89ad10d18f78bf77d5b8eb92ca3e0d377340b6400f2e31efe6daa723a4bd,640002,nominal_rotation,A2_CAPACITY,A2_CAPACITY,6,3,"[1,3,5]","[0,1,2]",-1,3,True,14.015273954743416,21.318366323527048,True,0.15552387580793262,True,True,NONE,False,True,True,none,0.2502429001033306,0.25,0.2502429001033306,True,False,False,0,-1,"[1,3,5]","[0,1,2]",3,11.200000000000001,False,0.35250738685387106,0.2665596105608006,2.1438797771897247,0.6075417308141507,0.9261700888817205,0.25671787385310907,0,24,1152,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,dcbb74d34ab99028b246909d4199a3f02b735fd6307314f7bff16a3bcec4c50f,da4ac608b9de114573d1e2971169b19273a0798449de8f0c4fee000ef02d8132,pcert-nominal_rotation-002,1b0f89ad10d18f78bf77d5b8eb92ca3e0d377340b6400f2e31efe6daa723a4bd,640002,nominal_rotation,A3_WRENCH_PAIR,A3_WRENCH_PAIR,6,5,"[0,1,2,3,5]","[6,7,0,1,3]",-1,3,True,14.015273954743416,30.145793224421475,True,2.225794381484696e-17,True,True,NONE,False,True,True,none,0.3718866999261081,0.375,0.3718866999261081,True,False,False,0,-1,"[0,1,2,3,5]","[6,7,0,1,3]",5,8.3,False,0.4317045082024439,0.09087258109000285,1.6325693453698613,0.2581239349488197,0.5046061232173683,0.6496089597631337,0,38,1824,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,1c5dbe500f7d0e62d989230b34b26388f70940c42b114071c1d4a080f8eef07b,7a67d0f9112199af9e3b7d2b83591608d12b1ecea6bf922eac0720ec988b8955,pcert-nominal_rotation-002,1b0f89ad10d18f78bf77d5b8eb92ca3e0d377340b6400f2e31efe6daa723a4bd,640002,nominal_rotation,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,6,5,"[0,1,2,3,5]","[6,7,0,1,3]",-1,3,True,14.015273954743416,30.145793224421475,True,2.225794381484696e-17,True,True,NONE,False,True,True,none,0.3988316999748349,0.40625,0.3988316999748349,True,False,False,0,-1,"[0,1,2,3,5]","[6,7,0,1,3]",5,8.3,False,0.4317045082024439,0.09087258109000285,1.6325693453698613,0.2581239349488197,0.5046061232173683,0.6496089597631337,0,48,2304,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,314d1cd6ebc0e23cf76e5ffe65363367b6899c9ab41018fb801644adc02049b9,2027ddc34001ccae02216b9b5e94d9b6ca4d34e91f1c4bbf287a57577518fddf,pcert-nominal_rotation-002,1b0f89ad10d18f78bf77d5b8eb92ca3e0d377340b6400f2e31efe6daa723a4bd,640002,nominal_rotation,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,6,5,"[0,1,2,3,5]","[6,7,0,1,3]",-1,3,True,14.015273954743416,30.145793224421475,True,2.225794381484696e-17,True,True,NONE,False,True,True,none,0.4009091998450458,0.390625,0.4009091998450458,True,False,False,0,-1,"[0,1,2,3,5]","[6,7,0,1,3]",5,8.3,False,0.4317045082024439,0.09087258109000285,1.6325693453698613,0.2581239349488197,0.5046061232173683,0.6496089597631337,0,459,22032,2,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,014aba0f9e0f1b715a16917f3fada895bc0a0eaf3fb2919afb7612bb740325f6,a6e92a8c8fc8327990ba0f5a5016bb4909e4d900f07fce5386c1c49c65412163,pcert-nominal_rotation-003,f987ceb12ffe90b36ab5c2344d4174a43565f5268c5455ce074810e570b8aa48,640003,nominal_rotation,A0_RAW_PREF,A0_RAW_PREF,7,3,"[0,2,4]","[0,1,2]",-1,3,True,18.353479880028463,23.686806493763285,True,0.12527151368780937,True,True,NONE,False,True,True,none,0.15495999995619059,0.15625,0.15495999995619059,True,False,False,0,-1,"[0,2,4]","[0,1,2]",3,8.4,False,0.42506754500378363,0.03263638225142884,1.5786483092523578,0.3491063377886872,0.8327428642712225,0.4584791310161521,0,7,336,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,bc06a6d9c3ba8e9b5a10e5914096cf5039ccfff6d707b705bd61d7dfec37ba5e,1b74529d0a2d2742866c7a0c3132a52023617a2ebb3cd8092d6e12799d313b82,pcert-nominal_rotation-003,f987ceb12ffe90b36ab5c2344d4174a43565f5268c5455ce074810e570b8aa48,640003,nominal_rotation,A1_INTEGER_QR,A1_INTEGER_QR,7,3,"[0,2,4]","[0,1,2]",-1,3,True,18.353479880028463,23.686806493763285,True,0.12527151368780937,True,True,NONE,False,True,True,none,0.14946920005604625,0.140625,0.14946920005604625,True,False,False,0,-1,"[0,2,4]","[0,1,2]",3,8.4,False,0.42506754500378363,0.03263638225142884,1.5786483092523578,0.3491063377886872,0.8327428642712225,0.4584791310161521,0,14,672,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,1dd5b981c2fcabe2d233683bc6c8fe7d421303f965b0c6b00a7b640485afc8d5,b570eaba076bf23e64434d9b93c6c8b0416aec0ccd108482031e4bf8b8201374,pcert-nominal_rotation-003,f987ceb12ffe90b36ab5c2344d4174a43565f5268c5455ce074810e570b8aa48,640003,nominal_rotation,A2_CAPACITY,A2_CAPACITY,7,3,"[0,2,4]","[0,1,2]",-1,3,True,18.353479880028463,23.686806493763285,True,0.12527151368780937,True,True,NONE,False,True,True,none,0.17637649993412197,0.171875,0.17637649993412197,True,False,False,0,-1,"[0,2,4]","[0,1,2]",3,8.4,False,0.42506754500378363,0.03263638225142884,1.5786483092523578,0.3491063377886872,0.8327428642712225,0.4584791310161521,0,28,1344,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,33fbaada8174bae249f306224405a0355f863010d50dd1f9d726934e15532f46,bf9c57083f7596578dc61186c59b93fab2673a7d02203159271d0fde4b42630b,pcert-nominal_rotation-003,f987ceb12ffe90b36ab5c2344d4174a43565f5268c5455ce074810e570b8aa48,640003,nominal_rotation,A3_WRENCH_PAIR,A3_WRENCH_PAIR,7,4,"[0,1,2,4]","[6,7,0,1]",-1,3,True,18.353479880028463,30.761670932119223,True,4.451588762969392e-17,True,True,NONE,False,True,True,none,0.474913900019601,0.453125,0.474913900019601,True,False,False,0,-1,"[0,1,2,4]","[6,7,0,1]",4,8.3,False,0.4339801431314012,0.005676658103695331,1.0004395625221512,0.20678580086891438,0.6253537503534431,0.5399040962708359,0,50,2400,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,519e549f760f2c12eb910c8f8dd4eefc2dafe2a6aa4b805d3dffb1385347cb9b,73d58e3638d652cfaef7c37cd8180f1d3aef92766abbd7cfd7cdffc7df5b6eaa,pcert-nominal_rotation-003,f987ceb12ffe90b36ab5c2344d4174a43565f5268c5455ce074810e570b8aa48,640003,nominal_rotation,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,7,4,"[0,1,2,4]","[6,7,0,1]",-1,3,True,18.353479880028463,30.761670932119223,True,4.451588762969392e-17,True,True,NONE,False,True,True,none,0.4552171998657286,0.453125,0.4552171998657286,True,False,False,0,-1,"[0,1,2,4]","[6,7,0,1]",4,8.3,False,0.4339801431314012,0.005676658103695331,1.0004395625221512,0.20678580086891438,0.6253537503534431,0.5399040962708359,0,58,2784,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,4adefa748145cb2568621974af2f1dc131bc749b7621fa12204fc558ed6d0e56,45a55f4a074df122244a7deb34a04e9f4cb78f4115ef81c6b15640e6bde3feb1,pcert-nominal_rotation-003,f987ceb12ffe90b36ab5c2344d4174a43565f5268c5455ce074810e570b8aa48,640003,nominal_rotation,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,7,4,"[0,1,2,4]","[6,7,0,1]",-1,3,True,18.353479880028463,30.761670932119223,True,4.451588762969392e-17,True,True,NONE,False,True,True,none,0.5121357999742031,0.515625,0.5121357999742031,True,False,False,0,-1,"[0,1,2,4]","[6,7,0,1]",4,8.3,False,0.4339801431314012,0.005676658103695331,1.0004395625221512,0.20678580086891438,0.6253537503534431,0.5399040962708359,0,385,18480,3,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,7a674747b02ed62d228563878b35d41b6a84dda4c908dd4ab39e7dd71ce3cd48,79c4a2b52c1c067e895599cdb18cb387765735f6df6cde7405b343c03fc0439b,pcert-nominal_rotation-004,6c620c09fc4fcee803ee5b91f7ed1af35d7c6d1a806e93d16a677e6a70096430,640004,nominal_rotation,A0_RAW_PREF,A0_RAW_PREF,6,3,"[0,1,2]","[0,1,2]",-1,3,True,19.357885431668926,27.609840289420422,True,0.14819399329643335,True,True,NONE,False,True,True,none,0.21893189987167716,0.203125,0.21893189987167716,True,False,False,0,-1,"[0,1,2]","[0,1,2]",3,9.600000000000001,False,0.437516903793369,0.07105697618079398,0.7393726555638415,0.7310871751061104,0.9155384576839514,0.007762420518010214,0,6,288,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,85b70a7bbbe1f507118c784b88a20244bf872dbe70f56e397a5e464be6ee79a5,62cd859e3bb6ccda5cc5eebd6dda1241aeff32cdada35363e34e14874dbd1258,pcert-nominal_rotation-004,6c620c09fc4fcee803ee5b91f7ed1af35d7c6d1a806e93d16a677e6a70096430,640004,nominal_rotation,A1_INTEGER_QR,A1_INTEGER_QR,6,3,"[0,1,2]","[0,1,2]",-1,3,True,19.357885431668926,27.609840289420422,True,0.14819399329643335,True,True,NONE,False,True,True,none,0.192574999993667,0.1875,0.192574999993667,True,False,False,0,-1,"[0,1,2]","[0,1,2]",3,9.600000000000001,False,0.437516903793369,0.07105697618079398,0.7393726555638415,0.7310871751061104,0.9155384576839514,0.007762420518010214,0,12,576,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,617abdf6a4eefff880f5c7ac56028568b68a7b155d84da081a976748213ea3cd,ad741f97febedf31232fe51da5fd409988b21dbefee210d4434e9860bc2a521c,pcert-nominal_rotation-004,6c620c09fc4fcee803ee5b91f7ed1af35d7c6d1a806e93d16a677e6a70096430,640004,nominal_rotation,A2_CAPACITY,A2_CAPACITY,6,3,"[0,1,2]","[0,1,2]",-1,3,True,19.357885431668926,27.609840289420422,True,0.14819399329643335,True,True,NONE,False,True,True,none,0.21435190015472472,0.21875,0.21435190015472472,True,False,False,0,-1,"[0,1,2]","[0,1,2]",3,9.600000000000001,False,0.437516903793369,0.07105697618079398,0.7393726555638415,0.7310871751061104,0.9155384576839514,0.007762420518010214,0,24,1152,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,9d72f5894a5ddf28ebc49de6eaf8823a836c52eef3542f3f8ab2b1ed63152e98,78d6d6e91f332ef8725bcb2fb19e84d1e1ed6cdf0409f556076353350ddaf76c,pcert-nominal_rotation-004,6c620c09fc4fcee803ee5b91f7ed1af35d7c6d1a806e93d16a677e6a70096430,640004,nominal_rotation,A3_WRENCH_PAIR,A3_WRENCH_PAIR,6,5,"[0,1,2,3,4]","[6,5,7,2,4]",-1,3,True,19.357885431668926,42.49318702019608,True,5.360422711518492e-17,True,True,NONE,False,True,True,none,0.2831035000272095,0.296875,0.2831035000272095,True,False,False,0,-1,"[0,1,2,3,4]","[6,5,7,2,4]",5,8.3,False,0.43531467314661715,0.19991212172342054,1.037745380756133,0.3233952544958834,0.5866052495456535,0.6957401182716281,0,38,1824,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,0ecfba34e566b524af0f0a180e32a759e198d8fb3daaed7881cad4cfdae37e03,f10c61ac4a7f991f0dc010227bd6abe426f43f05616c07ccd37c93b7f85b347e,pcert-nominal_rotation-004,6c620c09fc4fcee803ee5b91f7ed1af35d7c6d1a806e93d16a677e6a70096430,640004,nominal_rotation,A4_MECHANICS_SAFE,A4_MECHANICS_SAFE,6,5,"[0,1,2,3,4]","[6,5,7,2,4]",-1,3,True,19.357885431668926,42.49318702019608,True,5.360422711518492e-17,True,True,NONE,False,True,True,none,0.37463540001772344,0.375,0.37463540001772344,True,False,False,0,-1,"[0,1,2,3,4]","[6,5,7,2,4]",5,8.3,False,0.43531467314661715,0.19991212172342054,1.037745380756133,0.3233952544958834,0.5866052495456535,0.6957401182716281,0,48,2304,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,269bc8a0f4060387bad5a17479cab82cd282c78ab123290fd9e2fabf4e8b94a1,6a16074d81fd5dd82b233273cb09879bc7c51c51542430e77a7a9374e32f8b6d,pcert-nominal_rotation-004,6c620c09fc4fcee803ee5b91f7ed1af35d7c6d1a806e93d16a677e6a70096430,640004,nominal_rotation,FULL_ROBUST_LOCAL,FULL_ROBUST_LOCAL,6,5,"[0,1,2,3,4]","[6,5,7,2,4]",-1,3,True,19.357885431668926,42.49318702019608,True,5.360422711518492e-17,True,True,NONE,False,True,True,none,0.2831880000885576,0.28125,0.2831880000885576,True,False,False,0,-1,"[0,1,2,3,4]","[6,5,7,2,4]",5,8.3,False,0.43531467314661715,0.19991212172342054,1.037745380756133,0.3233952544958834,0.5866052495456535,0.6957401182716281,0,458,21984,4,base,
PHYSICAL_COALITION_CERTIFICATE_v1_1_FIXEDN,0c150cabb7f750356f364fd49026e6016a27e47b4fc0ca797041ea9b79ac0930,6603f5c3710fca80ce2208be232f066e4697e41a324bdba63082d423355ecd7e,pcert-nominal_rotation-005,b83ce16c19dfe8af24e23b99c0355c6dba125e62e5ada61966a7e80274a5f23e,640005,nominal_rotation,A0_RAW_PREF,A0_RAW_PREF,6,3,"[0,1,2]","[0,1,2]",-1,3,True,14.920397366462169,24.594979865682888,True,0.1365321713988086,True,True,NONE,False,True,True,none,0.1954791999887675,0.1875,0.1954791999887675,True,False,False,0,-1,"[0,1,2]","[0,1,2]",3,8.8,False,0.4041109116762056,0.12753120493862635,0.665630729586217,0.631021602587367,0.9053844819370266,0.09953149445143962,0,6,288,5,base,
