experiment_id,scenario_generator,scenario_variant_id,seed,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n_robots,n_loads,demand_ratio,heterogeneous_robots,communication_radius,assigned_robots,assignment_cost,captured_reward,coalition_success_rate,coalition_time,communication_messages,demand_satisfaction_ratio,energy_proxy_wh,estimated_arrival_time_s,idle_robots,max_assigned_travel_distance_m,mean_assigned_travel_distance_m,method_file_tag,method_title,optimality_gap_vs_oracle,oracle_reward,oracle_runtime_ms,priority_regret,robots_overassigned,robots_underassigned,runtime_ms,served_load_rate,strategy_switches,travel_distance_m
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2400,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,12.483458769819912,4.17,1.0,1.0,18,1.0,62.41729384909955,6.826051210454496,3,4.436933286795423,4.1611529232733035,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.17,2.063399995677173,0.0,0,0,2.6021000230684876,1.0,0,12.483458769819912
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v00,2400,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,False,inf,3,12.483458769819912,4.17,1.0,1.0,18,1.0,62.41729384909955,6.826051210454496,3,4.436933286795423,4.1611529232733035,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,4.17,2.063399995677173,0.0,0,0,2.063399995677173,1.0,0,12.483458769819912
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,6.386032100370058,4.17,1.0,1.0,18,1.0,31.93016050185029,4.481551091586534,3,2.9130082095312475,2.1286773667900194,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.17,2.0278000738471746,0.0,0,0,2.224300056695938,1.0,0,6.386032100370058
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,6.386032100370058,4.17,1.0,1.0,18,1.0,31.93016050185029,4.481551091586534,3,2.9130082095312475,2.1286773667900194,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.0,4.17,2.0278000738471746,0.0,0,0,0.07529999129474163,1.0,0,6.386032100370058
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,cbba,CBBA-like auction,sota,decentralized,baseline,cbba_like_auction,sota_decentralized_baseline,none,distributed_auction_proxy,auction_bids,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,6.386032100370058,4.17,1.0,1.0,18,1.0,31.93016050185029,4.481551091586534,3,2.9130082095312475,2.1286773667900194,baseline-sota-decentralized-cbba,CBBA-like auction [baseline | sota | decentralized | cbba_like_auction],0.0,4.17,2.0278000738471746,0.0,0,0,0.19889988470822573,1.0,0,6.386032100370058
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,6,3,0.5,True,inf,4,10.43332651117188,4.17,1.0,1.0,18,1.0,52.166632555859394,6.226606785848957,2,4.047294410801822,2.60833162779297,baseline-model-based-decentralized-replicator-cardinality,Replicator cardinality [baseline | model_based | decentralized | population_game_replicator],0.05255273194177632,4.17,2.0278000738471746,0.0,1,0,0.1218999968841672,1.0,0,10.43332651117188
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,bnn_cardinality,BNN cardinality,model_based,decentralized,baseline,bnn_cardinality,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_utility_rule,local_deficit_scores,0,0,5,0,0,0,0,False,False,,none,6,3,0.5,True,inf,4,10.43332651117188,4.17,1.0,1.0,18,1.0,52.166632555859394,6.226606785848957,2,4.047294410801822,2.60833162779297,baseline-model-based-decentralized-bnn-cardinality,BNN cardinality [baseline | model_based | decentralized | bnn_cardinality],0.05255273194177632,4.17,2.0278000738471746,0.0,1,0,0.10130007285624743,1.0,0,10.43332651117188
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,6,3,0.5,True,inf,6,25.361735348038934,4.17,1.0,1.0,18,1.0,126.80867674019467,12.987794801426642,0,8.442066620927317,4.226955891339823,proposed-model-based-decentralized-smith-cardinality,Smith cardinality [proposed | model_based | decentralized | smith_qr_cardinality],0.24639300850463067,4.17,2.0278000738471746,0.0,3,0,0.10060006752610207,1.0,0,25.361735348038934
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,replicator_cardinality_repair,Replicator cardinality local repair,model_based,decentralized,proposed,replicator_with_certified_local_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_replicator_plus_local_exact_repair,local_deficit_scores_plus_small_repair_neighborhood,0,0,7,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,6.386032100370058,4.17,1.0,1.0,18,1.0,31.93016050185029,4.481551091586534,3,2.9130082095312475,2.1286773667900194,proposed-model-based-decentralized-replicator-cardinality-repair,Replicator cardinality local repair [proposed | model_based | decentralized | replicator_with_certified_local_repair],0.0,4.17,2.0278000738471746,0.0,0,0,1.5082999598234892,1.0,0,6.386032100370058
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,logit_cardinality_repair,Logit cardinality local repair,model_based,decentralized,proposed,logit_quorum_flow_with_local_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_logit_quorum_flow_plus_local_repair,softmax_local_deficit_scores_plus_small_repair_neighborhood,0,0,8,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,6.386032100370058,4.17,1.0,1.0,18,1.0,31.93016050185029,4.481551091586534,3,2.9130082095312475,2.1286773667900194,proposed-model-based-decentralized-logit-cardinality-repair,Logit cardinality local repair [proposed | model_based | decentralized | logit_quorum_flow_with_local_repair],0.0,4.17,2.0278000738471746,0.0,0,0,2.1912999218329787,1.0,0,6.386032100370058
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,bnn_cardinality_repair,Brown/BNN cardinality local repair,model_based,decentralized,proposed,brown_bnn_positive_excess_with_local_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_brown_bnn_positive_excess_plus_local_repair,positive_excess_scores_plus_small_repair_neighborhood,0,0,8,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,6.386032100370058,4.17,1.0,1.0,18,1.0,31.93016050185029,4.481551091586534,3,2.9130082095312475,2.1286773667900194,proposed-model-based-decentralized-bnn-cardinality-repair,Brown/BNN cardinality local repair [proposed | model_based | decentralized | brown_bnn_positive_excess_with_local_repair],0.0,4.17,2.0278000738471746,0.0,0,0,2.1274000173434615,1.0,0,6.386032100370058
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,primal_dual_local_repair,Primal-dual local repair,model_based,decentralized_local,proposed,primal_dual_with_certified_local_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_primal_dual_plus_certified_local_repair,local_deficit_capacity_prices_plus_small_repair_neighborhood,0,0,8,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,6.386032100370058,4.17,1.0,1.0,18,1.0,31.93016050185029,4.481551091586534,3,2.9130082095312475,2.1286773667900194,proposed-model-based-decentralized-local-primal-dual-local-repair,Primal-dual local repair [proposed | model_based | decentralized_local | primal_dual_with_certified_local_repair],0.0,4.17,2.0278000738471746,0.0,0,0,1.0266000172123313,1.0,0,6.386032100370058
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,tensor_quorum_flow_repair,Smooth tensor quorum-flow repair,model_based,decentralized_local,proposed,smooth_tensor_quorum_flow_with_repair,proposed_local_repair_family,model_based_tuning_optional,smooth_tensor_quorum_flow_plus_certified_local_repair,radius_limited_tensorized_deficit_capacity_scores,0,0,9,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,6.386032100370058,4.17,1.0,1.0,18,1.0,31.93016050185029,4.481551091586534,3,2.9130082095312475,2.1286773667900194,proposed-model-based-decentralized-local-tensor-quorum-flow-repair,Smooth tensor quorum-flow repair [proposed | model_based | decentralized_local | smooth_tensor_quorum_flow_with_repair],0.0,4.17,2.0278000738471746,0.0,0,0,0.9975000284612179,1.0,0,6.386032100370058
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v01,2400,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.5,True,inf,3,6.386032100370058,4.17,1.0,1.0,18,1.0,31.93016050185029,4.481551091586534,3,2.9130082095312475,2.1286773667900194,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,4.17,2.0278000738471746,0.0,0,0,2.0278000738471746,1.0,0,6.386032100370058
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,centralized_coalition_milp,Centralized coalition oracle,model_based_oracle,centralized,reference,exact_capacity_feasible_coalition,centralized_oracle_reference,none,centralized_exact_subset_slot_search,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,13.941764718815143,4.5200000000000005,1.0,1.0,18,1.0,69.70882359407572,8.563808321199568,2,5.566475408779719,3.485441179703786,reference-model-based-oracle-centralized-centralized-coalition-milp,Centralized coalition oracle [reference | model_based_oracle | centralized | exact_capacity_feasible_coalition],0.0,4.5200000000000005,1.7555999802425504,0.0,0,0,1.7366999527439475,1.0,0,13.941764718815143
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,greedy_nearest,Greedy nearest,classic,decentralized,baseline,nearest_greedy,classic_decentralized_baseline,none,distributed_greedy_rule,local_robot_load_distances,0,0,0,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,13.941764718815143,4.5200000000000005,1.0,1.0,18,1.0,69.70882359407572,8.563808321199568,2,5.566475408779719,3.485441179703786,baseline-classic-decentralized-greedy-nearest,Greedy nearest [baseline | classic | decentralized | nearest_greedy],0.0,4.5200000000000005,1.7555999802425504,0.0,0,0,0.08819997310638428,1.0,0,13.941764718815143
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,cbba,CBBA-like auction,sota,decentralized,baseline,cbba_like_auction,sota_decentralized_baseline,none,distributed_auction_proxy,auction_bids,0,0,2,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,13.941764718815143,4.5200000000000005,1.0,1.0,18,1.0,69.70882359407572,8.563808321199568,2,5.566475408779719,3.485441179703786,baseline-sota-decentralized-cbba,CBBA-like auction [baseline | sota | decentralized | cbba_like_auction],0.0,4.5200000000000005,1.7555999802425504,0.0,0,0,0.22389995865523815,1.0,0,13.941764718815143
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,replicator_cardinality,Replicator cardinality,model_based,decentralized,baseline,population_game_replicator,model_based_decentralized_baseline,model_based_tuning_optional,distributed_utility_rule,local_deficit_scores,0,0,4,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,13.941764718815143,4.5200000000000005,1.0,1.0,18,1.0,69.70882359407572,8.563808321199568,2,5.566475408779719,3.485441179703786,baseline-model-based-decentralized-replicator-cardinality,Replicator cardinality [baseline | model_based | decentralized | population_game_replicator],0.0,4.5200000000000005,1.7555999802425504,0.0,0,0,0.1813999842852354,1.0,0,13.941764718815143
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,bnn_cardinality,BNN cardinality,model_based,decentralized,baseline,bnn_cardinality,model_based_decentralized_baseline,model_based_tuning_optional,distributed_nonlinear_utility_rule,local_deficit_scores,0,0,5,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,13.941764718815143,4.5200000000000005,1.0,1.0,18,1.0,69.70882359407572,8.563808321199568,2,5.566475408779719,3.485441179703786,baseline-model-based-decentralized-bnn-cardinality,BNN cardinality [baseline | model_based | decentralized | bnn_cardinality],0.0,4.5200000000000005,1.7555999802425504,0.0,0,0,0.18830003682523966,1.0,0,13.941764718815143
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,smith_cardinality,Smith cardinality,model_based,decentralized,proposed,smith_qr_cardinality,proposed_model_based_variation,model_based_tuning_optional,distributed_smith_qr_rule,local_capacity_scores,0,0,3,0,0,0,0,False,False,,none,6,3,0.75,False,inf,6,23.158957082491348,4.5200000000000005,1.0,1.0,18,1.0,115.79478541245675,10.788303178728563,0,7.012397066173567,3.8598261804152245,proposed-model-based-decentralized-smith-cardinality,Smith cardinality [proposed | model_based | decentralized | smith_qr_cardinality],0.12055198932827595,4.5200000000000005,1.7555999802425504,0.0,2,0,0.1637000823393464,1.0,0,23.158957082491348
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,replicator_cardinality_repair,Replicator cardinality local repair,model_based,decentralized,proposed,replicator_with_certified_local_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_replicator_plus_local_exact_repair,local_deficit_scores_plus_small_repair_neighborhood,0,0,7,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,13.941764718815143,4.5200000000000005,1.0,1.0,18,1.0,69.70882359407572,8.563808321199568,2,5.566475408779719,3.485441179703786,proposed-model-based-decentralized-replicator-cardinality-repair,Replicator cardinality local repair [proposed | model_based | decentralized | replicator_with_certified_local_repair],0.0,4.5200000000000005,1.7555999802425504,0.0,0,0,1.4538000104948878,1.0,0,13.941764718815143
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,logit_cardinality_repair,Logit cardinality local repair,model_based,decentralized,proposed,logit_quorum_flow_with_local_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_logit_quorum_flow_plus_local_repair,softmax_local_deficit_scores_plus_small_repair_neighborhood,0,0,8,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,13.941764718815143,4.5200000000000005,1.0,1.0,18,1.0,69.70882359407572,8.563808321199568,2,5.566475408779719,3.485441179703786,proposed-model-based-decentralized-logit-cardinality-repair,Logit cardinality local repair [proposed | model_based | decentralized | logit_quorum_flow_with_local_repair],0.0,4.5200000000000005,1.7555999802425504,0.0,0,0,4.422000027261674,1.0,0,13.941764718815143
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,bnn_cardinality_repair,Brown/BNN cardinality local repair,model_based,decentralized,proposed,brown_bnn_positive_excess_with_local_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_brown_bnn_positive_excess_plus_local_repair,positive_excess_scores_plus_small_repair_neighborhood,0,0,8,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,13.941764718815143,4.5200000000000005,1.0,1.0,18,1.0,69.70882359407572,8.563808321199568,2,5.566475408779719,3.485441179703786,proposed-model-based-decentralized-bnn-cardinality-repair,Brown/BNN cardinality local repair [proposed | model_based | decentralized | brown_bnn_positive_excess_with_local_repair],0.0,4.5200000000000005,1.7555999802425504,0.0,0,0,1.497299992479384,1.0,0,13.941764718815143
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,primal_dual_local_repair,Primal-dual local repair,model_based,decentralized_local,proposed,primal_dual_with_certified_local_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_primal_dual_plus_certified_local_repair,local_deficit_capacity_prices_plus_small_repair_neighborhood,0,0,8,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,15.07045733223854,4.5200000000000005,1.0,1.0,18,1.0,75.3522866611927,10.56152763696849,2,6.864992964029518,3.767614333059635,proposed-model-based-decentralized-local-primal-dual-local-repair,Primal-dual local repair [proposed | model_based | decentralized_local | primal_dual_with_certified_local_repair],0.014762211150603806,4.5200000000000005,1.7555999802425504,0.0,0,0,2.0035000052303076,1.0,0,15.07045733223854
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,tensor_quorum_flow_repair,Smooth tensor quorum-flow repair,model_based,decentralized_local,proposed,smooth_tensor_quorum_flow_with_repair,proposed_local_repair_family,model_based_tuning_optional,smooth_tensor_quorum_flow_plus_certified_local_repair,radius_limited_tensorized_deficit_capacity_scores,0,0,9,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,15.07045733223854,4.5200000000000005,1.0,1.0,18,1.0,75.3522866611927,10.56152763696849,2,6.864992964029518,3.767614333059635,proposed-model-based-decentralized-local-tensor-quorum-flow-repair,Smooth tensor quorum-flow repair [proposed | model_based | decentralized_local | smooth_tensor_quorum_flow_with_repair],0.014762211150603806,4.5200000000000005,1.7555999802425504,0.0,0,0,2.0976999076083302,1.0,0,15.07045733223854
SP1_DIAG_wrench_market_protocol_repair,under_demand,under_demand_v02,2400,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_feasible_reference,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,False,False,,none,6,3,0.75,False,inf,4,13.941764718815143,4.5200000000000005,1.0,1.0,18,1.0,69.70882359407572,8.563808321199568,2,5.566475408779719,3.485441179703786,reference-model-based-oracle-centralized-oracle-reference,oracle reference [reference | model_based_oracle | centralized | exact_capacity_feasible_reference],0.0,4.5200000000000005,1.7555999802425504,0.0,0,0,1.7555999802425504,1.0,0,13.941764718815143
