v3_registry_id,identity_key,candidate_ids,title,authors,year,venue,doi,abstract,document_type,discovery_origins,provenance_sources,provenance_queries,legacy_screening_decisions,legacy_fulltext_status,legacy_evidence_status,metadata_status,v3_screening_status,v3_screening_reason,v3_allowed_use,duplicate_alias_count
C94A3D676815A,doi:10.1016/j.robot.2015.05.002,C94A3D676815A,Mathematical optimization for earliness/tardiness minimization in a multiple automated guided vehicle manufacturing system via integrated heuristic algorithms,Hamed Fazlollahtabar; Mohammad Saidi‐Mehrabad; Jaydeep Balakrishnan,2015,Robotics and Autonomous Systems,10.1016/j.robot.2015.05.002,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C55AEC4EE9876,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CB15C0CE3133E,doi:10.1155/2022/6568334,CB15C0CE3133E,Mathematical Problems in Engineering Improved CNP-Method-Based Local Real-Time Cooperative Task Allocation of Heterogeneous Multi-UAV in Communication-Constrained Environment,Tao Xie; Jiansheng Guo; Xiaofeng Zhang; Jiayang Yu; Zhe Zhang,2022,Mathematical Problems in Engineering,10.1155/2022/6568334,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_CA33AD7B68FB1,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CE11A818467C4,doi:10.1109/eras63351.2025.11135735,CE11A818467C4,Maximizing Reputation for Serving Time-Constrained Tasks with Distributed Heterogeneous Teams,Mela Coffey; Arnav P. Chaudhry; Alyssa Pierson,2025,,10.1109/eras63351.2025.11135735,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C981388000750,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C876F12132905,doi:10.1109/aim.2016.7576994,C876F12132905,Maximum wrench feasible payload in cable-driven parallel robots equipped with a serial robot,Gamal El-Ghazaly; Marc Gouttefarde; Vincent Creuze; Francois Pierrot,2016,2016 IEEE International Conference on Advanced Intelligent Mechatronics (AIM),10.1109/aim.2016.7576994,,,v3_open_discovery,crossref,F08:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C456355A05C2C,doi:10.1016/j.automatica.2009.04.017,C456355A05C2C,Mean square average-consensus under measurement noises and fixed topologies: Necessary and sufficient conditions,Tao Li; Ji‐Feng Zhang,2009,Automatica,10.1016/j.automatica.2009.04.017,,article,historical_seed,openalex;openalex_snowball,SB_B_CE7932A8945FD,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C2E96093B7EE8,doi:10.4108/icst.robocomm2007.2210,C2E96093B7EE8,Measurement and Emulation of Time Varying Packet Delay with Applications to Network Haptic Virtual Environments,Ganesh Sankaranarayanan; Lauren Potter; Blake Hannaford,2007,The Proceedings of First International Conference on Robot Communication and Coordination,10.4108/icst.robocomm2007.2210,,,v3_open_discovery,crossref,F11:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C17C6FB693208,doi:10.1109/roedunet.2017.8123763,C17C6FB693208,Measurement of node mobility for the LoRa protocol,Marius Lucian Andrei; Liviu Alexandru Radoi; Dan Tudose,2017,,10.1109/roedunet.2017.8123763,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_CF6F8F5117640,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C1A89DB4BF5B4,doi:10.1109/pimrc.2016.7794569,C1A89DB4BF5B4,"Measurements, performance and analysis of LoRa FABIAN, a real-world implementation of LPWAN",Tara Petrić; Mathieu Goessens; Loutfi Nuaymi; Laurent Toutain; Alexander Pelov,2016,,10.1109/pimrc.2016.7794569,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_CF6F8F5117640,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C36E686EDD5FA,doi:10.3390/robotics15080146,C36E686EDD5FA,Mechanical Design Strategies of Dexterous Robotic Hands for Enhanced Precision Grasping: A Review,Quang Tuan Nguyen; Van Linh Tran; Van Sang Huynh; Hung Le Nguyen; Kyoung Kwan Ahn,2026,Robotics,10.3390/robotics15080146,,article,historical_seed,openalex;stage1c_query_repair,Q14_force_wrench,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C94C775C34266,doi:10.1007/978-3-319-64107-2_33,C94C775C34266,Mechanism Selection for Multi-Robot Task Allocation,Eric Schneider; Elizabeth Sklar; Simon Parsons,2017,Lecture notes in computer science,10.1007/978-3-319-64107-2_33,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_CA9EA6431B5EC,include_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C66FDD7E12482,doi:10.1613/jair.72,C66FDD7E12482,Mechanisms for Automated Negotiation in State Oriented Domains,Gilad Zlotkin; Jeffrey S. Rosenschein,1996,Journal of Artificial Intelligence Research,10.1613/jair.72,,,v3_open_discovery,openalex,F03:foundational,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C9B10DE129D77,doi:10.1146/annurev-control-061520-010405,C9B10DE129D77,Mechanisms for Robotic Grasping and Manipulation,Vincent Babin; Clément Gosselin,2020,Annual Review of Control Robotics and Autonomous Systems,10.1146/annurev-control-061520-010405,,,v3_open_discovery,openalex,F07:primary;F08:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C154E563739B5,doi:10.1016/j.cie.2016.12.017,C154E563739B5,Memetic algorithm based on sequential variable neighborhood descent for the minmax multiple traveling salesman problem,Yongzhen Wang; Yan Chen; Yan Lin,2016,Computers & Industrial Engineering,10.1016/j.cie.2016.12.017,,article,historical_seed,openalex;openalex_snowball,SB_B_CD4F0CFD7E495,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C5372090DF69B,doi:10.1109/twc.2022.3197843,C5372090DF69B,Message-Passing Based User Association and Bandwidth Allocation in HetNets With Wireless Backhaul,Hongju Lee; Junhee Park; Sang Hyun Lee; Inkyu Lee,2022,IEEE Transactions on Wireless Communications,10.1109/twc.2022.3197843,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C172CC5886222,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C2DBE3650C1A1,doi:10.1007/978-3-642-20662-7_2,C2DBE3650C1A1,Metaheuristic Optimization: Algorithm Analysis and Open Problems,Xin‐She Yang,2011,Lecture notes in computer science,10.1007/978-3-642-20662-7_2,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_C3EF72778D75A,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C702E99D7B548,doi:10.1007/s10586-026-06348-7,C702E99D7B548,Metaheuristic-driven dynamic split point determination for efficient IoT-based deep learning,M. Faruk Şahin; Ferzat Anka,2026,Cluster Computing,10.1007/s10586-026-06348-7,,article,historical_seed,openalex;openalex_snowball,SB_F_C1E34C4925F5C,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C93F3C8DCABCB,doi:10.1145/937503.937505,C93F3C8DCABCB,Metaheuristics in combinatorial optimization,Christian Blum; Andrea Roli,2003,ACM Computing Surveys,10.1145/937503.937505,,article,historical_seed,openalex;openalex_snowball,SB_B_C1E34C4925F5C,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CFFBA7A586C21,doi:10.1007/bf02023004,CFFBA7A586C21,Metastrategy simulated annealing and tabu search algorithms for the vehicle routing problem,Ibrahim H. Osman,1993,Annals of Operations Research,10.1007/bf02023004,,article,historical_seed,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C3E6103B0ECBB,title-year:methodology for the economic assessment of construction innovation|1995,C3E6103B0ECBB,Methodology for the economic assessment of construction innovation,Mario Alberto Jurado Eraso,1995,Lehigh Preserve,,,,v3_open_discovery,openalex,F08:foundational,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C2532A0E421AE,doi:10.1016/s0004-3702(98)00045-9,C2532A0E421AE,Methods for task allocation via agent coalition formation,Onn Shehory; Sarit Kraus,1998,Artificial Intelligence,10.1016/s0004-3702(98)00045-9,,article,historical_seed,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C20FBE73D7292;SB_B_CD3F5AE83E98C;SB_B_CC66E9A6E37AB,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C8AE931542924,doi:10.5772/9339,C8AE931542924,MFR (Multi-purpose Field Robot) Based on Human-Robot Cooperative Manipulation for Handling Building Materials,Seungyeol Lee,2010,Robot Manipulators New Achievements,10.5772/9339,,,v3_open_discovery,crossref,F05:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C82383FD38C49,title-year:microgravity a teacher s guide with activities in science mathematics and technology|1997,C82383FD38C49,"Microgravity: A Teacher's Guide With Activities in Science, Mathematics, and Technology",Melissa J. B. Rogers; Gregory L. Vogt; Michael J. Wargo,1997,NASA STI Repository (National Aeronautics and Space Administration),,,,v3_open_discovery,openalex,F05:foundational;F08:foundational;F09:foundational,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C24C16A25BBE6,doi:10.1109/access.2020.2968402,C24C16A25BBE6,"Microgrid Transactive Energy: Review, Architectures, Distributed Ledger Technologies, and Market Analysis",Muhammad Fahad Zia; Mohamed Benbouzid; Elhoussin Elbouchikhi; S. M. Muyeen; Kuaanan Techato; Josep M. Guerrero,2020,IEEE Access,10.1109/access.2020.2968402,,,v3_open_discovery,openalex,F16:primary,,,not_evidence,metadata_verified,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C62E03C71C668,doi:10.3390/drones10030211,C62E03C71C668,Mid-Air Collision Risk for Urban Air Mobility: A Review,Jun Li; Rongkun Jiang; Rao Fu; Yan Gao; Yang Liu; Kaiquan Cai; Quan Quan,2026,Drones,10.3390/drones10030211,,article,historical_seed,openalex;stage1c_query_repair,Q9_safety_transport,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C50DEEC6018D6,doi:10.1109/jiot.2020.2992449,C50DEEC6018D6,"Millimeter-Wave Communication for Internet of Vehicles: Status, Challenges, and Perspectives",Kayhan Zrar Ghafoor; Linghe Kong; Sherali Zeadally; Ali Safaa Sadiq; Gregory Epiphaniou; Mohammad Hammoudeh; Ali Kashif Bashir; Shahid Mumtaz,2020,IEEE Internet of Things Journal,10.1109/jiot.2020.2992449,,article,historical_seed;v3_open_discovery,openalex,Q6_network_imperfect;F16:primary,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,1
CDCB7EFD7F76A,doi:10.1109/robot.1992.220192,CDCB7EFD7F76A,Minimizing complexity in controlling a mobile robot population,Maja J. Matarić,2003,,10.1109/robot.1992.220192,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_CCE288522BB14,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C579B64A45269,doi:10.1109/icct.2017.8359770,C579B64A45269,Minimizing event delay for traffic monitoring using mobile patrol charging robot in wireless rechargeable sensor networks,Yinan Zhu,2017,2017 IEEE 17th International Conference on Communication Technology (ICCT),10.1109/icct.2017.8359770,,proceedings-article,historical_seed,crossref,Q6_network_imperfect,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CDBB05178D574,doi:10.1002/(sici)1520-6750(199912)46:8<893::aid-nav2>3.0.co;2-7,CDBB05178D574,Minimizing makespan in a multimode multiprocessor shop scheduling problem,Lucio Bianco; Paolo Dell’Olmo; Stefano Giordani; M. Grazia Speranza,1999,Naval Research Logistics (NRL),10.1002/(sici)1520-6750(199912)46:8<893::aid-nav2>3.0.co;2-7,,article,historical_seed,openalex;openalex_snowball,SB_B_CD3F5AE83E98C,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C909AA8FEE632,doi:10.1109/ojcs.2025.3559331,C909AA8FEE632,Minimizing the Carbon Footprint in LoRa-Based IoT Networks: A Machine Learning Perspective on Gateway Positioning,Francisco-Jose Alvarado-Alcon; Rafael Asorey-Cacheda; Antonio-Javier García-Sánchez; Joan Garcı́a-Haro,2025,IEEE Open Journal of the Computer Society,10.1109/ojcs.2025.3559331,,article,historical_seed,openalex;openalex_snowball,SB_F_CF6F8F5117640,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C34E2EF86DAE9,doi:10.1109/tevc.2016.2564158,C34E2EF86DAE9,Minimum Manhattan Distance Approach to Multiple Criteria Decision Making in Multiobjective Optimization Problems,Wei-Yu Chiu; Gary G. Yen; Teng-Kuei Juan,2016,IEEE Transactions on Evolutionary Computation,10.1109/tevc.2016.2564158,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C5A3277764A58,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C2CB0FF446E73,title-year:minimum manhattan distance approach to multiple criteria decision making in multiobjective optimization problems|2024,C2CB0FF446E73,Minimum Manhattan Distance Approach to Multiple Criteria Decision Making in Multiobjective Optimization Problems,Wei‐Yu Chiu; Gary G. Yen; Teng-Kuei Juan,2024,Figshare,,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C5A3277764A58,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CCFE8ABE83AD1,doi:10.1002/asjc.3095,CCFE8ABE83AD1,Minimum‐energy time‐varying formation of distributed multi‐agent systems with interaction constraints,Donghao Qin; Le Wang; Junlong Li; Jianxiang Xi,2023,Asian Journal of Control,10.1002/asjc.3095,,article,historical_seed,openalex,Q6_network_imperfect,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C9DBE598AF11A,doi:10.1109/tse.2022.3230059,C9DBE598AF11A,Mission Specification Patterns for Mobile Robots: Providing Support for Quantitative Properties,Claudio Menghi; Christos Tsigkanos; Mehrnoosh Askarpour; Patrizio Pelliccione; Gricel Vázquez; Radu Călinescu; Sergio García,2022,IEEE Transactions on Software Engineering,10.1109/tse.2022.3230059,,article,historical_seed,openalex;openalex_snowball,SB_F_C9A98F3EFEE56,maybe_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C569E949262AF,doi:10.1017/aer.2026.10131,C569E949262AF,Mission-centric design optimisation of unmanned aerial vehicles for enhanced operational effectiveness,Hasan Karali; A. Tsourdos; Pierre Moinier,2026,The Aeronautical Journal,10.1017/aer.2026.10131,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_F_C25E04E2B42F4;SB_F_C75DFD0C9D1EF,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C54907B6C46D0,doi:10.1016/j.asoc.2018.11.048,C54907B6C46D0,Mission-oriented ant-team ACO for min–max MTSP,Li-Chih Lu; Tai-Wen Yue,2018,Applied Soft Computing,10.1016/j.asoc.2018.11.048,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C614266B62F30,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C9C7CA45E2F75,title-year:mitigating inter network interference in lora networks|2017,C9C7CA45E2F75,Mitigating Inter-Network Interference in LoRa Networks,Thiemo Voigt; Martin Bor; Utz Roedig; Juan Alonso,2017,Lancaster EPrints (Lancaster University),,,book-chapter,historical_seed,openalex;openalex_snowball,SB_B_CF6F8F5117640,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C7DEDA979D613,doi:10.1038/s43247-026-03962-6,C7DEDA979D613,Mitigation of the coordination crisis in wildfire management using a multi-agent AI system,Ramit Debnath; Aric Shafran; Israel Waichman,2026,Communications Earth & Environment,10.1038/s43247-026-03962-6,,article,historical_seed,openalex;openalex_snowball,SB_F_CE3EC521638F5,maybe_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CD2C6E88CE7CC,doi:10.1051/bioconf/202413008031,CD2C6E88CE7CC,Mivar-based route planning simulation model for obstacle-aware autonomous agricultural machinery,Anton Kotsenko; О. О. Варламов; А.Н. Денисов; Alexander Matsnev; Boris S. Goryachkin,2024,BIO Web of Conferences,10.1051/bioconf/202413008031,,conference-paper,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C2A4C241C5C92,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C3A1BFCDEAD6D,doi:10.1109/lra.2016.2522096,C3A1BFCDEAD6D,Mixed-Integer and Constraint Programming Techniques for Mobile Robot Task Planning,Kyle E. C. Booth; Tony Tran; Goldie Nejat; J. Christopher Beck,2016,IEEE Robotics and Automation Letters,10.1109/lra.2016.2522096,,article,historical_seed,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CA76116C5C727,doi:10.1109/lra.2020.3017473,CA76116C5C727,Mixed-Integer Linear Programming Models for Multi-Robot Non-Adversarial Search,Beatriz A. Asfora; Jacopo Banfi; Mark Campbell,2020,IEEE Robotics and Automation Letters,10.1109/lra.2020.3017473,,article,historical_seed,openalex;openalex_snowball,SB_B_CD9E8C3865AB6,maybe_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C322627882C80,doi:10.7936/k7r49p04,C322627882C80,Mixed-Integer Linear Programming Solution to Multi-Robot Task Allocation Problem,Nuzhet Atay,2006,Open Scholarship Institutional Repository (Washington University in St. Louis),10.7936/k7r49p04,,article,historical_seed,openalex;openalex_snowball,SB_B_C20FBE73D7292;SB_B_C1E34C4925F5C,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CB097C68F7971,doi:10.22215/etd/2014-10295,CB097C68F7971,Mobile Assistive Robot with Shared Control,Huanran Wang,,,10.22215/etd/2014-10295,,dissertation,historical_seed,crossref,Q2_sharedload_distributed;Q13_collective_transport,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CD573371442B8,doi:10.1049/ntw2.12013,CD573371442B8,"Mobile Cloud Computing and Wireless Sensor Networks: A review, integration architecture, and future directions",Chhabi Rani Panigrahi; Joy Lal Sarkar; Bibudhendu Pati; Rajkumar Buyya; Prasant Mohapatra; Abhishek Majumder,2021,IET Networks,10.1049/ntw2.12013,,article,historical_seed,openalex,Q6_network_imperfect,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C295395CE5AE9,doi:10.3390/s23198026,C295395CE5AE9,Mobile Manipulators in Industry 4.0: A Review of Developments for Industrial Applications,Nooshin Ghodsian; Khaled Benfriha; Adel Olabi; Varun Gopinath; Aurélien Arnou,2023,Sensors,10.3390/s23198026,,article,historical_seed,openalex;stage1c_query_repair,Q15_amr_agv_industrial,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CD4AD8CB3FF55,doi:10.1109/mcom.2016.7470940,CD4AD8CB3FF55,Mobile network architecture evolution toward 5G,Peter Rost; Albert Banchs; Ignacio Berberana; Markus Breitbach; Mark Doll; Heinz Droste; Christian Mannweiler; Miguel Angel Puente; Konstantinos Samdanis; Bessem Sayadi,2016,IEEE Communications Magazine,10.1109/mcom.2016.7470940,,article,historical_seed,openalex;openalex_snowball;stage1c_recall,SB_B_C48E5AD58A8E6,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C81C4EBC5F38D,doi:10.11591/ijra.v14i3.pp311-319,C81C4EBC5F38D,Mobile robot replacement in multi-robot fault-tolerant formation,Ahmed M. Elsayed; Mohamed Elshalakani; Sherif Ali Hammad; Shady Ahmed Maged,2025,IAES International Journal of Robotics and Automation (IJRA),10.11591/ijra.v14i3.pp311-319,"Formation control in multi-robot systems (MRS) is essential for collaborative transport, environmental surveillance, material handling, and distributed monitoring. A major challenge in MRS is maintaining predefined formations or cooperative task execution when individual robots experience operational faults, potentially isolating them from the group. In mission-critical scenarios, preserving the number of operational robots is crucial for task success. To address this, we propose a Robot Replacement approach framework for differential wheeled mobile robots. This approach isolates faulty robots and dynamically replaces them with pre-deployed spares, ensuring uninterrupted formation tasks. A graph theory-based framework models inter-robot communication and formation topology, enabling decentralized coordination. The proposed techniques were implemented in a MATLAB/Simulink simulation environment. The simulated robots are equipped with LiDAR, an inertial measurement unit (IMU), and wheel encoders for navigation. Simulation results demonstrate that the framework successfully maintains the target formation and task continuity during robot failures by dynamically integrating replacements with minimal disruption.",journal-article,historical_seed,crossref,Q4_recovery_replacement,include_fulltext,abstract_only,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C824C187693EF,doi:10.11591/ijra.v14i4.pp463-471,C824C187693EF,Mobile robot replacement in multi-robot fault-tolerant formation,Ahmed M. Elsayed; Mohamed Elshalakani; Sherif Ali Hammad; Shady Ahmed Maged,2025,IAES International Journal of Robotics and Automation (IJRA),10.11591/ijra.v14i4.pp463-471,"Formation control in multi-robot systems (MRS) is essential for collaborative transport, environmental surveillance, material handling, and distributed monitoring. A major challenge in MRS is maintaining predefined formations or cooperative task execution when individual robots experience operational faults, potentially isolating them from the group. In mission-critical scenarios, preserving the number of operational robots is crucial for task success. To address this, we propose a Robot Replacement approach framework for differential wheeled mobile robots. This approach isolates faulty robots and dynamically replaces them with pre-deployed spares, ensuring uninterrupted formation tasks. A graph theory-based framework models inter-robot communication and formation topology, enabling decentralized coordination. The proposed techniques were implemented in a MATLAB/Simulink simulation environment. The simulated robots are equipped with LiDAR, an inertial measurement unit (IMU), and wheel encoders for navigation. Simulation results demonstrate that the framework successfully maintains the target formation and task continuity during robot failures by dynamically integrating replacements with minimal disruption.",journal-article,historical_seed,crossref,Q4_recovery_replacement,include_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CEB6E822A55B8,doi:10.11591/ijra.v14i4.pp311-319,CEB6E822A55B8,Mobile robot replacement in multi-robot fault-tolerant formation,Ahmed M. Elsayed; Mohamed Elshalakani; Sherif Ali Hammad; Shady Ahmed Maged,2025,IAES International Journal of Robotics and Automation (IJRA),10.11591/ijra.v14i4.pp311-319,"Formation control in multi-robot systems (MRS) is essential for collaborative transport, environmental surveillance, material handling, and distributed monitoring. A major challenge in MRS is maintaining predefined formations or cooperative task execution when individual robots experience operational faults, potentially isolating them from the group. In mission-critical scenarios, preserving the number of operational robots is crucial for task success. To address this, we propose a Robot Replacement approach framework for differential wheeled mobile robots. This approach isolates faulty robots and dynamically replaces them with pre-deployed spares, ensuring uninterrupted formation tasks. A graph theory-based framework models inter-robot communication and formation topology, enabling decentralized coordination. The proposed techniques were implemented in a MATLAB/Simulink simulation environment. The simulated robots are equipped with LiDAR, an inertial measurement unit (IMU), and wheel encoders for navigation. Simulation results demonstrate that the framework successfully maintains the target formation and task continuity during robot failures by dynamically integrating replacements with minimal disruption.",journal-article,historical_seed,crossref,Q4_recovery_replacement,include_fulltext,abstract_only,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C1DC52FC35B47,doi:10.1109/iros.2010.5649893,C1DC52FC35B47,Mobile robot task allocation in hybrid wireless sensor networks,Brian Coltin; Manuela Veloso,2010,,10.1109/iros.2010.5649893,,conference-paper,historical_seed,openalex;openalex_snowball,SB_B_C3EF72778D75A;SB_B_C20FBE73D7292,exclude,,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C56246723FE6E,doi:10.5220/0005833003040310,C56246723FE6E,Mobile Robotic JChoc DisSolver - A Distributed Constraints Reasoning Platform for Mobile Multi-robot Problems,Zakarya Erraji; Mounia Janah; Imade Benelallam; El Houssine Bouyakhf,2016,Proceedings of the 8th International Conference on Agents and Artificial Intelligence,10.5220/0005833003040310,,proceedings-article,historical_seed,crossref,Q6_network_imperfect,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C75CFDBAB1438,doi:10.6092/unibo/amsdottorato/7511,C75CFDBAB1438,Mobile Robots Control and Path Planning Strategies,Michele Furci,2016,AMS Dottorato Institutional Doctoral Theses Repository (University of Bologna),10.6092/unibo/amsdottorato/7511,,article,historical_seed,openalex;stage1c_query_repair,Q14_force_wrench,maybe_fulltext,acquired_pdf,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
CBA204152D128,doi:10.23919/ecc54610.2021.9654910,CBA204152D128,Model Predictive Control based Cooperative Robot Manipulation and Collision Avoidance in Shared Workspaces,Argtim Tika; Naim Bajcinca,2021,2021 European Control Conference (ECC),10.23919/ecc54610.2021.9654910,,proceedings-article,historical_seed,crossref;stage1c_query_repair,Q9_safety_transport,maybe_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
C6C363875453A,doi:10.3390/robotics10030084,C6C363875453A,Model Predictive Control for Cooperative Transportation with Feasibility-Aware Policy,Badr Elaamery; Massimo Pesavento; Teresa Aldovini; Nicola Lissandrini; Giulia Michieletto; Angelo Cenedese,2021,Robotics,10.3390/robotics10030084,"The transportation of large payloads can be made possible with Multi-Robot Systems (MRS) implementing cooperative strategies. In this work, we focus on the coordinated MRS trajectory planning task exploiting a Model Predictive Control (MPC) framework addressing both the acting robots and the transported load. In this context, the main challenge is the possible occurrence of a temporary mismatch among agents' actions with consequent formation errors that can cause severe damage to the carried load. To mitigate this risk, the coordination scheme may leverage a leader-follower approach, in which a hierarchical strategy is in place to trade-off between the task accomplishment and the dynamics and environment constraints. Nonetheless, particularly in narrow spaces or cluttered environments, the leader's optimal choice may lead to trajectories that are infeasible for the follower and the load. To this aim, we propose a feasibility-aware leader-follower strategy, where the leader computes a reference trajectory, and the follower accounts for its own and the load constraints; moreover, the follower is able to communicate the trajectory infeasibility to the leader, which reacts by temporarily switching to a conservative policy. The consistent MRS co-design is allowed by the MPC formulation, for both the leader and the follower: here, the prediction capability of MPC is key to guarantee a correct and efficient execution of the leader-follower coordinated action. The approach is formally stated and discussed, and a numerical campaign is conducted to validate and assess the proposed scheme, with respect to different scenarios with growing complexity.",journal-article,historical_seed,legacy_review;crossref;wos:F05_primary_wos_plaintext_full_record_cited_references.txt,legacy_seed;legacy_seed_verify;F05_primary,include_fulltext,unavailable_legally,not_evidence,metadata_partial,not_screened,,discovery_only_until_v3_screening_and_passage_verification,0
