candidate_id,title,title_norm,authors,authors_norm,year,venue,doi,doi_norm,abstract,document_type,source_ids,provenance,provenance_sources,provenance_queries,verification_status,metadata_verification_status,evidence_status,screening_status,legacy_seed_id,wos_ut,citation_count,citation_count_source,retrieved_at_utc,dedup_status,duplicate_status,dedup_parent_candidate_id,notes,source,source_record_id,query_id,window_id,source_url,open_access_url,screening_decision,exclusion_reason,screening_reason,screening_basis,screening_protocol,screening_method,screening_relevant_axes,problem_family,method_family,coordination_architecture,robot_type,heterogeneity,coalition_or_team,physical_transport,contact_or_wrench,local_communication,robustness_or_failures,industrial_context,theoretical_guarantees_claimed,experimental_platform,semantic_paper_id,semantic_arxiv_id
C9E3B6B7A6951,Event-triggered adaptive consensus for multi-robot task allocation,event triggered adaptive consensus for multi robot task allocation,Fidel Aznar; Mar Pujol; Álvaro Díez,fidel aznar; mar pujol; álvaro díez,2026,Computer Communications,10.1016/j.comcom.2026.108499,10.1016/j.comcom.2026.108499,,,crossref:10.1016/j.comcom.2026.108499,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,2,crossref,2026-09-13T02:49:28.069695+00:00,unique,unique,,,crossref,10.1016/j.comcom.2026.108499,F04,primary,https://doi.org/10.1016/j.comcom.2026.108499,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,consensus_control,unclear,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CC639CACAF267,The Group-Based Distributed Auction Algorithms for Multi-Robot Task Assignment,the group based distributed auction algorithms for multi robot task assignment,Zhenyu Wan,zhenyu wan,2024,"2024 IEEE 2nd International Conference on Control, Electronics and Computer Technology (ICCECT)",10.1109/iccect60629.2024.10545932,10.1109/iccect60629.2024.10545932,,,crossref:10.1109/iccect60629.2024.10545932,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.069746+00:00,unique,unique,,,crossref,10.1109/iccect60629.2024.10545932,F04,primary,https://doi.org/10.1109/iccect60629.2024.10545932,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;game_or_distributed_optimization,task_allocation;distributed_coordination,auction_market,distributed,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CEEE2EFE131B5,Distributed Multi-Robot Task Allocation for Dynamic Multi-Target Tracking Using Inexact ADMM,distributed multi robot task allocation for dynamic multi target tracking using inexact admm,Pranami Sarma; Surajit Panja,pranami sarma; surajit panja,2026,2026 IEEE Guwahati Subsection Conference (GCON),10.1109/gcon69192.2026.11648381,10.1109/gcon69192.2026.11648381,,,crossref:10.1109/gcon69192.2026.11648381,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.069803+00:00,unique,unique,,,crossref,10.1109/gcon69192.2026.11648381,F04,primary,https://doi.org/10.1109/gcon69192.2026.11648381,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,unclear,distributed,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CB0CAB607E95A,Heterogeneous multi-task allocation algorithm based on multi-round distributed auction,heterogeneous multi task allocation algorithm based on multi round distributed auction,Ye Lu; Rui Zhou; Xing Li; Zhiheng Liu; Bin Di,ye lu; rui zhou; xing li; zhiheng liu; bin di,2024,Journal of Applied Artificial Intelligence,10.59782/aai.v1i2.293,10.59782/aai.v1i2.293,"<jats:p>Aiming at the distributed decision-making needs of different combat tasks such as multi-machine collaborative detection, attack, and evaluation, a multi-round distributed auction algorithm for heterogeneous tasks with time constraints is established. The algorithm flexibly solves the distributed collaborative task allocation problem with complex constraints between drones with different capabilities. In the distributed task allocation framework, each drone can realize distributed asynchronous computing and asynchronous communication, and can ensure good solution efficiency and accuracy. The task allocation principle is mainly based on the nearest allocation, while taking into account the target value and time constraints, realizing the priority allocation of important targets under limited resources and making the total journey as short as possible. Simulation results show that: given any number of drones and targets and the configuration of drone combat capabilities, the heterogeneous multi-round distributed auction algorithm can obtain good allocation results.</jats:p>",,crossref:10.59782/aai.v1i2.293,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.069952+00:00,unique,unique,,,crossref,10.59782/aai.v1i2.293,F04,primary,https://doi.org/10.59782/aai.v1i2.293,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;heterogeneous_capabilities;game_or_distributed_optimization,task_allocation;distributed_coordination,auction_market,distributed,uav_drone,explicit_heterogeneous,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,explicit_experiment_or_hardware,,
C63EA1BF13B42,Distributed task allocation for multi-robot systems in search and rescue scenario,distributed task allocation for multi robot systems in search and rescue scenario,Qinggang Meng,qinggang meng,2017,Advances in Robotics &amp; Automation,10.4172/2168-9695-c1-010,10.4172/2168-9695-c1-010,,,crossref:10.4172/2168-9695-c1-010,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.070012+00:00,unique,unique,,,crossref,10.4172/2168-9695-c1-010,F04,primary,https://doi.org/10.4172/2168-9695-c1-010,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,unclear,distributed,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C745278F267A6,Comparison of auction-based methods for task allocation problem in multi-robot systems,comparison of auction based methods for task allocation problem in multi robot systems,Yu Zhang; Max Q.-H. Meng,yu zhang; max q.-h. meng,2013,2013 IEEE International Conference on Robotics and Biomimetics (ROBIO),10.1109/robio.2013.6739866,10.1109/robio.2013.6739866,,,crossref:10.1109/robio.2013.6739866,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,4,crossref,2026-09-13T02:49:28.070066+00:00,unique,unique,,,crossref,10.1109/robio.2013.6739866,F04,primary,https://doi.org/10.1109/robio.2013.6739866,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;game_or_distributed_optimization,task_allocation,auction_market,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CCFAB53EEA3FA,A Distributed Multi-Robot Task Allocation Method for Time-Constrained Dynamic Collective Transport,a distributed multi robot task allocation method for time constrained dynamic collective transport,Xiaotao Shan; Yichao Jin; Marius Jurt; Peizheng Li,xiaotao shan; yichao jin; marius jurt; peizheng li,2023,,10.2139/ssrn.4627351,10.2139/ssrn.4627351,,,crossref:10.2139/ssrn.4627351,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.070129+00:00,unique,unique,,,crossref,10.2139/ssrn.4627351,F04,primary,https://doi.org/10.2139/ssrn.4627351,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination,task_allocation;distributed_coordination,physical_manipulation,distributed,mobile_robot,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C842B3E882979,A novel Stochastic Clustering Auction for task allocation in multi-robot teams,a novel stochastic clustering auction for task allocation in multi robot teams,Kai Zhang; Emmanuel G Collins; Adrian Barbu,kai zhang; emmanuel g collins; adrian barbu,2010,2010 IEEE/RSJ International Conference on Intelligent Robots and Systems,10.1109/iros.2010.5652799,10.1109/iros.2010.5652799,,,crossref:10.1109/iros.2010.5652799,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,7,crossref,2026-09-13T02:49:28.070184+00:00,unique,unique,,,crossref,10.1109/iros.2010.5652799,F04,primary,https://doi.org/10.1109/iros.2010.5652799,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;game_or_distributed_optimization,task_allocation,auction_market,unclear,mobile_robot,unclear,team,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
CF78CD428E991,A fast distributed auction and consensus process using parallel task allocation and execution,a fast distributed auction and consensus process using parallel task allocation and execution,G. P. Das; T. M. McGinnity; S. A. Coleman; L. Behera,g. p. das; t. m. mcginnity; s. a. coleman; l. behera,2011,2011 IEEE/RSJ International Conference on Intelligent Robots and Systems,10.1109/iros.2011.6094948,10.1109/iros.2011.6094948,,,crossref:10.1109/iros.2011.6094948,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,14,crossref,2026-09-13T02:49:28.072554+00:00,unique,unique,,,crossref,10.1109/iros.2011.6094948,F04,primary,https://doi.org/10.1109/iros.2011.6094948,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;game_or_distributed_optimization,task_allocation;distributed_coordination,auction_market;consensus_control,distributed,unclear,unclear,unclear,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CBF202D600FE4,Auction-Based Task Allocation and Motion Planning for Multi-Robot Systems with Human Supervision,auction based task allocation and motion planning for multi robot systems with human supervision,Giada Galati; Stefano Primatesta; Alessandro Rizzo,giada galati; stefano primatesta; alessandro rizzo,2023,Journal of Intelligent &amp; Robotic Systems,10.1007/s10846-023-01935-x,10.1007/s10846-023-01935-x,"<jats:title>Abstract</jats:title> <jats:p>This paper presents a task allocation strategy for a multi-robot system with a human supervisor. The multi-robot system consists of a team of heterogeneous robots with different capabilities that operate in a dynamic scenario that can change in the robots’ capabilities or in the operational requirements. The human supervisor can intervene in the operation scenario by approving the final plan before its execution or forcing a robot to execute a specific task. The proposed task allocation strategy leverages an auction-based method in combination with a sampling-based multi-goal motion planning. The latter is used to evaluate the costs of execution of tasks based on realistic features of paths. The proposed architecture enables the allocation of tasks accounting for priorities and precedence constraints, as well as the quick re-allocation of tasks after a dynamic perturbation occurs –a crucial feature when the human supervisor preempts the outcome of the algorithm and makes manual adjustments. An extensive simulation campaign in a rescue scenario validates our approach in dynamic scenarios comprising a sensor failure of a robot, a total failure of a robot, and a human-driven re-allocation. We highlight the benefits of the proposed multi-goal strategy by comparing it with single-goal motion planning strategies at the state of the art. Finally, we provide evidence for the system efficiency by demonstrating the powerful synergistic combination of the auction-based allocation and the multi-goal motion planning approach.</jats:p>",,crossref:10.1007/s10846-023-01935-x,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,19,crossref,2026-09-13T02:49:28.072784+00:00,unique,unique,,,crossref,10.1007/s10846-023-01935-x,F04,primary,https://doi.org/10.1007/s10846-023-01935-x,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;heterogeneous_capabilities;robustness_or_communication;game_or_distributed_optimization,task_allocation;robustness_communication,auction_market,unclear,mobile_robot,explicit_heterogeneous,team,unclear,unclear,explicit_local_or_network_constraint,explicit_fault_recovery,unclear,unclear,explicit_experiment_or_hardware,,
CCAC3AD55A124,A Stochastic Clustering Auction (SCA) for Centralized and Distributed Task Allocation in Multi-agent Teams,a stochastic clustering auction sca for centralized and distributed task allocation in multi agent teams,Kai Zhang; Emmanuel G. Collins; Dongqing Shi; Xiuwen Liu; Oscar Chuy,kai zhang; emmanuel g. collins; dongqing shi; xiuwen liu; oscar chuy,2009,Distributed Autonomous Robotic Systems 8,10.1007/978-3-642-00644-9_31,10.1007/978-3-642-00644-9_31,,,crossref:10.1007/978-3-642-00644-9_31,crossref,crossref,F04:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,5,crossref,2026-09-13T02:49:28.072870+00:00,unique,unique,,,crossref,10.1007/978-3-642-00644-9_31,F04,primary,https://doi.org/10.1007/978-3-642-00644-9_31,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,allocation_or_coalition;distributed_coordination;game_or_distributed_optimization,task_allocation;distributed_coordination,auction_market,distributed;centralized,unclear,unclear,team,unclear,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C9D327269DD93,Traffic Management Strategies for Multi-Robotic Rigid Payload Transport Systems: Extended Abstract,traffic management strategies for multi robotic rigid payload transport systems extended abstract,Yahnit Sirineni; Pulkit Verma; Kamalakar Karlapalem,yahnit sirineni; pulkit verma; kamalakar karlapalem,2019,2019 International Symposium on Multi-Robot and Multi-Agent Systems (MRS),10.1109/mrs.2019.8901082,10.1109/mrs.2019.8901082,,,crossref:10.1109/mrs.2019.8901082,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.074641+00:00,unique,unique,,,crossref,10.1109/mrs.2019.8901082,F05,primary,https://doi.org/10.1109/mrs.2019.8901082,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C96D71BEA149C,Scalable Multi-Uav Trajectory Planning for Cooperative Aerial Transport of a Suspended Payload in Obstacle-Rich Environments,scalable multi uav trajectory planning for cooperative aerial transport of a suspended payload in obstacle rich environments,Yu Pan; Ni Li; Peng Xiao; Changyin Dong,yu pan; ni li; peng xiao; changyin dong,2025,,10.2139/ssrn.5391070,10.2139/ssrn.5391070,,,crossref:10.2139/ssrn.5391070,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.074729+00:00,unique,unique,,,crossref,10.2139/ssrn.5391070,F05,primary,https://doi.org/10.2139/ssrn.5391070,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,physical_manipulation,unclear,uav_drone,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C21AE965C1D08,Manipulability-Based Configuration Evaluation of Cooperative Payload Transport by Mobile Robot Collectives,manipulability based configuration evaluation of cooperative payload transport by mobile robot collectives,Chin Pei Tang; Venkat Krovi,chin pei tang; venkat krovi,2004,"Volume 2: 28th Biennial Mechanisms and Robotics Conference, Parts A and B",10.1115/detc2004-57476,10.1115/detc2004-57476,"<jats:p>Interest in cooperative systems typically arises when certain tasks are either too complex to be performed by a single agent or when there are distinct benefits that accrue by cooperation of many simple agents. A quantitative examination of performance enhancement, due to the implementation of cooperation, is critical. In this paper, we focus on the development of a quantitative performance-analysis framework for a cooperative system with multiple wheeled mobile manipulators physically transporting a common payload. Each mobile manipulator module consists of a differentially-driven wheeled mobile robot with a mounted planar three-degree-of-freedom (d.o.f.) manipulator. A composite cooperative system is formed when a payload is placed at the end-effectors of multiple such modules. Such a system possesses the ability to change its relative configuration as well as accommodate relative positioning errors of the mobile bases. However, the combination of nonholonomic constraints due to the mobile bases, holonomic constraints due to the closed kinematic loops formed and the varying actuation of the joints within the cooperative system requires careful treatment for realizing the payload transport task. In this paper, we will analyze the cooperative composite system within a constrained mechanical system framework, by extending methods developed for treatment of articulated-closed-chain systems. Specifically, we will focus on the velocity-level kinematic modeling, while taking into account the nonholonomic/holonomic constraints and different joint-actuation schemes within the system. We then examine the applicability of a manipulability measure (isotropy index), to quantitatively analyze the system-level performance of the cooperative system, with these different joint-actuation schemes, with representative case-studies.</jats:p>",,crossref:10.1115/detc2004-57476,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,7,crossref,2026-09-13T02:49:28.074901+00:00,unique,unique,,,crossref,10.1115/detc2004-57476,F05,primary,https://doi.org/10.1115/detc2004-57476,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_abstract_metadata,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C8959CF81D65E,Cooperative Student-Built Multi-Payload Balloon-Satellite Eclipse Measurement,cooperative student built multi payload balloon satellite eclipse measurement,Russell Jeffery; William V. Slaton,russell jeffery; william v. slaton,2017,,10.31274/ahac.9754,10.31274/ahac.9754,,,crossref:10.31274/ahac.9754,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,,,2026-09-13T02:49:28.074958+00:00,unique,unique,,,crossref,10.31274/ahac.9754,F05,primary,https://doi.org/10.31274/ahac.9754,,exclude,wrong_robotic_problem,No robotic system or transferable coordination mechanism is explicit in the available metadata.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C9805FB4FB594,Virtual Environment-Based Multi-Operator Multi-Robot Cooperative Teleoperation System,virtual environment based multi operator multi robot cooperative teleoperation system,Liang MA; Jihong YAN; Jie ZHAO; Zhifeng CHEN,liang ma; jihong yan; jie zhao; zhifeng chen,2011,ROBOT,10.3724/sp.j.1218.2011.00169,10.3724/sp.j.1218.2011.00169,,,crossref:10.3724/sp.j.1218.2011.00169,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.075024+00:00,unique,unique,,,crossref,10.3724/sp.j.1218.2011.00169,F05,primary,https://doi.org/10.3724/sp.j.1218.2011.00169,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C82AC458AF2EC,A kinematically compatible framework for cooperative payload transport by nonholonomic mobile manipulators,a kinematically compatible framework for cooperative payload transport by nonholonomic mobile manipulators,M. Abou-Samah; C. P. Tang; R. M. Bhatt; V. Krovi,m. abou-samah; c. p. tang; r. m. bhatt; v. krovi,2006,Autonomous Robots,10.1007/s10514-005-9717-9,10.1007/s10514-005-9717-9,,,crossref:10.1007/s10514-005-9717-9,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,25,crossref,2026-09-13T02:49:28.075089+00:00,unique,unique,,,crossref,10.1007/s10514-005-9717-9,F05,primary,https://doi.org/10.1007/s10514-005-9717-9,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C7BCBEFF96FB9,Motion coordination through cooperative payload transport,motion coordination through cooperative payload transport,He Bai; John T. Wen,he bai; john t. wen,2009,2009 American Control Conference,10.1109/acc.2009.5160630,10.1109/acc.2009.5160630,,,crossref:10.1109/acc.2009.5160630,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,crossref,2026-09-13T02:49:28.075136+00:00,unique,unique,,,crossref,10.1109/acc.2009.5160630,F05,primary,https://doi.org/10.1109/acc.2009.5160630,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;transport_or_manipulation,cooperative_transport;distributed_coordination,physical_manipulation,unclear,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
CB29874BDC22B,Multi-objective control for cooperative payload transport with rotorcraft UAVs,multi objective control for cooperative payload transport with rotorcraft uavs,Javier Gimenez; Daniel C. Gandolfo; Lucio R. Salinas; Claudio Rosales; Ricardo Carelli,javier gimenez; daniel c. gandolfo; lucio r. salinas; claudio rosales; ricardo carelli,2018,ISA Transactions,10.1016/j.isatra.2018.05.022,10.1016/j.isatra.2018.05.022,,,crossref:10.1016/j.isatra.2018.05.022,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,65,crossref,2026-09-13T02:49:28.075198+00:00,unique,unique,,,crossref,10.1016/j.isatra.2018.05.022,F05,primary,https://doi.org/10.1016/j.isatra.2018.05.022,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,uav_drone,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
CA96697F41316,Energy Conscious Over-actuated Multi-Agent Payload Transport Robot: Simulations and Preliminary Physical Validation,energy conscious over actuated multi agent payload transport robot simulations and preliminary physical validation,Rahul Tallamraju; Pulkit Verma; Venkatesh Sripada; Shrey Agrawal; Kamalakar Karlapalem,rahul tallamraju; pulkit verma; venkatesh sripada; shrey agrawal; kamalakar karlapalem,2019,2019 28th IEEE International Conference on Robot and Human Interactive Communication (RO-MAN),10.1109/ro-man46459.2019.8956442,10.1109/ro-man46459.2019.8956442,,,crossref:10.1109/ro-man46459.2019.8956442,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,crossref,2026-09-13T02:49:28.075266+00:00,unique,unique,,,crossref,10.1109/ro-man46459.2019.8956442,F05,primary,https://doi.org/10.1109/ro-man46459.2019.8956442,,maybe_fulltext,,"Relevant axis is present, but the robotic applicability or method scope remains incomplete in metadata.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,unclear,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,explicit_experiment_or_hardware,,
CE044CF9A86EA,Cooperative Global Localization in Multi-Robot System,cooperative global localization in multi robot system,Ronghua Luo,ronghua luo,2011,"Multi-Robot Systems, Trends and Development",10.5772/13310,10.5772/13310,,,crossref:10.5772/13310,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.075310+00:00,unique,unique,,,crossref,10.5772/13310,F05,primary,https://doi.org/10.5772/13310,,maybe_fulltext,,"A multi-robot signal is explicit, but the available metadata does not identify a specific TFM coordination axis; full-text inspection is required.",title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,unclear,unclear,unclear,unclear,mobile_robot,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,unclear,,
C45AE832B4946,Design of Multi-Robot Cooperative Transport System,design of multi robot cooperative transport system,Xinpeng Wang; Lin Zheng,xinpeng wang; lin zheng,2022,2022 7th International Conference on Intelligent Computing and Signal Processing (ICSP),10.1109/icsp54964.2022.9778805,10.1109/icsp54964.2022.9778805,,,crossref:10.1109/icsp54964.2022.9778805,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,4,crossref,2026-09-13T02:49:28.075355+00:00,unique,unique,,,crossref,10.1109/icsp54964.2022.9778805,F05,primary,https://doi.org/10.1109/icsp54964.2022.9778805,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
C5C3EC0DA7BED,Decentralized Collision Avoidance and Motion Planning for Multi-Robot Deformable Payload Transport Systems,decentralized collision avoidance and motion planning for multi robot deformable payload transport systems,Yahnit Sirineni; Rahul Tallamraju; Abhay Rawat; Kamalakar Karlapalem,yahnit sirineni; rahul tallamraju; abhay rawat; kamalakar karlapalem,2020,"2020 IEEE International Symposium on Safety, Security, and Rescue Robotics (SSRR)",10.1109/ssrr50563.2020.9292636,10.1109/ssrr50563.2020.9292636,,,crossref:10.1109/ssrr50563.2020.9292636,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,3,crossref,2026-09-13T02:49:28.075418+00:00,unique,unique,,,crossref,10.1109/ssrr50563.2020.9292636,F05,primary,https://doi.org/10.1109/ssrr50563.2020.9292636,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,distributed_coordination;transport_or_manipulation;safety_or_navigation,cooperative_transport;distributed_coordination;safety_navigation,physical_manipulation,decentralized;centralized,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,explicit_local_or_network_constraint,unclear,unclear,unclear,unclear,,
C637E3BD78574,Trajectory Tacking Controller Design for Wheeled Robots in Multi-robot Cooperative Transport,trajectory tacking controller design for wheeled robots in multi robot cooperative transport,,,2024,Journal of Mechanical Engineering,10.3901/jme.2024.11.145,10.3901/jme.2024.11.145,,,crossref:10.3901/jme.2024.11.145,crossref,crossref,F05:primary,metadata_verified,metadata_verified,not_evidence,screened_title_abstract,,,1,crossref,2026-09-13T02:49:28.075467+00:00,unique,unique,,,crossref,10.3901/jme.2024.11.145,F05,primary,https://doi.org/10.3901/jme.2024.11.145,,include_fulltext,,Direct title/abstract connection to the TFM scope supports full-text retrieval.,title_metadata_without_abstract,screening_protocol_v1,deterministic_keyword_rules_v2,transport_or_manipulation,cooperative_transport,physical_manipulation,unclear,mobile_robot,unclear,unclear,explicit_transport_or_manipulation,unclear,unclear,unclear,unclear,unclear,unclear,,
