scenario_generator,method,method_label,method_family,method_scope,method_ownership,method_variant,method_comparison_group,method_training_type,method_execution_model,method_communication_pattern,method_trainable_parameters,method_training_parameters,method_tuned_parameters,method_training_episodes,method_train_seed_count,method_validation_seed_count,method_test_seed_count,method_tuning_type,method_tuning_seed_count,method_tuning_validation_seed_count,method_tuning_artifact,method_uses_neural_policy,method_uses_decoder,method_checkpoint_version,method_rollout_action_mode,n,capacity_success_rate_mean,served_load_rate_mean,capacity_satisfaction_ratio_mean,demand_satisfaction_ratio_mean,coalition_success_rate_mean,under_capacity_kg_mean,over_capacity_kg_mean,capacity_waste_ratio_mean,mean_capacity_margin_kg_mean,nominal_payload_assigned_kg_mean,effective_capacity_assigned_kg_mean,incomplete_capacity_kg_mean,incomplete_capacity_ratio_mean,served_capacity_alignment_mean,robots_underassigned_mean,robots_overassigned_mean,travel_distance_m_mean,estimated_arrival_time_s_mean,energy_proxy_wh_mean,score_value_mean,oracle_score_value_mean,signed_score_delta_vs_oracle_mean,oracle_dominance_violation_mean,optimality_gap_vs_oracle_mean,capacity_oracle_satisfaction_ratio_mean,capacity_oracle_success_rate_mean,effective_feasibility_ratio_mean,capacity_gap_vs_capacity_oracle_mean,signed_capacity_delta_vs_capacity_oracle_mean,priority_regret_mean,communication_messages_mean,communication_coverage_ratio_mean,runtime_ms_mean,captured_reward_mean,oracle_reward_mean
balanced_capacity,replicator_capacity_marginal_repair,Replicator marginal capacity local repair,model_based,decentralized,proposed,replicator_marginal_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_marginal_capacity_plus_local_repair,local_effective_capacity_scores_plus_small_repair_neighborhood,0,0,7,0,0,0,0,,0,0,,False,False,,supervised_or_static,320,0.42578125,0.42578125,0.3964986353278314,0.3964986353278314,0.42578125,241.3181922818213,7.595525902122084,0.04807130958600141,-68.31656374368036,361.2313392071288,166.22718849654547,20.036487011318435,0.09760312775159484,0.8995027877330595,5.04375,3.446875,56.645715545170766,21.43892454686541,341.52046808428776,193.3708487940126,236.35162354830823,-42.98077475429563,0.0,0.1895731251917428,0.5013421350123666,0.16979166666666665,0.5013421350123666,0.21570418437809352,-0.10484349968453519,0.25666897820167744,31.5,1.0,108.25076625187648,5.161956197247373,5.143209650989258
balanced_capacity,replicator_capacity_plain,Replicator capacity plain payoff,model_based,decentralized,baseline,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_plain_capacity_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,320,0.00078125,0.00078125,0.46497834895861107,0.46497834895861107,0.00078125,215.29174275577134,0.005803897113672884,2.7482054969221417e-05,-62.87776199923646,432.5820937549644,184.66391601758704,184.51264028179904,0.9992836936966644,0.0006949356918491107,1.390625,1.465625,79.35844547817025,25.19259668379943,478.7637399910909,148.46542921086106,236.35162354830823,-87.88619433744714,0.0,0.36470064224698545,0.5013421350123666,0.16979166666666665,0.5013421350123666,0.07685313510960037,-0.036363786053755544,5.1356768837719375,31.5,1.0,0.32412844193459023,0.007532767217320643,5.143209650989258
balanced_capacity,smith_capacity_marginal,Smith-QR capacity marginal payoff,model_based,decentralized,proposed,smith_qr_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_marginal_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,320,0.0671875,0.0671875,0.5034119184625455,0.5034119184625455,0.0671875,199.7051203459244,2.0163990951994015,0.01012752158542322,-57.7525420754748,432.5820937549644,202.26113362551968,185.75448129067598,0.9170638747098774,0.07630266204828168,1.44375,1.51875,60.996903782486676,21.266949276895822,367.970275586574,197.88742998707045,236.35162354830823,-38.46419356123778,0.0,0.16266815080265082,0.5013421350123666,0.16979166666666665,0.5013421350123666,0.014422334101122581,0.0020697834501789123,4.47955823569095,31.5,1.0,0.3240231308154762,0.6636514152983071,5.143209650989258
balanced_capacity,smith_capacity_marginal_repair,Smith-QR marginal capacity local repair,model_based,decentralized,proposed,smith_qr_marginal_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_smith_qr_marginal_plus_local_repair,local_effective_capacity_marginal_scores_plus_small_repair_neighborhood,0,0,7,0,0,0,0,,0,0,,False,False,,supervised_or_static,320,0.4252604166666667,0.4252604166666667,0.393472619283364,0.393472619283364,0.4252604166666667,242.41455959496406,7.975795384124121,0.050709558866197324,-68.50485092518008,357.85284617849663,165.51109066540468,20.725046032500824,0.10087358933730159,0.8962305259944696,5.065625,3.39375,55.553362364638666,21.141623916967866,335.55027675544585,193.4211747895159,236.35162354830823,-42.93044875879234,0.0,0.1885871041223916,0.5013421350123666,0.16979166666666665,0.5013421350123666,0.22285112582825112,-0.10786951572900257,0.27414024634079925,31.5,1.0,106.28812717914116,5.111808217829482,5.143209650989258
balanced_capacity,smith_capacity_plain,Smith-QR capacity plain payoff,model_based,decentralized,proposed,smith_qr_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_plain_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,320,0.00078125,0.00078125,0.45906090643294795,0.45906090643294795,0.00078125,217.738043723403,0.009013020275271844,3.968816509177612e-05,-63.58503039424843,432.5820937549644,182.22082417311694,182.05756388393561,0.9992810954472457,0.0006879535440891851,1.375,1.45,82.2187352782358,25.657711772737258,496.73164027821275,146.48961396869393,236.35162354830823,-89.8620095796143,0.0,0.37287714926176896,0.5013421350123666,0.16979166666666665,0.5013421350123666,0.08720554381954929,-0.04228122857941867,5.134639717272539,31.5,1.0,0.33557437418494374,0.00856993371671906,5.143209650989258
battery_constrained,bnn_capacity_repair,Brown/BNN capacity local repair,model_based,decentralized,proposed,brown_bnn_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_bnn_capacity_plus_local_repair,positive_excess_scores_plus_small_repair_neighborhood,0,0,8,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.3541666666666667,0.3541666666666667,0.3063749715085855,0.3063749715085855,0.3541666666666667,264.4159747861685,5.765660401687146,0.04782654953525168,-64.66257859612033,280.5870387528064,117.82675474323818,7.590274203597301,0.05326568230343898,0.9362485297646624,5.908333333333333,2.85,42.27363831388957,19.54270867847457,254.17878870629042,171.01456507754665,227.43607045527324,-56.42150537772659,0.0,0.2565274623948102,0.4045398167827917,0.15625,0.4045398167827917,0.25837751344556015,-0.0981648452742063,0.2626232024843291,16.841666666666665,0.6482440476190476,62.50868332475269,4.282276932928583,4.253619807666714
battery_constrained,capacity_oracle_reference,Pure capacity oracle reference,model_based_oracle,centralized,reference,exact_capacity_coverage_replay,centralized_capacity_ceiling_reference,none,centralized_exact_capacity_ceiling_replay,centralized_all_robot_load_pairs,0,0,2,0,0,0,0,,0,0,,False,False,,supervised_or_static,240,0.15625,0.15625,0.4045398167827918,0.4045398167827918,0.15625,227.61731567751914,0.9994911983937436,0.006266210422943622,-56.654456119781344,376.2992288229029,149.8592446485941,115.88776474850734,0.776251762723691,0.22061182590362935,3.816666666666667,3.0416666666666665,54.80939156161483,20.4600270304206,329.60021097151764,217.18954440521927,227.43607045527324,-10.246526050053971,0.0,0.046093222966592094,0.4045398167827918,0.15625,0.4045398167827918,0.0,0.0,2.6687438738800475,24.420833333333334,0.6791666666666667,7.59092666800522,1.584875933786667,4.253619807666714
battery_constrained,cbba_capacity,CBBA capacity auction,sota,decentralized,baseline,cbba_payload_capacity_proxy,sota_decentralized_baseline,none,distributed_payload_auction_proxy,auction_bids_capacity_deficit,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.11458333333333333,0.11458333333333333,0.40398297375671477,0.40398297375671477,0.11458333333333333,227.66918114250117,4.0812439434215,0.02405194273136162,-55.89698429976992,376.299228822903,152.88913192863978,112.76417609365784,0.7565156537277704,0.2336584783146436,3.158333333333333,2.3833333333333333,49.989795911959995,18.23816829870571,300.6801065780517,154.8682109256751,227.43607045527324,-72.56785952959814,0.0,0.3112597254798208,0.4045398167827917,0.15625,0.4045398167827917,0.023156664132411065,-0.0005568430260769495,2.8464203936706913,16.841666666666665,0.7322916666666667,0.5680474957140783,1.4646745547239088,4.253619807666714
battery_constrained,centralized_capacity_milp,Centralized capacity oracle,model_based_oracle,centralized,reference,exact_effective_capacity_milp,centralized_oracle_reference,none,centralized_binary_milp_effective_capacity,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.38333333333333336,0.38333333333333336,0.39295100749646383,0.39295100749646383,0.38333333333333336,231.81960698338824,2.9194669793202057,0.01914167023778605,-57.225035001017005,376.2992288229029,147.57692912365147,49.37261098948049,0.33620352093820455,0.6589172628494118,4.0,3.225,57.39299146685606,21.235811246096553,345.1045491992348,227.43607045527324,227.43607045527324,0.0,0.0,0.0,0.4045398167827917,0.15625,0.4045398167827917,0.02809385976264431,-0.011588809286327958,0.0,32.0,0.65,26.75394083392651,4.253619807666714,4.253619807666714
battery_constrained,greedy_capacity_nearest,Greedy capacity nearest,classic,decentralized,baseline,nearest_capacity_greedy,classic_decentralized_baseline,none,distributed_capacity_greedy_rule,local_robot_load_distance_capacity,0,0,0,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.12708333333333333,0.12708333333333333,0.40077243503550014,0.40077243503550014,0.12708333333333333,228.34535208212387,6.084120857144428,0.037105963000789374,-55.56530780624485,376.2992288229029,154.21583790274005,112.10769319401929,0.7432664351641843,0.23854178215883376,2.966666666666667,2.191666666666667,47.897092932667874,17.779844586877413,288.7162787125079,161.7493427956401,227.43607045527324,-65.68672765963315,0.0,0.28068469754406006,0.4045398167827917,0.15625,0.4045398167827917,0.029953285404508347,-0.0037673817472915648,2.766090716612635,16.841666666666665,0.7489583333333333,0.24375166782798866,1.5276092053342998,4.253619807666714
battery_constrained,logit_capacity_repair,Logit capacity local repair,model_based,decentralized,proposed,logit_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_logit_capacity_plus_local_repair,softmax_capacity_scores_plus_small_repair_neighborhood,0,0,8,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.3645833333333333,0.3645833333333333,0.29944084663492876,0.29944084663492876,0.3645833333333333,266.9736311653719,6.406145719979786,0.05498419133555948,-65.14187136134802,273.2945549765349,115.90958368232741,7.732062218421404,0.05162060880604548,0.9382097244095035,5.941666666666666,2.783333333333333,42.36927474262766,19.800248104984515,252.84982497462843,176.35133464018443,227.43607045527324,-51.08473581508879,0.0,0.23708456715619666,0.4045398167827917,0.15625,0.4045398167827917,0.27495339305882116,-0.10509897014786303,0.20677267545638073,16.841666666666665,0.6423511904761905,51.750885834917426,4.27694320498702,4.253619807666714
battery_constrained,oracle_reference,Oracle reference,model_based_oracle,centralized,reference,exact_capacity_reference_replay,centralized_oracle_reference,none,centralized_exact_reference_replay,centralized_all_robot_load_pairs,0,0,3,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.38333333333333336,0.38333333333333336,0.39295100749646383,0.39295100749646383,0.38333333333333336,231.81960698338824,2.9194669793202057,0.01914167023778605,-57.225035001017005,376.2992288229029,147.57692912365147,49.37261098948049,0.33620352093820455,0.6589172628494118,4.0,3.225,57.39299146685606,21.235811246096553,345.1045491992348,227.43607045527324,227.43607045527324,0.0,0.0,0.0,0.4045398167827917,0.15625,0.4045398167827917,0.02809385976264431,-0.011588809286327958,0.0,32.0,0.65,27.274298343885068,4.253619807666714,4.253619807666714
battery_constrained,pid_capacity_repair,PID capacity local repair,model_based,decentralized_local,proposed,pid_completion_error_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_pid_capacity_error_plus_local_repair,local_integral_deficit_error_plus_small_repair_neighborhood,0,0,7,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.3541666666666667,0.3541666666666667,0.2898218371161091,0.2898218371161091,0.3541666666666667,270.1210377620545,6.529413404782531,0.057350545819323986,-65.897906089318,262.33031113276394,112.88544477044749,4.475109193096036,0.032266920445044,0.9579512681185289,6.05,2.558333333333333,39.51601098110779,19.210622627908144,239.35797114466547,166.98450824700805,227.43607045527324,-60.45156220826517,0.0,0.27600568658908037,0.4045398167827917,0.15625,0.4045398167827917,0.2936175881855361,-0.11471797966668262,0.2698305258602956,16.841666666666665,0.6579761904761905,60.89377249882091,4.211003410302649,4.253619807666714
battery_constrained,primal_dual_capacity_repair,Primal-dual capacity local repair,model_based,decentralized,proposed,primal_dual_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_primal_dual_capacity_plus_local_repair,local_capacity_prices_plus_small_repair_neighborhood,0,0,8,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.3541666666666667,0.3541666666666667,0.3065613381991286,0.3065613381991286,0.3541666666666667,263.89344692699535,6.093169670262537,0.05176606313475175,-64.45006931418318,284.04708346083265,118.67679187098672,7.866623816685016,0.054868734002897684,0.9432466273574216,5.883333333333334,2.908333333333333,43.70503817545404,19.95212161329213,261.6581025548986,171.18505990708334,227.43607045527324,-56.25101054818991,0.0,0.2496525320034708,0.4045398167827917,0.15625,0.4045398167827917,0.253580530703929,-0.09797847858366308,0.2437237436702181,16.841666666666665,0.6360119047619048,65.12130500244287,4.281278294161079,4.253619807666714
battery_constrained,replicator_capacity_marginal,Replicator capacity marginal payoff,model_based,decentralized,baseline,population_game_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_marginal_capacity_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.07291666666666667,0.07291666666666667,0.4062821769536659,0.4062821769536659,0.07291666666666667,226.60964213933266,1.8870631395661648,0.012420463397734009,-56.18064474994162,376.2992288229029,151.754490127953,136.31112494176972,0.9000545993501182,0.09181229572251036,2.375,1.6,53.565363611482994,21.591874369175212,322.4442345914812,192.37756710555388,227.43607045527324,-35.05850334971936,0.0,0.15436435054750006,0.4045398167827917,0.15625,0.4045398167827917,0.017844496385473925,0.001742360170874221,3.5453222109918503,16.841666666666665,0.7104166666666667,0.28395999494629603,0.7082975966748641,4.253619807666714
battery_constrained,replicator_capacity_marginal_repair,Replicator marginal capacity local repair,model_based,decentralized,proposed,replicator_marginal_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_marginal_capacity_plus_local_repair,local_effective_capacity_scores_plus_small_repair_neighborhood,0,0,7,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.37083333333333335,0.37083333333333335,0.29658349997129096,0.29658349997129096,0.37083333333333335,268.18224584004497,6.522996341086886,0.05623058693663054,-65.41481237473951,271.74678891760556,114.81781962876138,7.362842466281914,0.04918933898269567,0.9403150528079806,5.941666666666666,2.7416666666666667,42.31060438324345,19.860932727459122,251.91895095463016,177.91162922150355,227.43607045527324,-49.52444123376969,0.0,0.2312049046900722,0.4045398167827917,0.15625,0.4045398167827917,0.2816556054915171,-0.1079563168115008,0.1970152661117313,16.841666666666665,0.635625,50.15558666588428,4.294213240842454,4.253619807666714
battery_constrained,replicator_capacity_plain,Replicator capacity plain payoff,model_based,decentralized,baseline,population_game_plain_payoff,sp2_plain_vs_marginal_ablation,none,distributed_plain_capacity_payoff_rule,local_deficit_pressure_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.0,0.0,0.3773486212221833,0.3773486212221833,0.0,237.7104187158219,0.0,0.0,-59.427604678955475,376.2992288229029,138.7666504118976,138.7666504118976,1.0,0.0,2.033333333333333,1.2583333333333333,66.84341469292062,23.163913636319034,403.4579635415357,132.8850535505759,227.43607045527324,-94.55101690469732,0.0,0.4125673614560155,0.4045398167827917,0.15625,0.4045398167827917,0.07560205402850742,-0.02719119556060848,4.253619807666714,16.841666666666665,0.5979166666666667,0.2824566656878839,0.0,4.253619807666714
battery_constrained,smith_capacity_marginal,Smith-QR capacity marginal payoff,model_based,decentralized,proposed,smith_qr_marginal_capacity_payoff,sp2_plain_vs_marginal_ablation,none,distributed_smith_qr_marginal_payoff_rule,local_effective_capacity_marginal_scores,0,0,4,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.06875,0.06875,0.4054168954126659,0.4054168954126659,0.06875,226.89317812058835,2.1895679117947378,0.014157265872672686,-56.17590255219841,376.2992288229029,151.77345891892588,137.14392654634395,0.9039036337622439,0.08690543065205064,2.191666666666667,1.4166666666666667,51.75266544170247,20.49093063990423,311.7575118672675,191.63660822998318,227.43607045527324,-35.79946222529007,0.0,0.15660355553201524,0.4045398167827917,0.15625,0.4045398167827917,0.01939393661771837,0.0008770786298741731,3.5976768614886,16.841666666666665,0.7229166666666667,0.28057167170724523,0.6559429461781152,4.253619807666714
battery_constrained,smith_capacity_marginal_repair,Smith-QR marginal capacity local repair,model_based,decentralized,proposed,smith_qr_marginal_completion_repair,proposed_local_repair_family,model_based_tuning_optional,distributed_smith_qr_marginal_plus_local_repair,local_effective_capacity_marginal_scores_plus_small_repair_neighborhood,0,0,7,0,0,0,0,,0,0,,False,False,,supervised_or_static,120,0.375,0.375,0.29954632351315913,0.29954632351315913,0.375,267.1145193808359,6.695173920206185,0.056763764602611504,-65.10483636515742,275.6249895376939,116.05772366708979,7.423527836183103,0.053512513678974,0.9358787332324856,5.891666666666667,2.75,42.71115742359262,19.734933053771684,255.3528972673969,180.52158500879085,227.43607045527324,-46.91448544648236,0.0,0.22003635415881,0.4045398167827917,0.15625,0.4045398167827917,0.2718581816974658,-0.10499349326963256,0.1621393615520171,16.841666666666665,0.6304563492063492,48.0462208322327,4.337647112470806,4.253619807666714
